,Feature,IV,IVs
1358,feature-12 bd2-all max,1.4266354390774036,"[3.617930438942671, 2.8671026264521173, 1.4766953282448492, 0.19099068265657038, 0.8590597408046312, 1.8245234892157751, 0.8046460350281939, 0.8519266077743741, 0.3468440025774508]"
1359,feature-12 bd2-all mean,2.139550079169512,"[4.262509008644818, 4.306972359273922, 2.5417497767738597, 0.9551041956598676, 0.9498714003168973, 2.4577810825017425, 1.2299743656994333, 1.5499406371204576, 1.002047886534612]"
1360,feature-12 bd2-all std,0.9150811433371382,"[2.5785284624632783, 1.824414063429705, 0.5118711138515988, 0.10330000554842786, 0.688095711096988, 1.4464952852507837, 0.1771353197214593, 0.670651225486529, 0.23523910318547428]"
1361,feature-12 bd2-all sum,2.1680082014155184,"[4.107504196080637, 4.659265286529168, 3.501066148963888, 1.1081478266442235, 1.0638122372591259, 1.4946617691714956, 1.1749360194151317, 1.4224276065703418, 0.9802527221056552]"
1362,feature-12 bd2-all norm,2.399545842596366,"[4.385656799952434, 4.782189769237661, 3.6383618433377367, 1.1831579208214245, 1.1185514695497087, 2.234766980559158, 1.3553383773156613, 1.548832716743901, 1.349056705849609]"
1363,feature-12 bd2-all percentile-25,2.1660950166803454,"[4.342228841979681, 4.434599674397126, 2.5158907595127684, 1.198264774708969, 0.9307989670713566, 2.3785046205995686, 1.2435395659199424, 1.5943914112461202, 0.8566365346875786]"
1364,feature-12 bd2-all median,2.1844522362794963,"[4.39566151860933, 4.515817535154747, 2.42622798560644, 1.048969896148042, 0.9361464471572929, 2.353216142931687, 1.1580165186463625, 1.5740645950635959, 1.2519494871979695]"
1365,feature-12 bd2-all percentile-75,2.0749200343992285,"[4.355729484848159, 4.309107085163949, 2.3747018156692627, 0.8178286954876168, 1.0316194637344855, 2.216884680976423, 1.178486420795599, 1.3970815635505096, 0.992841099367052]"
1366,feature-12 bd2-all percentile-90,1.8788033218835847,"[4.1124169836172495, 3.931447656627006, 2.029948205763529, 0.4970595685333024, 0.9663457686509431, 2.1580242182803926, 1.1594335438597085, 1.3623912677691066, 0.6921626838510218]"
1367,feature-12 bd2-all kurtosis,0.24477660781241925,"[0.6847882535600007, 0.32310612524029575, 0.08307618512128054, 0.16439052793700634, 0.3287215437504438, 0.17076355623940376, 0.08619602681489509, 0.09717630088747353, 0.26477095076097357]"
1368,feature-12 bd2-all skew,0.30459192947764513,"[0.6557292262307042, 0.5582178991753224, 0.4089587150160891, 0.18555883279255708, 0.32299825506205, 0.23161584641857086, 0.07600949839077845, 0.04627920222168416, 0.25595988999105035]"
1369,feature-12 bd2-1 max,1.4913184383502387,"[3.6399567862196207, 3.006235413716095, 1.4577435046209208, 0.1474202013884688, 0.908255688372988, 1.7193193582115263, 0.8585574004182892, 1.0336781319944408, 0.6506994602098005]"
1370,feature-12 bd2-1 mean,2.17805907526666,"[4.355729484848159, 4.307505849347552, 2.5417497767738597, 0.9600710515383553, 1.016113169964319, 2.5323820484492074, 1.2656843932073292, 1.6178340589763232, 1.005461844294836]"
1371,feature-12 bd2-1 std,0.8381721291907497,"[2.276057428674317, 1.602201985001527, 0.5451011731206031, 0.112086064027489, 0.6194254090539923, 1.327392532458034, 0.15492040938334006, 0.6536286653155368, 0.25273549568190723]"
1372,feature-12 bd2-1 sum,2.2021402956551857,"[4.3125362060527666, 4.713120008559356, 3.501066148963888, 1.0820153864997075, 1.0157639920832868, 1.585247006961375, 1.17392542164057, 1.423659523479606, 1.011928966656116]"
1373,feature-12 bd2-1 norm,2.4258753129739694,"[4.342228841979681, 4.713812356654157, 3.6383618433377367, 1.1677711851221932, 1.1994854983204692, 2.3892296741711427, 1.3753558632679077, 1.6860389755225076, 1.3205935783899259]"
1374,feature-12 bd2-1 percentile-25,2.1755912772624613,"[4.385656799952434, 4.496662508942157, 2.5417497767738597, 1.1837244717214845, 0.9341750316912334, 2.359037247278805, 1.2267852253995184, 1.624260535729446, 0.8282698978732148]"
1375,feature-12 bd2-1 median,2.1669739275658406,"[4.39566151860933, 4.489553220520656, 2.3747018156692627, 1.0447694625562067, 0.9144729545069528, 2.3711787560751594, 1.1895019687095754, 1.659841447984908, 1.0630842034605152]"
1376,feature-12 bd2-1 percentile-75,2.050204372652905,"[4.226057945618128, 4.330796697751153, 2.1391185378572413, 0.7764856663107157, 1.0593974888531565, 2.2407233392292993, 1.2356098145464045, 1.3679756078202516, 1.0756742558897947]"
1377,feature-12 bd2-1 percentile-90,1.869274394914753,"[4.159633311206104, 3.816692607862018, 1.8753224458263877, 0.4541100689536064, 1.0504044015780152, 2.1318807522666683, 1.08408410147577, 1.4365431611448247, 0.8147987039193827]"
1378,feature-12 bd2-1 kurtosis,0.14281922654519272,"[0.1500612479027014, 0.24979328023882452, 0.1465578766845497, 0.15807066389098873, 0.20125628164589518, 0.09480534730274603, 0.037762169376783186, 0.08497250643432304, 0.16209366542992262]"
1379,feature-12 bd2-1 skew,0.17019703998020502,"[0.27328077026466796, 0.20408947745386646, 0.2667448489854773, 0.1906237388868039, 0.19055041211844898, 0.10297381758796961, 0.10352323343754091, 0.03041944611576109, 0.169567614971309]"
1380,feature-12 bd2-2 max,1.4807314217058973,"[3.5446036019148317, 3.3220817795291273, 1.451849256410728, 0.44334934028501616, 0.864833533995047, 1.6383867747680525, 0.5884907514155415, 0.9286747870911488, 0.5443129699435832]"
1381,feature-12 bd2-2 mean,1.809820355111046,"[4.000744940717758, 3.9177553337659594, 2.3129985968464615, 0.6467474543688763, 0.91008087502887, 1.8607201581052695, 0.7872681648251524, 1.1816079558591772, 0.6704597164818913]"
1382,feature-12 bd2-2 std,0.4446824654922385,"[1.154172674203885, 0.8803083560958379, 0.5485914350385033, 0.0820242673689722, 0.41974370896204694, 0.46285646008627024, 0.051937070622351214, 0.2841230671126964, 0.1183851499395832]"
1383,feature-12 bd2-2 sum,1.819006879840957,"[3.5539566247580545, 4.263159165597897, 2.797700017487275, 1.001024241139714, 0.8952156476465707, 0.9822100951912871, 1.182620217510373, 0.9708754895242822, 0.724300419713158]"
1384,feature-12 bd2-2 norm,1.9968482056999852,"[4.023238572812125, 4.435676562831896, 3.078011690558787, 1.023196726829748, 0.970861628180334, 1.4530345201372383, 1.096390805917142, 1.150783844435523, 0.7404394995970756]"
1385,feature-12 bd2-2 percentile-25,1.7598436771869288,"[4.013216688893872, 3.9622725519525863, 1.9803052939346326, 0.8806247012008035, 0.8432896447029046, 1.6992910870794673, 0.6579827818254874, 1.2327663431560538, 0.5688440019365542]"
1386,feature-12 bd2-2 median,1.7570719868131581,"[4.104555480506442, 3.8439593013872275, 1.9349481443782435, 0.8655018657904526, 0.7590392858882795, 1.8105065386980965, 0.6347866756929041, 1.2557428472384666, 0.6046077417383111]"
1387,feature-12 bd2-2 percentile-75,1.669947003782091,"[3.794598666146557, 3.5921773276123266, 2.0660799784598747, 0.561331567888814, 0.8287284467723355, 1.7866632818533414, 0.7110139436936018, 1.113541694947425, 0.5753881266645446]"
1388,feature-12 bd2-2 percentile-90,1.535268211005612,"[3.701569441700051, 3.4019294412723857, 1.4099870694294483, 0.4738481117073455, 0.7863172539567427, 1.7430485219639293, 0.5840371028043186, 1.0323075732532991, 0.6843693829629887]"
1389,feature-12 bd2-2 kurtosis,0.2677654658297722,"[0.48139999144926465, 0.44914008593107757, 0.43907967102600115, 0.03688106898198536, 0.1596999936630319, 0.044851902286423107, 0.17220274323575532, 0.28817820713225684, 0.33845552876215373]"
1390,feature-12 bd2-2 skew,0.1531121185645079,"[0.11086756569156518, 0.14210944741654144, 0.3874127494404393, 0.03854550326042054, 0.11230158106471282, 0.1376182569376795, 0.1259401432618494, 0.08481691719699509, 0.23839690281036777]"
1391,feature-13 betti-1 max,0.2882778549234595,"[0.8960180025759015, 0.47838793667846563, 0.3103683868058851, 0.23464653806279814, 0.12996962960977348, 0.18274904272562562, 0.07813718174487833, 0.2207583218640281, 0.06346565424377934]"
1392,feature-13 betti-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1393,feature-13 betti-1 std,0.3623400709199479,"[1.084272896935057, 0.4725314380348148, 0.34880977779501343, 0.20822633585321218, 0.20360903576289782, 0.3522432934036487, 0.10653354984380525, 0.32986098804049546, 0.15497332261058608]"
1394,feature-13 betti-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1395,feature-13 betti-1 norm,0.3623400709199479,"[1.084272896935057, 0.4725314380348148, 0.34880977779501343, 0.20822633585321218, 0.20360903576289782, 0.3522432934036487, 0.10653354984380525, 0.32986098804049546, 0.15497332261058608]"
1396,feature-13 betti-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1397,feature-13 betti-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1398,feature-13 betti-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1399,feature-13 betti-1 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1400,feature-13 betti-1 kurtosis,0.13828955682402758,"[0.1690707657197378, 0.07482288450796787, 0.1843640008817894, 0.1288998431143742, 0.043553919060076635, 0.36417090686831444, 0.15917615111370872, 0.07147289982645477, 0.04907464032382454]"
1401,feature-13 betti-1 skew,0.18185204579398778,"[0.10375209885070531, 0.05437839496482416, 0.24970399408275432, 0.03792939145733294, 0.2553769641629125, 0.10912824446021195, 0.12078584927266003, 0.07527856351918243, 0.6303349113753064]"
1402,feature-13 betti-2 max,0.22192665361115166,"[0.6513360616709827, 0.4689927515375733, 0.23654887434041832, 0.1476052037720038, 0.09969603524460774, 0.03938788933506715, 0.06354820369495018, 0.09945448091391641, 0.19077038199084528]"
1403,feature-13 betti-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1404,feature-13 betti-2 std,0.27549870486363126,"[0.8313530363247177, 0.46169682204179124, 0.2538801676455898, 0.16153283908973637, 0.043509932106875905, 0.09745361526935654, 0.09242001847492998, 0.2618318000187344, 0.2758101128009494]"
1405,feature-13 betti-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1406,feature-13 betti-2 norm,0.27549870486363126,"[0.8313530363247177, 0.46169682204179124, 0.2538801676455898, 0.16153283908973637, 0.043509932106875905, 0.09745361526935654, 0.09242001847492998, 0.2618318000187344, 0.2758101128009494]"
1407,feature-13 betti-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1408,feature-13 betti-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1409,feature-13 betti-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1410,feature-13 betti-2 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1411,feature-13 betti-2 kurtosis,0.20333636275770212,"[0.407537382870236, 0.25981362869985647, 0.36994224250187674, 0.08221040043673465, 0.08157075118419868, 0.12142236660818902, 0.07528078473342749, 0.26552789055045095, 0.16672181723434895]"
1412,feature-13 betti-2 skew,0.06249012980036112,"[0.0296503837558107, 0.189938159753739, 0.11537153419114002, 0.07432234501993132, 0.010911051761211009, 0.04578679380041489, 0.0036194134965164557, 0.08391560788609143, 0.008895878538395234]"
1413,feature-13 entropy-1,0.6680251959056716,"[2.683347458344789, 0.9516123424608443, 0.33774254819860805, 0.3967290168683421, 0.22409082659168067, 0.47706321551178194, 0.14784889818706595, 0.6544324805045273, 0.1393599764834043]"
1414,feature-13 entropy-2,0.4069709950826762,"[1.8481289013643725, 0.30492689769699216, 0.3412394435361823, 0.25295894435168154, 0.1273676535869393, 0.29237979062153996, 0.08702908326746182, 0.24896528859917097, 0.15974295271974534]"
1415,feature-13 numberofpoints-1,0.5963571614330121,"[2.4705021288428837, 0.7921856161105768, 0.4058219859731797, 0.4242771088346144, 0.23143300455316726, 0.1217811641134536, 0.16454775077357572, 0.39526711563024797, 0.36139857806541026]"
1416,feature-13 numberofpoints-2,0.42995624780506736,"[1.7280426273514289, 0.5290008254554808, 0.24609784954078845, 0.27035707847754403, 0.26310383854982644, 0.24349425984634446, 0.1573887260323663, 0.35489199779662256, 0.07722902719520457]"
1417,feature-13 bottleneck-amplitude-1,0.31371348042608166,"[0.5606316857371088, 0.11126638804175781, 0.4582596428359639, 0.35436313537581554, 0.24405643774391753, 0.6499746324632167, 0.2799079535762755, 0.07389476514254455, 0.09106668291813445]"
1418,feature-13 bottleneck-amplitude-2,0.34843354471873894,"[0.6985731335517393, 0.36240136154571284, 0.5524349646092689, 0.04647272542051993, 0.16662386131046897, 0.5262983673744511, 0.11560159052718302, 0.3905545806716185, 0.27694131745768763]"
1419,feature-13 bottleneck-amplitude-norm,0.3151802228364669,"[0.5649316667740305, 0.06811183687201883, 0.4675595673104661, 0.32834364148002565, 0.3409062143116432, 0.6661099692173093, 0.25319501100867486, 0.04594786670778712, 0.10151623184624653]"
1420,feature-13 wasserstein-amplitude-1,0.44088385576995376,"[0.36893733551012653, 0.12387047155294069, 0.3590755487923244, 0.27199655564727704, 0.1809275998586117, 1.7150283747884616, 0.45215980542417916, 0.35337742649847903, 0.1425815838571844]"
1421,feature-13 wasserstein-amplitude-2,0.4173521597540132,"[1.1251733005133924, 0.5983740901155192, 0.3370636401070509, 0.22932342405659967, 0.13523434769892284, 0.543286155493564, 0.05381813418012371, 0.5406461328877008, 0.19325021273324497]"
1422,feature-13 wasserstein-amplitude-norm,0.438402631132676,"[0.2853146245987862, 0.15794325870001757, 0.37399905906253694, 0.2662938248216297, 0.21133420739412953, 1.739564774930885, 0.4559893927827102, 0.3622522413829179, 0.09293229652047115]"
1423,feature-13 betti-amplitude-1,0.4996924817876461,"[1.3840274498248701, 0.7524008876441638, 0.15420995134087134, 0.286929677127536, 0.1824644850550273, 0.7789245986542117, 0.2037291989366605, 0.5901261475724211, 0.16441993993305273]"
1424,feature-13 betti-amplitude-2,0.3649382102016292,"[1.1381219155874496, 0.6286025071961843, 0.34758402414833856, 0.26732083485229174, 0.10393434905646648, 0.17542209439796855, 0.1067418712190086, 0.38466326873685486, 0.13205302662010027]"
1425,feature-13 betti-amplitude-norm,0.5037808312893065,"[1.4751363392050743, 0.7342955077353189, 0.12137063496837586, 0.2852922215906244, 0.18048643931241362, 0.7861660045717984, 0.1973787473284079, 0.5895185708446309, 0.1643830160471145]"
1426,feature-13 landscape-amplitude-1,0.33696756159351415,"[0.6236073898982225, 0.09641956668264197, 0.3983782190657246, 0.37302032428718146, 0.12665317719147703, 0.9542261938344322, 0.25860493013370256, 0.032477617615087176, 0.1693206356331584]"
1427,feature-13 landscape-amplitude-2,0.31553534213245177,"[0.5043920193187349, 0.5789818740577347, 0.15932902461296367, 0.10846259131392541, 0.17623510029637984, 0.550294045406688, 0.0744182443448605, 0.3978582478920435, 0.2898469319487353]"
1428,feature-13 landscape-amplitude-norm,0.33598780652067,"[0.6274434915572488, 0.06517581462560645, 0.41694166026373314, 0.35843823674288405, 0.12665317719147703, 0.9196035535003291, 0.2652468739479383, 0.050151463240205064, 0.1942359876166086]"
1429,feature-13 silhouette-amplitude-1,0.33450939984928596,"[0.5189170386653299, 0.12658263124542501, 0.384085886687544, 0.32276807089777715, 0.12348017839353687, 0.9038859158328019, 0.43791269298892666, 0.04014178199694521, 0.1528104019352867]"
1430,feature-13 silhouette-amplitude-2,0.26731560844857044,"[0.3839316766997417, 0.24120219692536438, 0.44941491405374945, 0.03173064923725929, 0.28442579743304974, 0.3866663869860394, 0.09287746616122573, 0.17962283612652766, 0.355968552414177]"
1431,feature-13 silhouette-amplitude-norm,0.33404313501917493,"[0.5370685103443251, 0.13232430698292752, 0.3391335774667372, 0.3042030150803946, 0.13823263002455, 0.805569659158482, 0.49982145003560174, 0.09903623808303129, 0.1509988279965249]"
1432,feature-13 life-all max,0.31371348042608166,"[0.5606316857371088, 0.11126638804175781, 0.4582596428359639, 0.35436313537581554, 0.24405643774391753, 0.6499746324632167, 0.2799079535762755, 0.07389476514254455, 0.09106668291813445]"
1433,feature-13 life-all mean,0.4366239918026785,"[0.4017642901192066, 0.07299884684777369, 0.4423549782259922, 0.28541108584897534, 0.16525149397257485, 1.625503640548955, 0.6174924843164467, 0.11358356016501134, 0.20525554617917138]"
1434,feature-13 life-all std,0.3709726975712097,"[0.662246608121936, 0.07943267147507106, 0.4583564577450906, 0.3734384793922165, 0.04460166889407936, 1.070116252176728, 0.4692058289134782, 0.04333353767036964, 0.13802277375191824]"
1435,feature-13 life-all sum,0.7009754128714015,"[1.4477700875945936, 0.905646595770176, 0.33953462584030153, 0.2687660443949291, 0.574846230099608, 1.4052746984124818, 0.3469269801841452, 0.9606433372969413, 0.0593701162494379]"
1436,feature-13 life-all norm,0.438402631132676,"[0.2853146245987862, 0.15794325870001757, 0.37399905906253694, 0.2662938248216297, 0.21133420739412953, 1.739564774930885, 0.4559893927827102, 0.3622522413829179, 0.09293229652047115]"
1437,feature-13 life-all percentile-25,0.32704582024561407,"[0.19176792830767125, 0.1439641921478278, 0.2812207173560118, 0.1984510316482074, 0.2671678999993573, 1.0357935981681923, 0.4030182513471212, 0.19754514645524676, 0.22448361678089043]"
1438,feature-13 life-all median,0.36579806853595964,"[0.2039321362491769, 0.10303238430059652, 0.4847956196562785, 0.10941416961685926, 0.273535429504206, 1.3361763345916247, 0.4036645551755219, 0.20675745417611713, 0.17087453355325607]"
1439,feature-13 life-all percentile-75,0.48543817220414265,"[0.46149462303701694, 0.09775672278394969, 0.6129026878291608, 0.16788828459532368, 0.1379482853568813, 1.4726514969870763, 0.7285087810774199, 0.3601364194277013, 0.32965624874275434]"
1440,feature-13 life-all percentile-90,0.42035370959173507,"[0.3265371174584893, 0.07190521387217205, 0.4344337849047028, 0.21421205899392418, 0.16032892121545528, 1.5956309413412577, 0.6165305339651901, 0.21264442783976828, 0.150960386734656]"
1441,feature-13 life-all kurtosis,0.21150448468852331,"[0.5044897694303185, 0.3609712319114471, 0.1923083604621835, 0.23462315303277625, 0.16696386155801154, 0.08688200497142068, 0.0785592841147994, 0.20047214704381744, 0.07827054967193567]"
1442,feature-13 life-all skew,0.2293053998899724,"[0.6169956687566944, 0.41455099972961734, 0.1453048383684629, 0.32048167305777076, 0.15131437941035794, 0.07828386361093699, 0.05780278950842494, 0.184952689189601, 0.09406169737788525]"
1443,feature-13 life-1 max,0.31371348042608166,"[0.5606316857371088, 0.11126638804175781, 0.4582596428359639, 0.35436313537581554, 0.24405643774391753, 0.6499746324632167, 0.2799079535762755, 0.07389476514254455, 0.09106668291813445]"
1444,feature-13 life-1 mean,0.491780698368436,"[0.4531871532086688, 0.12443989241802118, 0.6684882853843664, 0.30742211469959047, 0.199859558642666, 1.627262827028686, 0.6736557579532578, 0.12756168486633296, 0.2441490111143348]"
1445,feature-13 life-1 std,0.3693764158025184,"[0.7044939751390071, 0.07713947742707224, 0.44461983687444406, 0.39478806801264166, 0.06325641994933695, 1.0877997473093184, 0.4240701358220192, 0.01567562315814395, 0.11254445853068189]"
1446,feature-13 life-1 sum,0.6894318290412134,"[1.366637436478069, 0.802548088884792, 0.3764515274657583, 0.21534103654167416, 0.5023809357531573, 1.515874245282923, 0.3807896177382585, 0.9629709545512558, 0.08189261867503256]"
1447,feature-13 life-1 norm,0.44088385576995376,"[0.36893733551012653, 0.12387047155294069, 0.3590755487923244, 0.27199655564727704, 0.1809275998586117, 1.7150283747884616, 0.45215980542417916, 0.35337742649847903, 0.1425815838571844]"
1448,feature-13 life-1 percentile-25,0.36122576361294567,"[0.36522970414807626, 0.17902838517050895, 0.38430921587538225, 0.07547086057694945, 0.20862764102579934, 1.054452505364216, 0.36403362595168526, 0.18380633185773623, 0.4360736025461572]"
1449,feature-13 life-1 median,0.3969834778668079,"[0.21233702659507656, 0.12501269795983608, 0.5287068798875062, 0.07085933076108773, 0.24308074859512177, 1.332952053517942, 0.5753976091231633, 0.23019833741711937, 0.2543066169444179]"
1450,feature-13 life-1 percentile-75,0.45658188029586433,"[0.2885608423789553, 0.10470536886359855, 0.4600539670868561, 0.19247442058264227, 0.25789742671634863, 1.6154164667336386, 0.7153051885770609, 0.27063749860240177, 0.2041857431212767]"
1451,feature-13 life-1 percentile-90,0.4405438708664937,"[0.3885072207593904, 0.06840526720073628, 0.47083820389206554, 0.27570739669993677, 0.15608026118105348, 1.591424344685104, 0.641326377983305, 0.21450126290115382, 0.15810450249569802]"
1452,feature-13 life-1 kurtosis,0.22429113887512728,"[0.592757024706402, 0.3594230485923177, 0.21310150584492638, 0.23659426028824393, 0.12029191677574408, 0.05610307758104567, 0.07370697918341666, 0.24377040218804197, 0.12287203471600673]"
1453,feature-13 life-1 skew,0.2394245206504483,"[0.7258262223002392, 0.37450848490346267, 0.13197008175674746, 0.30966655871599613, 0.22418543940453722, 0.08220850103133913, 0.05893244419053339, 0.212161321228222, 0.03536163232295748]"
1454,feature-13 life-2 max,0.34843354471873894,"[0.6985731335517393, 0.36240136154571284, 0.5524349646092689, 0.04647272542051993, 0.16662386131046897, 0.5262983673744511, 0.11560159052718302, 0.3905545806716185, 0.27694131745768763]"
1455,feature-13 life-2 mean,0.296260172113529,"[0.45677739140528634, 0.2097498037277236, 0.12049683219040133, 0.0802422712191426, 0.10069857581432733, 0.8628156392653324, 0.11710989914454872, 0.37348299411313657, 0.34496814214186183]"
1456,feature-13 life-2 std,0.3245742495547082,"[0.5130159318638396, 0.5108605697059139, 0.34716703673228305, 0.049048364256230055, 0.2805206236193532, 0.5007175778150403, 0.06013510086759165, 0.301975168368938, 0.3577278727631842]"
1457,feature-13 life-2 sum,0.4340930708602715,"[1.5110318373130651, 0.6310487941195065, 0.27665859092132705, 0.27170535044774, 0.25341098428698766, 0.34738427749778544, 0.044429880281274085, 0.5035091969165328, 0.06765872595822531]"
1458,feature-13 life-2 norm,0.4173521597540132,"[1.1251733005133924, 0.5983740901155192, 0.3370636401070509, 0.22932342405659967, 0.13523434769892284, 0.543286155493564, 0.05381813418012371, 0.5406461328877008, 0.19325021273324497]"
1459,feature-13 life-2 percentile-25,0.15821173757377113,"[0.24430206831477003, 0.023690597010266067, 0.4210082928251522, 0.029240271499401737, 0.08046338086882292, 0.28580758805671763, 0.07821483796390735, 0.10936227315160973, 0.1518163284732926]"
1460,feature-13 life-2 median,0.2614319363306045,"[0.2783692982122333, 0.10716732017540581, 0.4929420064697294, 0.030674367259464177, 0.24853908560235055, 0.5110249237321809, 0.19364334828833585, 0.3178543866614588, 0.1726726905742819]"
1461,feature-13 life-2 percentile-75,0.34649418132998655,"[0.6288370065457315, 0.2459603353814423, 0.37251011771253867, 0.04319642292142163, 0.2394880758722905, 0.7662963278027957, 0.18598768029064133, 0.3138534540890099, 0.3223182113540073]"
1462,feature-13 life-2 percentile-90,0.30391649665721043,"[0.572696417754358, 0.4277764338204899, 0.1936626583992363, 0.08799313963198503, 0.1413437998879075, 0.49773701639138357, 0.13965640459123238, 0.3584140178706305, 0.31596858156767105]"
1463,feature-13 life-2 kurtosis,0.23948605152880076,"[0.5760572210496502, 0.18730953489491703, 0.4424926796496416, 0.13400341951318046, 0.22697574320771435, 0.05151846716482901, 0.16475469001944443, 0.16215709818646656, 0.210105610073363]"
1464,feature-13 life-2 skew,0.2156391883775125,"[0.475423072260011, 0.24968409763969865, 0.3783345118910584, 0.07710610301060718, 0.06955211437682808, 0.1452392377832474, 0.10023986937238685, 0.14753663009259452, 0.29763705897118065]"
1465,feature-13 bd2-all max,0.39300061383476137,"[0.760485990758897, 0.06015083212512974, 0.39527548422911024, 0.25107806752202977, 0.19882915922659927, 1.4358640759087546, 0.2581508372323159, 0.049520402529881935, 0.12765067498013427]"
1466,feature-13 bd2-all mean,0.667361986703502,"[0.703837455538398, 0.23411661681288956, 0.566325692420821, 0.30882370951219823, 0.4933238861598593, 2.7560242138039728, 0.5380095454964329, 0.21605225822269006, 0.18974450236425558]"
1467,feature-13 bd2-all std,0.32183227178712787,"[0.7685679138690376, 0.11517547798644534, 0.2543774594921779, 0.2899777741333702, 0.15751389881186234, 0.8128704799648879, 0.21140561054359294, 0.03351696591181564, 0.2530848653709609]"
1468,feature-13 bd2-all sum,0.9239872518089268,"[2.8981685881369454, 1.3054412828065083, 0.45029726024347955, 0.3301812050483578, 0.6209740160577724, 1.3411516279064553, 0.35699361971540905, 0.8367122874137602, 0.17596537895165332]"
1469,feature-13 bd2-all norm,0.9048489655316797,"[1.9451290636550476, 0.8675469836080678, 0.5514339640909425, 0.24300069571998267, 0.700218883970458, 2.4436484077588707, 0.4744538650976403, 0.737636008816292, 0.18057281706781497]"
1470,feature-13 bd2-all percentile-25,0.7046772910196982,"[0.8497049110868545, 0.3985840188573577, 0.4064756100331851, 0.29960643298537915, 0.5036082260186541, 2.701267543527507, 0.5968114448998982, 0.3632787158334423, 0.22275871593500615]"
1471,feature-13 bd2-all median,0.655323157221734,"[0.7645496496647329, 0.2917760827383257, 0.44308010075443827, 0.44608770387707586, 0.4295371447148721, 2.5844958182701308, 0.5591480554524588, 0.2697747047060908, 0.10945915481748208]"
1472,feature-13 bd2-all percentile-75,0.5916995579981331,"[0.6893460134232418, 0.2229130841718549, 0.4228586409253444, 0.3055956116769744, 0.2672946597730991, 2.415277207605327, 0.5422692257730645, 0.2829317688768838, 0.17680980975740954]"
1473,feature-13 bd2-all percentile-90,0.4935134375760764,"[0.765914575565368, 0.11216893723789684, 0.1827254854375837, 0.30946931687679524, 0.26083200008113544, 2.1913493941661897, 0.401360316165295, 0.10441734505341388, 0.11338356760101045]"
1474,feature-13 bd2-all kurtosis,0.18463606895919127,"[0.35969142054653314, 0.08630505960766771, 0.42034294229489083, 0.09511801479833976, 0.2503081775012446, 0.11308308301629669, 0.03541414415551189, 0.11625750660177239, 0.18520427211046425]"
1475,feature-13 bd2-all skew,0.17119221351613573,"[0.4673918343042101, 0.12404707658567544, 0.2333683087396759, 0.08422280070986328, 0.13871653354439603, 0.07986482145727339, 0.1426754227844437, 0.11143406337762615, 0.15900906014205743]"
1476,feature-13 bd2-1 max,0.43967795752810185,"[0.7810113575148164, 0.08778657886974156, 0.42607691176174795, 0.29215979801761616, 0.27769715332199013, 1.4715172210269074, 0.2553653651941046, 0.05318182141490201, 0.3123054106310902]"
1477,feature-13 bd2-1 mean,0.6741961330321989,"[0.6968358423591087, 0.278689677039692, 0.5365123308443046, 0.26390714762657047, 0.5145795919885254, 2.7804507836722694, 0.5500152733033634, 0.23957213042285563, 0.2072024200331017]"
1478,feature-13 bd2-1 std,0.31278296537308453,"[0.6143080164616752, 0.16743250542319305, 0.5296947852410836, 0.31431120778840527, 0.17867382582986557, 0.6320520939054786, 0.12614338979307438, 0.11517227136030407, 0.13725859255468087]"
1479,feature-13 bd2-1 sum,0.9692432373042875,"[2.8699788773456083, 1.1808427752389843, 0.5323678733849, 0.3651353449903027, 0.6358962618290527, 1.6503158532434532, 0.3597184007932867, 0.8636598366846581, 0.2652739122283407]"
1480,feature-13 bd2-1 norm,0.9451906675373363,"[2.042829519873949, 0.747958319215738, 0.5553561882981389, 0.2733442991540751, 0.6476227109230994, 2.7125218744579307, 0.668393109549326, 0.6312861769712128, 0.2274038093925552]"
