,Feature,IV,IVs
834,channel-3 bd2 dim-2 median,0.25242206684118657,"[0.8186422944972226, 0.1253673060201887, 0.06239357899662725, 0.5124903773689071, 0.0923375071380049, 0.16001380558727857, 0.0987581801865205, 0.14937348493474303]"
835,channel-3 bd2 dim-2 percentile-75,0.25214383727480905,"[0.8096814358639294, 0.07905605807817484, 0.08000285329563146, 0.4932766369263687, 0.1275857058546373, 0.14260708142605305, 0.09060479915467065, 0.1943361275990067]"
836,channel-3 bd2 dim-2 kurtosis,0.03920045821611865,"[0.06456314760202618, 0.03846150490000361, 0.04815014389803335, 0.035821030220303376, 0.017022699095602098, 0.07142431904954137, 0.020127961007768945, 0.018032859955670274]"
837,channel-3 bd2 dim-2 skew,0.04793653433781007,"[0.02832047296649941, 0.08849265833622576, 0.04636239788801646, 0.022891381757036196, 0.04276663891132465, 0.08060304108093676, 0.02926765209776384, 0.044788031664677465]"
838,channel-3 bd2 dim-2 norm-1,0.09879673789438978,"[0.18821297683949223, 0.12519133510155162, 0.0538137750140158, 0.1623328387568288, 0.03765004303665887, 0.10447805003136497, 0.02823628628874316, 0.09045859808646274]"
839,channel-3 bd2 dim-2 norm-2,0.17138761577955883,"[0.4611186489283436, 0.10510062052469826, 0.034674753231245296, 0.35426307881880487, 0.07395016921156077, 0.1493088503894147, 0.016658427288967492, 0.17602637784343558]"
840,channel-4 betti dim-1 max,0.06457700425371671,"[0.09056937081157929, 0.09612061675420422, 0.05651187305214707, 0.03436506919534764, 0.02950373285635555, 0.08474137480428304, 0.015587462510107106, 0.10921653404570975]"
841,channel-4 betti dim-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
842,channel-4 betti dim-1 std,0.059943032429473235,"[0.02434687567577671, 0.14326533232884292, 0.035054461526264236, 0.04162195994238609, 0.03380941330329798, 0.059409438814225765, 0.045847183017895095, 0.0961895948270971]"
843,channel-4 betti dim-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
844,channel-4 betti dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
845,channel-4 betti dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
846,channel-4 betti dim-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
847,channel-4 betti dim-1 kurtosis,0.10326833480638309,"[0.2575867528918492, 0.14376932444521417, 0.03162201296328169, 0.1328199862941646, 0.04371355563805438, 0.03189817771716887, 0.02494038213743345, 0.1597964863638984]"
848,channel-4 betti dim-1 skew,0.05458206089153064,"[0.04476537300665132, 0.049271969602336686, 0.08516228781683283, 0.029364749475074073, 0.05941836245712354, 0.023911139219096655, 0.022501239210582374, 0.1222613663445477]"
849,channel-4 betti dim-1 norm-1,0.1235662152414193,"[0.17950257614715462, 0.3618558413252527, 0.03949578839012257, 0.13961121193334405, 0.03535164866389202, 0.04007274851781785, 0.014817958785852731, 0.17782194816791783]"
850,channel-4 betti dim-1 norm-2,0.059943032429473235,"[0.02434687567577671, 0.14326533232884292, 0.035054461526264236, 0.04162195994238609, 0.03380941330329798, 0.059409438814225765, 0.045847183017895095, 0.0961895948270971]"
851,channel-4 betti dim-2 max,0.03869418923090592,"[0.014473173926629668, 0.06704926573671027, 0.018174470734963467, 0.005665254260168172, 0.08405301090179715, 0.017579276519926593, 0.02237058822480755, 0.08018847354224452]"
852,channel-4 betti dim-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
853,channel-4 betti dim-2 std,0.07315200229923419,"[0.060442259010065405, 0.13291646301764476, 0.03957021776076213, 0.04692812455103321, 0.030588666466789795, 0.03852642481730192, 0.030568947951456243, 0.20567491481882005]"
854,channel-4 betti dim-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
855,channel-4 betti dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
856,channel-4 betti dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
857,channel-4 betti dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
858,channel-4 betti dim-2 kurtosis,0.11038910206628191,"[0.21291818578651073, 0.1264524481291344, 0.05835181824378063, 0.19560930429344148, 0.037639240852380615, 0.07549252996332298, 0.03808115698650313, 0.1385681322751813]"
859,channel-4 betti dim-2 skew,0.06566878508951006,"[0.09039904320473444, 0.06926049480597253, 0.09004340979131434, 0.04435895847524156, 0.03403357030673659, 0.06167992193151717, 0.014935915975306439, 0.12063896622525741]"
860,channel-4 betti dim-2 norm-1,0.12709025020108575,"[0.20646190665217407, 0.2760362775868462, 0.030105641109173242, 0.16776106344603975, 0.03043860430229777, 0.06919486232466437, 0.020893046399364814, 0.21583059978812574]"
861,channel-4 betti dim-2 norm-2,0.07315200229923419,"[0.060442259010065405, 0.13291646301764476, 0.03957021776076213, 0.04692812455103321, 0.030588666466789795, 0.03852642481730192, 0.030568947951456243, 0.20567491481882005]"
862,channel-4 landscape dim-1 max,0.31207187337895814,"[1.0374797384935415, 0.18836671919714032, 0.057061823422226474, 0.5518198844497029, 0.0781544719271022, 0.1251755982886214, 0.14830256058559577, 0.3102141906677349]"
863,channel-4 landscape dim-1 mean,0.4546107738312189,"[1.3874589155178614, 0.29426057865275046, 0.12386347220887338, 0.788297049815207, 0.1418641960374103, 0.23592860840174523, 0.19276024622208202, 0.47245312379382143]"
864,channel-4 landscape dim-1 std,0.43890548391047735,"[1.3170002172363096, 0.2939786932564279, 0.0557214715272995, 0.7797920191352531, 0.1070464830445538, 0.16647919016758417, 0.2106920718962521, 0.5805337250201389]"
865,channel-4 landscape dim-1 sum,0.4546107738312189,"[1.3874589155178614, 0.29426057865275046, 0.12386347220887338, 0.788297049815207, 0.1418641960374103, 0.23592860840174523, 0.19276024622208202, 0.47245312379382143]"
866,channel-4 landscape dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
867,channel-4 landscape dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
868,channel-4 landscape dim-1 percentile-75,0.010289063621986515,"[0.0017895043759288626, 0.01429550852441677, 0.00867601350899203, 0.00838294998459752, 0.007037682401037458, 0.0076899803968780555, 0.006510230840133318, 0.027930638943908116]"
869,channel-4 landscape dim-1 kurtosis,0.2930114223532524,"[0.716799012158392, 0.3195193990318761, 0.06470391834887104, 0.5572827622271862, 0.05347294374359682, 0.14946482175195444, 0.09918415420429291, 0.3836643673598495]"
870,channel-4 landscape dim-1 skew,0.3107393873037144,"[0.7437112876681085, 0.3574138529042362, 0.1161246907894388, 0.5434250842310349, 0.0404296007747021, 0.2094715891009841, 0.10147537133828988, 0.37386362162292075]"
871,channel-4 landscape dim-1 norm-1,0.4546107738312189,"[1.3874589155178614, 0.29426057865275046, 0.12386347220887338, 0.788297049815207, 0.1418641960374103, 0.23592860840174523, 0.19276024622208202, 0.47245312379382143]"
872,channel-4 landscape dim-1 norm-2,0.43110740171944323,"[1.3108478887857076, 0.2934918933563067, 0.059884472971300805, 0.7846104876469123, 0.11554265989680736, 0.17885032081869062, 0.1904505127076907, 0.51518097757213]"
873,channel-4 landscape dim-2 max,0.22134303513724454,"[0.7888296368898526, 0.19228902844858523, 0.05523479501659309, 0.26786851690016583, 0.10676872667518683, 0.05664090549267202, 0.054383437014754496, 0.2487292346601462]"
874,channel-4 landscape dim-2 mean,0.31741017446647,"[1.0776051312689563, 0.402251591797111, 0.05787421294302282, 0.3966623050975451, 0.17181841366390482, 0.11437931762310304, 0.04255720623114722, 0.27613321710697003]"
875,channel-4 landscape dim-2 std,0.2802363670390905,"[0.9758180661528675, 0.26832016486337373, 0.069407414236482, 0.3613242214322965, 0.14009759523971294, 0.0971944379178466, 0.05177602693859668, 0.27795300953154783]"
876,channel-4 landscape dim-2 sum,0.31741017446647,"[1.0776051312689563, 0.402251591797111, 0.05787421294302282, 0.3966623050975451, 0.17181841366390482, 0.11437931762310304, 0.04255720623114722, 0.27613321710697003]"
877,channel-4 landscape dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
878,channel-4 landscape dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
879,channel-4 landscape dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
880,channel-4 landscape dim-2 kurtosis,0.14165519509705243,"[0.3264335108019652, 0.2516471279668776, 0.03364426234927634, 0.2503637587062344, 0.045263365317782384, 0.039559796215068374, 0.019645471197573712, 0.16668426822164137]"
881,channel-4 landscape dim-2 skew,0.1641898778759181,"[0.3590438750693878, 0.3334695021152561, 0.016774527526603914, 0.27901684184079667, 0.0458214149988459, 0.06799662339729304, 0.030566329619857592, 0.18082990843930383]"
882,channel-4 landscape dim-2 norm-1,0.31741017446647,"[1.0776051312689563, 0.402251591797111, 0.05787421294302282, 0.3966623050975451, 0.17181841366390482, 0.11437931762310304, 0.04255720623114722, 0.27613321710697003]"
883,channel-4 landscape dim-2 norm-2,0.2809101566995702,"[0.9788728181554489, 0.2708774157957442, 0.06061302653502024, 0.3544823692180316, 0.14501117233351196, 0.09575934761245457, 0.05080630445198121, 0.2908587994943687]"
884,channel-4 silhouette-1 dim-1 max,0.2625183218257976,"[0.8451469500763649, 0.37212049689967486, 0.0657144487820518, 0.39253973023682004, 0.036932242748016576, 0.08996593961823503, 0.10967655898854055, 0.18805020725667704]"
885,channel-4 silhouette-1 dim-1 mean,0.4662585188109707,"[1.4857214783339094, 0.3426610358430342, 0.0883861921379006, 0.7460861406200313, 0.15812426616277325, 0.19803043515576385, 0.19578246860595847, 0.5152761336283948]"
886,channel-4 silhouette-1 dim-1 std,0.3727780507227546,"[1.2729927969911379, 0.38359666585373337, 0.04354799464571495, 0.5645793991111818, 0.05924001923904121, 0.09711425474837126, 0.16870976773478852, 0.39244350745806755]"
887,channel-4 silhouette-1 dim-1 sum,0.4662585188109707,"[1.4857214783339094, 0.3426610358430342, 0.0883861921379006, 0.7460861406200313, 0.15812426616277325, 0.19803043515576385, 0.19578246860595847, 0.5152761336283948]"
888,channel-4 silhouette-1 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
889,channel-4 silhouette-1 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
890,channel-4 silhouette-1 dim-1 percentile-75,0.010289063621986515,"[0.0017895043759288626, 0.01429550852441677, 0.00867601350899203, 0.00838294998459752, 0.007037682401037458, 0.0076899803968780555, 0.006510230840133318, 0.027930638943908116]"
891,channel-4 silhouette-1 dim-1 kurtosis,0.1325857631583197,"[0.44131447335017243, 0.03357046952644354, 0.019954847120887364, 0.23948161466135082, 0.04967176379804872, 0.09805557402466888, 0.039443989281776975, 0.13919337350320893]"
892,channel-4 silhouette-1 dim-1 skew,0.14754992949624468,"[0.4630604684557242, 0.03720907237048261, 0.030909609897549244, 0.29347562821862566, 0.03953949277799494, 0.09638519661598402, 0.037508964077073215, 0.18231100355652344]"
893,channel-4 silhouette-1 dim-1 norm-1,0.4662585188109707,"[1.4857214783339094, 0.3426610358430342, 0.0883861921379006, 0.7460861406200313, 0.15812426616277325, 0.19803043515576385, 0.19578246860595847, 0.5152761336283948]"
894,channel-4 silhouette-1 dim-1 norm-2,0.37138927171877356,"[1.2788889622810888, 0.3559112461386926, 0.03995909748215882, 0.5774524030052585, 0.06022341044418896, 0.09906652019548995, 0.16732179694473692, 0.39229073725857416]"
895,channel-4 silhouette-1 dim-2 max,0.1587447976486389,"[0.577301441695417, 0.15683837300362966, 0.03018409397163454, 0.16469023445286524, 0.10129299442608632, 0.05734062503650799, 0.051452829341624914, 0.13085778926134575]"
896,channel-4 silhouette-1 dim-2 mean,0.24950221835449365,"[0.8651390258530981, 0.201765169727032, 0.08985841107283804, 0.3279461836213319, 0.12929030044217787, 0.09039055333952636, 0.021757540824192997, 0.2698705619557518]"
897,channel-4 silhouette-1 dim-2 std,0.19145035457728046,"[0.7074443579414251, 0.1405066544260671, 0.05791085748218962, 0.23949777179980897, 0.09301945393439034, 0.048995008076610946, 0.030142793719568104, 0.21408593923818336]"
898,channel-4 silhouette-1 dim-2 sum,0.24950221835449365,"[0.8651390258530981, 0.201765169727032, 0.08985841107283804, 0.3279461836213319, 0.12929030044217787, 0.09039055333952636, 0.021757540824192997, 0.2698705619557518]"
899,channel-4 silhouette-1 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
900,channel-4 silhouette-1 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
901,channel-4 silhouette-1 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
902,channel-4 silhouette-1 dim-2 kurtosis,0.11852352241769545,"[0.22417698327419178, 0.12210357400078029, 0.0561852498597149, 0.25514062020421274, 0.07115577754009426, 0.043292010427083284, 0.0326283053247574, 0.1435056587107289]"
903,channel-4 silhouette-1 dim-2 skew,0.12304575776322402,"[0.24901441239336497, 0.1441610783773734, 0.03869930997465928, 0.24868947044339015, 0.05768782815645777, 0.04474874149255936, 0.03168797992746429, 0.16967724134052295]"
904,channel-4 silhouette-1 dim-2 norm-1,0.24950221835449365,"[0.8651390258530981, 0.201765169727032, 0.08985841107283804, 0.3279461836213319, 0.12929030044217787, 0.09039055333952636, 0.021757540824192997, 0.2698705619557518]"
905,channel-4 silhouette-1 dim-2 norm-2,0.18953479028522205,"[0.7076575873616475, 0.13379014175713322, 0.0564551695306076, 0.23871372133022356, 0.09173053598913741, 0.05159259670418198, 0.030579502465409112, 0.2057590671434359]"
906,channel-4 silhouette-2 dim-1 max,0.19996996967060943,"[0.6829874118760343, 0.1559768508252575, 0.060496044661674846, 0.2796690454038606, 0.03834422349561144, 0.12776636965444008, 0.10291832579860107, 0.15160148564939574]"
907,channel-4 silhouette-2 dim-1 mean,0.38942735451965493,"[1.2723025425529204, 0.21749383762947852, 0.07039713352037702, 0.630133261589328, 0.1288603335815607, 0.1551370157556099, 0.1853718038086548, 0.4557229077193099]"
908,channel-4 silhouette-2 dim-1 std,0.27602659222527176,"[1.0134022572390617, 0.17374880010561955, 0.0628626869323023, 0.42817070379222605, 0.06089925964159776, 0.07487781784838313, 0.1321941243755821, 0.26205708786740156]"
909,channel-4 silhouette-2 dim-1 sum,0.38942735451965493,"[1.2723025425529204, 0.21749383762947852, 0.07039713352037702, 0.630133261589328, 0.1288603335815607, 0.1551370157556099, 0.1853718038086548, 0.4557229077193099]"
910,channel-4 silhouette-2 dim-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
911,channel-4 silhouette-2 dim-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
912,channel-4 silhouette-2 dim-1 percentile-75,0.010289063621986515,"[0.0017895043759288626, 0.01429550852441677, 0.00867601350899203, 0.00838294998459752, 0.007037682401037458, 0.0076899803968780555, 0.006510230840133318, 0.027930638943908116]"
913,channel-4 silhouette-2 dim-1 kurtosis,0.1765288470083246,"[0.5531413933899134, 0.0857597874544309, 0.03364924058144919, 0.30690138130187944, 0.053330209049591924, 0.09250205249768387, 0.05676408970909197, 0.23018262208255613]"
914,channel-4 silhouette-2 dim-1 skew,0.16691007502703464,"[0.5391107595534721, 0.08253704032828273, 0.030485290198577018, 0.3358521611122839, 0.046020772720942155, 0.06670389868674308, 0.04842978980635898, 0.1861408878096173]"
915,channel-4 silhouette-2 dim-1 norm-1,0.38942735451965493,"[1.2723025425529204, 0.21749383762947852, 0.07039713352037702, 0.630133261589328, 0.1288603335815607, 0.1551370157556099, 0.1853718038086548, 0.4557229077193099]"
916,channel-4 silhouette-2 dim-1 norm-2,0.28621126765159555,"[1.0368620540584377, 0.1750205460071712, 0.05905920450428509, 0.4589507360773153, 0.07852262101867002, 0.06760803003644644, 0.13989471211122878, 0.27377223739920975]"
917,channel-4 silhouette-2 dim-2 max,0.14307822217282942,"[0.4820927015891525, 0.14645096791667966, 0.06377525918233479, 0.12727361137349255, 0.0665658748068018, 0.08730892310382836, 0.04703134726224276, 0.12412709214810291]"
918,channel-4 silhouette-2 dim-2 mean,0.2204568907460128,"[0.7707696363480764, 0.1815452092672538, 0.07938882371978949, 0.27562977507507735, 0.10794942015003749, 0.082379096694328, 0.025341044510178694, 0.2406521202033613]"
919,channel-4 silhouette-2 dim-2 std,0.1759908025510744,"[0.624862207114118, 0.14030976906026318, 0.06880146563589351, 0.21328410796299438, 0.09105145302793646, 0.07434352544861898, 0.03144988081760421, 0.1638240113411667]"
920,channel-4 silhouette-2 dim-2 sum,0.2204568907460128,"[0.7707696363480764, 0.1815452092672538, 0.07938882371978949, 0.27562977507507735, 0.10794942015003749, 0.082379096694328, 0.025341044510178694, 0.2406521202033613]"
921,channel-4 silhouette-2 dim-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
922,channel-4 silhouette-2 dim-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
923,channel-4 silhouette-2 dim-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
924,channel-4 silhouette-2 dim-2 kurtosis,0.132829691683313,"[0.23547120454743267, 0.15816544346559494, 0.05069857532330485, 0.2390026191654426, 0.0624420996293738, 0.08119301565313092, 0.012722160416929225, 0.22294241526529496]"
925,channel-4 silhouette-2 dim-2 skew,0.14397651014226504,"[0.2431654848632937, 0.16494904472229596, 0.09290463258960496, 0.28513153063477026, 0.04929334834338469, 0.0734147306330223, 0.020753922851789768, 0.22219938649995868]"
926,channel-4 silhouette-2 dim-2 norm-1,0.2204568907460128,"[0.7707696363480764, 0.1815452092672538, 0.07938882371978949, 0.27562977507507735, 0.10794942015003749, 0.082379096694328, 0.025341044510178694, 0.2406521202033613]"
927,channel-4 silhouette-2 dim-2 norm-2,0.17666066637501968,"[0.6290004433459178, 0.14030976906026318, 0.05955792145845791, 0.20802821485309111, 0.10972610314439499, 0.07275687136519056, 0.03369844168646307, 0.1602075660863789]"
928,channel-4 entropy dim-1,0.234993352830062,"[0.5296072722303353, 0.5263867744456179, 0.07329359740279642, 0.32349668322002406, 0.07333015622983938, 0.06586335840080508, 0.04355082430602523, 0.24441815640505277]"
929,channel-4 entropy dim-2,0.08009759700577035,"[0.09984665847530748, 0.23025204177662206, 0.011874392152610524, 0.09549173182430026, 0.05605724498393948, 0.015753289104459122, 0.039540217366148434, 0.09196520036277532]"
930,channel-4 numberofpoints dim-1,0.0943115278914525,"[0.08646647718221016, 0.291133949059505, 0.039319985532273005, 0.07309500655682027, 0.07447306883043676, 0.07741618375112914, 0.04099607067989656, 0.07159148153934912]"
931,channel-4 numberofpoints dim-2,0.06556663265400119,"[0.053048002292078636, 0.17180439340609302, 0.03873278557812385, 0.06915477247411667, 0.06348381774592783, 0.02694041800605489, 0.01264930061461736, 0.08871957111499718]"
932,channel-4 amplitude-bottleneck dim-1,0.3308080307853106,"[1.0916077409273388, 0.23960431567225304, 0.06719716634978923, 0.591455760344024, 0.11683383091711998, 0.12433245842940313, 0.18514775311589599, 0.23028522052666098]"
933,channel-4 amplitude-bottleneck dim-2,0.229949243168951,"[0.7617414641212732, 0.23192087510679052, 0.07184200121939803, 0.3087169614826478, 0.11099112985469245, 0.07833546631855179, 0.04020087986268503, 0.23584516738556913]"
934,channel-4 amplitude-bottleneck norm-1,0.36055710776803085,"[1.2242385667496207, 0.22700578206024594, 0.07990557961418163, 0.5468327311441132, 0.14630995450621873, 0.12556785374311538, 0.16108410458515615, 0.373512289741595]"
935,channel-4 amplitude-bottleneck norm-2,0.3578339277434841,"[1.1495692066946508, 0.23375208445255094, 0.10163330451490778, 0.5691712413473636, 0.1516451101019873, 0.1284153443081828, 0.16855519058345272, 0.3599299399447766]"
936,channel-4 amplitude-wasserstein-1 dim-1,0.5445527029688263,"[1.506837307679544, 0.9015387270313322, 0.16032857213012797, 0.8163822822032458, 0.19680660335786154, 0.1498303012894382, 0.1928489805708306, 0.43184884948823]"
937,channel-4 amplitude-wasserstein-1 dim-2,0.2348926434957168,"[0.5934256885279428, 0.43873695930622214, 0.04214246012125494, 0.30112861882001635, 0.14046109436359927, 0.054466594765803386, 0.050247826715919784, 0.25853190534497555]"
938,channel-4 amplitude-wasserstein-1 norm-1,0.5484235225904177,"[1.4900751619154087, 0.9453956078934673, 0.12891288031689457, 0.7901312846993243, 0.1947779634352697, 0.18537195439272175, 0.18968750467163187, 0.46303582339862337]"
939,channel-4 amplitude-wasserstein-1 norm-2,0.5409521650640123,"[1.4890296845691866, 0.9081406953354112, 0.15315330654606005, 0.8101262815106194, 0.18755652980873141, 0.15312841616903358, 0.20403610843341846, 0.4224462981396383]"
940,channel-4 amplitude-wasserstein-2 dim-1,0.5970267188016583,"[1.7930269693141105, 0.803407072666728, 0.11843310879438376, 0.9097146624706185, 0.19557998719539849, 0.21191743919884387, 0.2196914878238054, 0.5244430229493776]"
941,channel-4 amplitude-wasserstein-2 dim-2,0.30027523758846464,"[0.9718942840069434, 0.4226527801309248, 0.04941645848310407, 0.3940068283090936, 0.10426848720034107, 0.08321986627136624, 0.04576984680010394, 0.33097334950583995]"
942,channel-4 amplitude-wasserstein-2 norm-1,0.5802584557771036,"[1.6839806517962344, 0.7523123395723466, 0.13910302559186596, 0.8524454991168937, 0.22677293179543606, 0.2080337259107487, 0.2265918529913481, 0.5528276194419542]"
943,channel-4 amplitude-wasserstein-2 norm-2,0.5967895874333177,"[1.7626628340552317, 0.8025362300699685, 0.12401219497883462, 0.8857400613816022, 0.24709003972801627, 0.19844622675253332, 0.21783198451622587, 0.5359971279841291]"
944,channel-4 amplitude-betti-1 dim-1,0.5399410506217559,"[1.4170424749880235, 0.8731949641982755, 0.1135738296513099, 0.8533801323083036, 0.24180215691417642, 0.18153395905759762, 0.21530626428418556, 0.42369462357217547]"
945,channel-4 amplitude-betti-1 dim-2,0.19712221060107707,"[0.4823148148728583, 0.3922100312983996, 0.06611900554597049, 0.2882652722816407, 0.06880284268531646, 0.032020903514599935, 0.02467179007864878, 0.2225730245311822]"
946,channel-4 amplitude-betti-1 norm-1,0.503037064601198,"[1.3432726036527398, 0.8576841077100026, 0.08802797461169432, 0.8426328513992429, 0.1792093146531207, 0.11099904883050674, 0.18385161507121262, 0.418619000881064]"
947,channel-4 amplitude-betti-1 norm-2,0.5361539227381806,"[1.4001442215653008, 0.8890545162378005, 0.12637631446978484, 0.8301773547841159, 0.2038781628082778, 0.20986324176928034, 0.21560407408717205, 0.4141334961837133]"
948,channel-4 amplitude-betti-2 dim-1,0.23466658370939403,"[0.5100194026966174, 0.5445477276778704, 0.08449768848788639, 0.3913721655924363, 0.08060324405101157, 0.03374704109241641, 0.04866646672747485, 0.18387893334943886]"
949,channel-4 amplitude-betti-2 dim-2,0.11366165011942399,"[0.18698333564891273, 0.24142908615154057, 0.04577293516110986, 0.10838670749882462, 0.03089158835271666, 0.06822635447101269, 0.026586524898710363, 0.20101666877256444]"
950,channel-4 amplitude-betti-2 norm-1,0.24173833445757986,"[0.5141283022462009, 0.5785961474294964, 0.08294399970970004, 0.3466222394050935, 0.09335546635548013, 0.03599539823023008, 0.04927993574499143, 0.2329851865394464]"
951,channel-4 amplitude-betti-2 norm-2,0.2356102632771854,"[0.5116302966427888, 0.5273177311778401, 0.07995633982472398, 0.37040339338220096, 0.08699273553065096, 0.03459948737488678, 0.05356515924839208, 0.22041696303599967]"
952,channel-4 amplitude-landscape-1-1 dim-1,0.4546107738312189,"[1.3874589155178614, 0.29426057865275046, 0.12386347220887338, 0.788297049815207, 0.1418641960374103, 0.23592860840174523, 0.19276024622208202, 0.47245312379382143]"
953,channel-4 amplitude-landscape-1-1 dim-2,0.31741017446647,"[1.0776051312689563, 0.402251591797111, 0.05787421294302282, 0.3966623050975451, 0.17181841366390482, 0.11437931762310304, 0.04255720623114722, 0.27613321710697003]"
954,channel-4 amplitude-landscape-1-1 norm-1,0.47274728172462444,"[1.4615296238118596, 0.3192474266527791, 0.10534512597678503, 0.7712186030543642, 0.15472696155405696, 0.17239223272069662, 0.18756936614240363, 0.6099489138840504]"
955,channel-4 amplitude-landscape-1-1 norm-2,0.448286017292159,"[1.401153631937238, 0.2982072231041872, 0.09675792089311953, 0.7393662987741556, 0.1299603373327033, 0.2260337428989877, 0.1855499478260221, 0.5092590355708586]"
956,channel-4 amplitude-landscape-1-2 dim-1,0.49607861989538615,"[1.4813844028283072, 0.43541370971430016, 0.08749306091028111, 0.8121667201205066, 0.16508262957883824, 0.2195369840831288, 0.21731126401701453, 0.5502401879107125]"
957,channel-4 amplitude-landscape-1-2 dim-2,0.30494601031886537,"[1.0000651281164754, 0.38530171844552147, 0.0529643600025613, 0.42446964886098465, 0.14486066033934802, 0.08273349612576152, 0.037009161298598464, 0.31216390936167226]"
958,channel-4 amplitude-landscape-1-2 norm-1,0.5349017613374756,"[1.6077011956463485, 0.43510975509052047, 0.1539955043918396, 0.8440709432923552, 0.15299114764198374, 0.2217847157517313, 0.195903212493197, 0.667657616391829]"
959,channel-4 amplitude-landscape-1-2 norm-2,0.5069879215244995,"[1.5099844417586181, 0.4325607361977668, 0.11290119294441894, 0.8281788221517871, 0.15556368648141486, 0.21551293238604888, 0.2221220209129057, 0.5790795393630346]"
960,channel-4 amplitude-landscape-2-1 dim-1,0.43110740171944323,"[1.3108478887857076, 0.2934918933563067, 0.059884472971300805, 0.7846104876469123, 0.11554265989680736, 0.17885032081869062, 0.1904505127076907, 0.51518097757213]"
961,channel-4 amplitude-landscape-2-1 dim-2,0.2809101566995702,"[0.9788728181554489, 0.2708774157957442, 0.06061302653502024, 0.3544823692180316, 0.14501117233351196, 0.09575934761245457, 0.05080630445198121, 0.2908587994943687]"
962,channel-4 amplitude-landscape-2-1 norm-1,0.4744012265943291,"[1.5200548379662233, 0.2858686553008333, 0.0796680305628161, 0.8236088955648362, 0.1265582762287017, 0.18622799179923383, 0.20380922522560815, 0.5694139001063804]"
963,channel-4 amplitude-landscape-2-1 norm-2,0.4467647666987528,"[1.4028188489505258, 0.2637208249993427, 0.07601712291367486, 0.7916211184807783, 0.10332419156675976, 0.18231278999445522, 0.20113948385323496, 0.5531637528312509]"
964,channel-4 amplitude-landscape-2-2 dim-1,0.4700323697328864,"[1.437404713990208, 0.30118166677391756, 0.07349334373452264, 0.8192284919340075, 0.12789212190450217, 0.16666977890931314, 0.20536821209479583, 0.6290206285218248]"
965,channel-4 amplitude-landscape-2-2 dim-2,0.2919167678850615,"[0.9766746098478206, 0.2886664877775142, 0.09070997429998356, 0.3879617549141269, 0.16420678436125052, 0.09648589592773416, 0.05062958578526152, 0.2799990501668005]"
966,channel-4 amplitude-landscape-2-2 norm-1,0.5100158606803498,"[1.6170357763015666, 0.3799457934149924, 0.13056889775027958, 0.7812021386899621, 0.19300788488947754, 0.1586457113807022, 0.19304680470238797, 0.62667387831343]"
