index,name,score
1925,channel-20 bd2 dim-1 norm-2,0.0790699043374812
1926,channel-20 bd2 dim-2 max,0.0763151863351363
1927,channel-20 bd2 dim-2 mean,0.0511345027042442
1928,channel-20 bd2 dim-2 std,0.0615675407780057
1929,channel-20 bd2 dim-2 sum,0.0602443942404799
1930,channel-20 bd2 dim-2 norm-1,0.0602443942404799
1931,channel-20 bd2 dim-2 norm-2,0.1156563858109376
1932,channel-21 entropy dim-1,0.0921555838915779
1933,channel-21 entropy dim-2,0.0673504432857263
1934,channel-21 numberofpoints dim-1,0.0686569510232603
1935,channel-21 numberofpoints dim-2,0.1015838277142032
1936,channel-21 amplitude-bottleneck dim-1,0.1327863541121606
1937,channel-21 amplitude-bottleneck dim-2,0.0680387813379583
1938,channel-21 amplitude-bottleneck norm-1,0.0422691192134924
1939,channel-21 amplitude-bottleneck norm-2,0.109687123532499
1940,channel-21 amplitude-wasserstein-1 dim-1,0.1172250206909569
1941,channel-21 amplitude-wasserstein-1 dim-2,0.085919263679638
1942,channel-21 amplitude-wasserstein-1 norm-1,0.1725821686793201
1943,channel-21 amplitude-wasserstein-1 norm-2,0.1225255272571544
1944,channel-21 amplitude-wasserstein-2 dim-1,0.0729872648994192
1945,channel-21 amplitude-wasserstein-2 dim-2,0.0641711810873846
1946,channel-21 amplitude-wasserstein-2 norm-1,0.0633435575892673
1947,channel-21 amplitude-wasserstein-2 norm-2,0.072153886717698
1948,channel-21 amplitude-betti-1 dim-1,0.0864758606570581
1949,channel-21 amplitude-betti-1 dim-2,0.0833659071888953
1950,channel-21 amplitude-betti-1 norm-1,0.1415251868096164
1951,channel-21 amplitude-betti-1 norm-2,0.1055769829045873
1952,channel-21 amplitude-betti-2 dim-1,0.0318018525081144
1953,channel-21 amplitude-betti-2 dim-2,0.0812108356779346
1954,channel-21 amplitude-betti-2 norm-1,0.0628294615380983
1955,channel-21 amplitude-betti-2 norm-2,0.0534400540601038
1956,channel-21 amplitude-landscape-1-1 dim-1,-1.0
1957,channel-21 amplitude-landscape-1-1 dim-2,0.1080972593385
1958,channel-21 amplitude-landscape-1-1 norm-1,-1.0
1959,channel-21 amplitude-landscape-1-1 norm-2,-1.0
1960,channel-21 amplitude-landscape-1-2 dim-1,-1.0
1961,channel-21 amplitude-landscape-1-2 dim-2,0.0339203060208236
1962,channel-21 amplitude-landscape-1-2 norm-1,-1.0
1963,channel-21 amplitude-landscape-1-2 norm-2,-1.0
1964,channel-21 amplitude-landscape-2-1 dim-1,0.4524722102780365
1965,channel-21 amplitude-landscape-2-1 dim-2,0.0556308768658093
1966,channel-21 amplitude-landscape-2-1 norm-1,0.4453383497345267
1967,channel-21 amplitude-landscape-2-1 norm-2,0.4520573734549335
1968,channel-21 amplitude-landscape-2-2 dim-1,0.4357965949432487
1969,channel-21 amplitude-landscape-2-2 dim-2,0.0832327604434992
1970,channel-21 amplitude-landscape-2-2 norm-1,0.4298730671336828
1971,channel-21 amplitude-landscape-2-2 norm-2,0.443012150372245
1972,channel-21 amplitude-silhouette-1-1 dim-1,-1.0
1973,channel-21 amplitude-silhouette-1-1 dim-2,0.0712040667624797
1974,channel-21 amplitude-silhouette-1-1 norm-1,-1.0
1975,channel-21 amplitude-silhouette-1-1 norm-2,-1.0
1976,channel-21 amplitude-silhouette-1-2 dim-1,-1.0
1977,channel-21 amplitude-silhouette-1-2 dim-2,0.1116925640599697
1978,channel-21 amplitude-silhouette-1-2 norm-1,-1.0
1979,channel-21 amplitude-silhouette-1-2 norm-2,-1.0
1980,channel-21 amplitude-silhouette-2-1 dim-1,0.4336883944203882
1981,channel-21 amplitude-silhouette-2-1 dim-2,0.0813522423015041
1982,channel-21 amplitude-silhouette-2-1 norm-1,0.4216097635631228
1983,channel-21 amplitude-silhouette-2-1 norm-2,0.4285705827337629
1984,channel-21 amplitude-silhouette-2-2 dim-1,-1.0
1985,channel-21 amplitude-silhouette-2-2 dim-2,0.0782583773170196
1986,channel-21 amplitude-silhouette-2-2 norm-1,-1.0
1987,channel-21 amplitude-silhouette-2-2 norm-2,-1.0
1988,channel-21 life all max,0.1326214940587982
1989,channel-21 life all mean,0.0894802273973349
1990,channel-21 life all std,0.0953124894919571
1991,channel-21 life all sum,0.1725821686793201
1992,channel-21 life all norm-1,0.1725821686793201
1993,channel-21 life all norm-2,0.072153886717698
1994,channel-21 life dim-1 max,0.1327863541121606
1995,channel-21 life dim-1 mean,0.0557517563399601
1996,channel-21 life dim-1 std,0.0804870701728386
1997,channel-21 life dim-1 sum,0.1172250206909569
1998,channel-21 life dim-1 norm-1,0.1172250206909569
1999,channel-21 life dim-1 norm-2,0.0729872648994192
2000,channel-21 life dim-2 max,0.0680387813379583
2001,channel-21 life dim-2 mean,0.066217829274061
2002,channel-21 life dim-2 std,0.0674620564836294
2003,channel-21 life dim-2 sum,0.085919263679638
2004,channel-21 life dim-2 norm-1,0.085919263679638
2005,channel-21 life dim-2 norm-2,0.0641711810873846
2006,channel-21 bd2 all max,0.0848486099149816
2007,channel-21 bd2 all mean,0.1784844119524462
2008,channel-21 bd2 all std,0.150131701748253
2009,channel-21 bd2 all sum,0.1221173186716969
2010,channel-21 bd2 all norm-1,0.1221173186716969
2011,channel-21 bd2 all norm-2,0.1706240407985871
2012,channel-21 bd2 dim-1 max,0.0987732418889568
2013,channel-21 bd2 dim-1 mean,0.1097249252558562
2014,channel-21 bd2 dim-1 std,0.1406276416924657
2015,channel-21 bd2 dim-1 sum,0.115910855584296
2016,channel-21 bd2 dim-1 norm-1,0.115910855584296
2017,channel-21 bd2 dim-1 norm-2,0.1369154555465667
2018,channel-21 bd2 dim-2 max,0.0528967866521343
2019,channel-21 bd2 dim-2 mean,0.0724160618726316
2020,channel-21 bd2 dim-2 std,0.1426544556350023
2021,channel-21 bd2 dim-2 sum,0.0794538928304481
2022,channel-21 bd2 dim-2 norm-1,0.0794538928304481
2023,channel-21 bd2 dim-2 norm-2,0.0876086069291143
2024,channel-22 entropy dim-1,0.0304535697861806
2025,channel-22 entropy dim-2,0.0644810950520117
2026,channel-22 numberofpoints dim-1,0.0274684513684084
2027,channel-22 numberofpoints dim-2,0.1043710036254793
2028,channel-22 amplitude-bottleneck dim-1,0.1202898056706689
2029,channel-22 amplitude-bottleneck dim-2,0.1181713854342663
2030,channel-22 amplitude-bottleneck norm-1,0.090025336321471
2031,channel-22 amplitude-bottleneck norm-2,0.1095744608592849
2032,channel-22 amplitude-wasserstein-1 dim-1,0.0582951243953882
2033,channel-22 amplitude-wasserstein-1 dim-2,0.0722309201596584
2034,channel-22 amplitude-wasserstein-1 norm-1,0.0086416734689137
2035,channel-22 amplitude-wasserstein-1 norm-2,0.0379872859046175
2036,channel-22 amplitude-wasserstein-2 dim-1,0.0892157197276568
2037,channel-22 amplitude-wasserstein-2 dim-2,0.1299930494134354
2038,channel-22 amplitude-wasserstein-2 norm-1,0.073811654771643
2039,channel-22 amplitude-wasserstein-2 norm-2,0.0872412746187007
2040,channel-22 amplitude-betti-1 dim-1,0.0465193020811035
2041,channel-22 amplitude-betti-1 dim-2,0.0441787811357581
2042,channel-22 amplitude-betti-1 norm-1,0.0438984332625369
2043,channel-22 amplitude-betti-1 norm-2,0.0435665350308915
2044,channel-22 amplitude-betti-2 dim-1,0.0856717112422921
2045,channel-22 amplitude-betti-2 dim-2,0.0435137084931823
2046,channel-22 amplitude-betti-2 norm-1,0.0274084567406987
2047,channel-22 amplitude-betti-2 norm-2,0.0884708892427653
2048,channel-22 amplitude-landscape-1-1 dim-1,0.1088480017027765
2049,channel-22 amplitude-landscape-1-1 dim-2,0.2906652522642097
2050,channel-22 amplitude-landscape-1-1 norm-1,0.0410340406295259
2051,channel-22 amplitude-landscape-1-1 norm-2,0.1086830320101595
2052,channel-22 amplitude-landscape-1-2 dim-1,0.0626850232491781
2053,channel-22 amplitude-landscape-1-2 dim-2,0.5582014230619393
2054,channel-22 amplitude-landscape-1-2 norm-1,0.095073872601492
2055,channel-22 amplitude-landscape-1-2 norm-2,0.069579867020245
2056,channel-22 amplitude-landscape-2-1 dim-1,0.0721679883365896
2057,channel-22 amplitude-landscape-2-1 dim-2,0.1301765165109578
2058,channel-22 amplitude-landscape-2-1 norm-1,0.0862212734046581
2059,channel-22 amplitude-landscape-2-1 norm-2,0.0901157843604566
2060,channel-22 amplitude-landscape-2-2 dim-1,0.0990211477113681
2061,channel-22 amplitude-landscape-2-2 dim-2,0.1382196647952175
2062,channel-22 amplitude-landscape-2-2 norm-1,0.0877103879358487
2063,channel-22 amplitude-landscape-2-2 norm-2,0.0991067833137171
2064,channel-22 amplitude-silhouette-1-1 dim-1,0.114418780433095
2065,channel-22 amplitude-silhouette-1-1 dim-2,-1.0
2066,channel-22 amplitude-silhouette-1-1 norm-1,0.0791856596666731
2067,channel-22 amplitude-silhouette-1-1 norm-2,0.0946930661813901
2068,channel-22 amplitude-silhouette-1-2 dim-1,0.1621901933158694
2069,channel-22 amplitude-silhouette-1-2 dim-2,0.2192384866562087
2070,channel-22 amplitude-silhouette-1-2 norm-1,0.0588702217712566
2071,channel-22 amplitude-silhouette-1-2 norm-2,0.2179798573141976
2072,channel-22 amplitude-silhouette-2-1 dim-1,0.0775124390910674
2073,channel-22 amplitude-silhouette-2-1 dim-2,0.3937548965368742
2074,channel-22 amplitude-silhouette-2-1 norm-1,0.0967339191665575
2075,channel-22 amplitude-silhouette-2-1 norm-2,0.0767174509030423
2076,channel-22 amplitude-silhouette-2-2 dim-1,0.0681393746850293
2077,channel-22 amplitude-silhouette-2-2 dim-2,0.3670831740288302
2078,channel-22 amplitude-silhouette-2-2 norm-1,0.1768158823683418
2079,channel-22 amplitude-silhouette-2-2 norm-2,0.0893035246923246
2080,channel-22 life all max,0.1202898056706689
2081,channel-22 life all mean,0.0994716595801042
2082,channel-22 life all std,0.0827583769228354
2083,channel-22 life all sum,0.0086416734689137
2084,channel-22 life all norm-1,0.0086416734689137
2085,channel-22 life all norm-2,0.0872412746187007
2086,channel-22 life dim-1 max,0.1202898056706689
2087,channel-22 life dim-1 mean,0.0777884988120138
2088,channel-22 life dim-1 std,0.099327937340005
2089,channel-22 life dim-1 sum,0.0582951243953882
2090,channel-22 life dim-1 norm-1,0.0582951243953882
2091,channel-22 life dim-1 norm-2,0.0892157197276568
2092,channel-22 life dim-2 max,0.1181713854342663
2093,channel-22 life dim-2 mean,0.1396844105701831
2094,channel-22 life dim-2 std,0.2027503852043586
2095,channel-22 life dim-2 sum,0.0722309201596584
2096,channel-22 life dim-2 norm-1,0.0722309201596584
2097,channel-22 life dim-2 norm-2,0.1299930494134354
2098,channel-22 bd2 all max,0.0496587324379839
2099,channel-22 bd2 all mean,0.0714059429096884
2100,channel-22 bd2 all std,0.0769888632683245
2101,channel-22 bd2 all sum,0.0357245715695089
2102,channel-22 bd2 all norm-1,0.0357245715695089
2103,channel-22 bd2 all norm-2,0.0741786183988311
2104,channel-22 bd2 dim-1 max,0.0595343692521167
2105,channel-22 bd2 dim-1 mean,0.0901832134309258
2106,channel-22 bd2 dim-1 std,0.0426703292060787
2107,channel-22 bd2 dim-1 sum,0.0866030972031169
2108,channel-22 bd2 dim-1 norm-1,0.0866030972031169
2109,channel-22 bd2 dim-1 norm-2,0.0717169069014954
2110,channel-22 bd2 dim-2 max,0.0429725638439123
2111,channel-22 bd2 dim-2 mean,0.0500095220278127
2112,channel-22 bd2 dim-2 std,-0.006642120228187
2113,channel-22 bd2 dim-2 sum,0.0584919349510879
2114,channel-22 bd2 dim-2 norm-1,0.0584919349510879
2115,channel-22 bd2 dim-2 norm-2,0.0359986715174136
2116,channel-23 entropy dim-1,0.0533009368263421
2117,channel-23 entropy dim-2,0.0309354557439251
2118,channel-23 numberofpoints dim-1,0.0605576073931122
2119,channel-23 numberofpoints dim-2,0.0875156033839235
2120,channel-23 amplitude-bottleneck dim-1,0.1419722215743759
2121,channel-23 amplitude-bottleneck dim-2,0.0305752168660588
2122,channel-23 amplitude-bottleneck norm-1,0.1723347999183388
2123,channel-23 amplitude-bottleneck norm-2,0.0178311288074277
2124,channel-23 amplitude-wasserstein-1 dim-1,0.0692195936285579
2125,channel-23 amplitude-wasserstein-1 dim-2,0.0655103417811748
2126,channel-23 amplitude-wasserstein-1 norm-1,0.0710759723329966
2127,channel-23 amplitude-wasserstein-1 norm-2,0.0712078319198267
2128,channel-23 amplitude-wasserstein-2 dim-1,0.099912817266113
2129,channel-23 amplitude-wasserstein-2 dim-2,0.0462811676507968
2130,channel-23 amplitude-wasserstein-2 norm-1,0.0507443262144634
2131,channel-23 amplitude-wasserstein-2 norm-2,0.1026156094275539
2132,channel-23 amplitude-betti-1 dim-1,0.0396968813570903
2133,channel-23 amplitude-betti-1 dim-2,0.0830380631207448
2134,channel-23 amplitude-betti-1 norm-1,0.0450510447479047
2135,channel-23 amplitude-betti-1 norm-2,0.0389993234787398
2136,channel-23 amplitude-betti-2 dim-1,0.0301902765544454
2137,channel-23 amplitude-betti-2 dim-2,0.1135183938588623
2138,channel-23 amplitude-betti-2 norm-1,0.0466002449427792
2139,channel-23 amplitude-betti-2 norm-2,0.0260183196762309
2140,channel-23 amplitude-landscape-1-1 dim-1,0.1307619642981998
2141,channel-23 amplitude-landscape-1-1 dim-2,0.0431132424492184
2142,channel-23 amplitude-landscape-1-1 norm-1,0.1933862707690747
2143,channel-23 amplitude-landscape-1-1 norm-2,0.1302081062636146
2144,channel-23 amplitude-landscape-1-2 dim-1,0.1940789488470635
2145,channel-23 amplitude-landscape-1-2 dim-2,0.074403158064362
2146,channel-23 amplitude-landscape-1-2 norm-1,0.221255549447586
2147,channel-23 amplitude-landscape-1-2 norm-2,0.2129912303286062
2148,channel-23 amplitude-landscape-2-1 dim-1,0.0078326717820478
2149,channel-23 amplitude-landscape-2-1 dim-2,0.1141521748367575
2150,channel-23 amplitude-landscape-2-1 norm-1,0.1510318489779382
2151,channel-23 amplitude-landscape-2-1 norm-2,0.0140626649451887
2152,channel-23 amplitude-landscape-2-2 dim-1,0.2008096989287816
2153,channel-23 amplitude-landscape-2-2 dim-2,0.0438452214110725
2154,channel-23 amplitude-landscape-2-2 norm-1,0.2238381700544696
2155,channel-23 amplitude-landscape-2-2 norm-2,0.1887243852251258
2156,channel-23 amplitude-silhouette-1-1 dim-1,0.2172209541271229
2157,channel-23 amplitude-silhouette-1-1 dim-2,0.1803993150921908
2158,channel-23 amplitude-silhouette-1-1 norm-1,0.231968676277529
2159,channel-23 amplitude-silhouette-1-1 norm-2,0.215883655826856
2160,channel-23 amplitude-silhouette-1-2 dim-1,0.279811513946036
2161,channel-23 amplitude-silhouette-1-2 dim-2,0.0258261695152598
2162,channel-23 amplitude-silhouette-1-2 norm-1,0.2679467679866972
2163,channel-23 amplitude-silhouette-1-2 norm-2,0.2853511337531508
2164,channel-23 amplitude-silhouette-2-1 dim-1,0.1865892966632836
2165,channel-23 amplitude-silhouette-2-1 dim-2,-0.0018066700859038
2166,channel-23 amplitude-silhouette-2-1 norm-1,0.1668541850362201
2167,channel-23 amplitude-silhouette-2-1 norm-2,0.2363966028837064
2168,channel-23 amplitude-silhouette-2-2 dim-1,0.2067797711630998
2169,channel-23 amplitude-silhouette-2-2 dim-2,0.0279003274158778
2170,channel-23 amplitude-silhouette-2-2 norm-1,0.2233439104339397
2171,channel-23 amplitude-silhouette-2-2 norm-2,0.2203781096477767
2172,channel-23 life all max,0.0266323729982136
2173,channel-23 life all mean,0.0373771853511127
2174,channel-23 life all std,0.0764025212957436
2175,channel-23 life all sum,0.0710759723329966
2176,channel-23 life all norm-1,0.0710759723329966
2177,channel-23 life all norm-2,0.1026156094275539
2178,channel-23 life dim-1 max,0.1419722215743759
2179,channel-23 life dim-1 mean,0.0910008728891859
2180,channel-23 life dim-1 std,0.0686410791914861
2181,channel-23 life dim-1 sum,0.0692195936285579
2182,channel-23 life dim-1 norm-1,0.0692195936285579
2183,channel-23 life dim-1 norm-2,0.099912817266113
2184,channel-23 life dim-2 max,0.0305752168660588
2185,channel-23 life dim-2 mean,0.0897356055509063
2186,channel-23 life dim-2 std,0.0142022087237712
2187,channel-23 life dim-2 sum,0.0655103417811748
2188,channel-23 life dim-2 norm-1,0.0655103417811748
2189,channel-23 life dim-2 norm-2,0.0462811676507968
2190,channel-23 bd2 all max,0.200844654462184
2191,channel-23 bd2 all mean,0.1087881017254393
2192,channel-23 bd2 all std,0.265113533414219
2193,channel-23 bd2 all sum,0.0799698206337419
2194,channel-23 bd2 all norm-1,0.0799698206337419
2195,channel-23 bd2 all norm-2,0.1158991645427212
2196,channel-23 bd2 dim-1 max,-0.0334241862276705
2197,channel-23 bd2 dim-1 mean,0.0571496360106479
2198,channel-23 bd2 dim-1 std,-0.0331535864299315
2199,channel-23 bd2 dim-1 sum,0.0700409341761137
2200,channel-23 bd2 dim-1 norm-1,0.0700409341761137
2201,channel-23 bd2 dim-1 norm-2,0.09043157659068
2202,channel-23 bd2 dim-2 max,0.0391248045182846
2203,channel-23 bd2 dim-2 mean,0.0576682204549076
2204,channel-23 bd2 dim-2 std,0.0165028685433609
2205,channel-23 bd2 dim-2 sum,0.0828913068015274
2206,channel-23 bd2 dim-2 norm-1,0.0828913068015274
2207,channel-23 bd2 dim-2 norm-2,0.0528067534652045
2208,channel-24 entropy dim-1,0.0224376773808694
2209,channel-24 entropy dim-2,0.0254118070600094
2210,channel-24 numberofpoints dim-1,0.0369551460512042
2211,channel-24 numberofpoints dim-2,0.0382305273076716
2212,channel-24 amplitude-bottleneck dim-1,0.0518014074500879
2213,channel-24 amplitude-bottleneck dim-2,0.0493043485916241
2214,channel-24 amplitude-bottleneck norm-1,0.0721209785728599
2215,channel-24 amplitude-bottleneck norm-2,0.1388242899062061
2216,channel-24 amplitude-wasserstein-1 dim-1,0.0356246886239195
2217,channel-24 amplitude-wasserstein-1 dim-2,0.0397908400339275
2218,channel-24 amplitude-wasserstein-1 norm-1,0.0864797577093789
2219,channel-24 amplitude-wasserstein-1 norm-2,0.0356825405070454
2220,channel-24 amplitude-wasserstein-2 dim-1,0.0748157356449073
2221,channel-24 amplitude-wasserstein-2 dim-2,0.0622429040660104
2222,channel-24 amplitude-wasserstein-2 norm-1,0.0524394745036171
2223,channel-24 amplitude-wasserstein-2 norm-2,0.0755960273807942
2224,channel-24 amplitude-betti-1 dim-1,0.0451604358441717
2225,channel-24 amplitude-betti-1 dim-2,0.0095254879938515
2226,channel-24 amplitude-betti-1 norm-1,0.0297722234355403
2227,channel-24 amplitude-betti-1 norm-2,0.0462123689490604
2228,channel-24 amplitude-betti-2 dim-1,0.0173195181259394
2229,channel-24 amplitude-betti-2 dim-2,0.0185926113217468
2230,channel-24 amplitude-betti-2 norm-1,0.0212652247279682
2231,channel-24 amplitude-betti-2 norm-2,0.0154127249405258
2232,channel-24 amplitude-landscape-1-1 dim-1,0.0594626348026139
2233,channel-24 amplitude-landscape-1-1 dim-2,0.0913580055035406
2234,channel-24 amplitude-landscape-1-1 norm-1,0.0561422353765709
2235,channel-24 amplitude-landscape-1-1 norm-2,0.098482134591506
2236,channel-24 amplitude-landscape-1-2 dim-1,0.0595712231981227
2237,channel-24 amplitude-landscape-1-2 dim-2,0.0919664225905018
2238,channel-24 amplitude-landscape-1-2 norm-1,0.0913904934359265
2239,channel-24 amplitude-landscape-1-2 norm-2,0.0582794580772291
2240,channel-24 amplitude-landscape-2-1 dim-1,0.0403188249153035
2241,channel-24 amplitude-landscape-2-1 dim-2,0.085443227018047
2242,channel-24 amplitude-landscape-2-1 norm-1,0.0421037898337826
2243,channel-24 amplitude-landscape-2-1 norm-2,0.0465434216492884
2244,channel-24 amplitude-landscape-2-2 dim-1,0.0841813768729097
2245,channel-24 amplitude-landscape-2-2 dim-2,0.0781822123207951
2246,channel-24 amplitude-landscape-2-2 norm-1,0.0574937937808998
2247,channel-24 amplitude-landscape-2-2 norm-2,0.0505060582853482
2248,channel-24 amplitude-silhouette-1-1 dim-1,0.1123473795789406
2249,channel-24 amplitude-silhouette-1-1 dim-2,0.133101492755158
2250,channel-24 amplitude-silhouette-1-1 norm-1,0.1129628234449097
2251,channel-24 amplitude-silhouette-1-1 norm-2,0.1136242313271922
2252,channel-24 amplitude-silhouette-1-2 dim-1,0.0578169152177494
2253,channel-24 amplitude-silhouette-1-2 dim-2,0.1306114222986847
2254,channel-24 amplitude-silhouette-1-2 norm-1,0.1011432018782556
2255,channel-24 amplitude-silhouette-1-2 norm-2,0.1012494689766712
2256,channel-24 amplitude-silhouette-2-1 dim-1,0.0594166495192351
2257,channel-24 amplitude-silhouette-2-1 dim-2,0.0856161484807801
2258,channel-24 amplitude-silhouette-2-1 norm-1,0.0357802394097575
2259,channel-24 amplitude-silhouette-2-1 norm-2,0.0641608496078843
2260,channel-24 amplitude-silhouette-2-2 dim-1,0.057446049100829
2261,channel-24 amplitude-silhouette-2-2 dim-2,0.0702535049007918
2262,channel-24 amplitude-silhouette-2-2 norm-1,0.0521564974383354
2263,channel-24 amplitude-silhouette-2-2 norm-2,0.0550010551460728
2264,channel-24 life all max,0.0520510313305296
2265,channel-24 life all mean,0.07953417167901
2266,channel-24 life all std,0.0830064056717463
2267,channel-24 life all sum,0.0864797577093789
2268,channel-24 life all norm-1,0.0864797577093789
2269,channel-24 life all norm-2,0.0755960273807942
2270,channel-24 life dim-1 max,0.0518014074500879
2271,channel-24 life dim-1 mean,0.0940428431074975
2272,channel-24 life dim-1 std,0.0814923257488791
2273,channel-24 life dim-1 sum,0.0356246886239195
2274,channel-24 life dim-1 norm-1,0.0356246886239195
2275,channel-24 life dim-1 norm-2,0.0748157356449073
2276,channel-24 life dim-2 max,0.0493043485916241
2277,channel-24 life dim-2 mean,0.0389954889349432
2278,channel-24 life dim-2 std,0.0137326083911152
2279,channel-24 life dim-2 sum,0.0397908400339275
2280,channel-24 life dim-2 norm-1,0.0397908400339275
2281,channel-24 life dim-2 norm-2,0.0622429040660104
2282,channel-24 bd2 all max,0.0511936743174173
2283,channel-24 bd2 all mean,0.0405037322882836
2284,channel-24 bd2 all std,0.0425831409673011
2285,channel-24 bd2 all sum,0.0658640875618464
2286,channel-24 bd2 all norm-1,0.0658640875618464
2287,channel-24 bd2 all norm-2,0.0822187446885312
2288,channel-24 bd2 dim-1 max,0.019495374262577
2289,channel-24 bd2 dim-1 mean,0.0305093466908457
2290,channel-24 bd2 dim-1 std,0.0792645940857213
2291,channel-24 bd2 dim-1 sum,0.0794691447542849
2292,channel-24 bd2 dim-1 norm-1,0.0794691447542849
2293,channel-24 bd2 dim-1 norm-2,0.1033622098870254
2294,channel-24 bd2 dim-2 max,0.0321503891259331
2295,channel-24 bd2 dim-2 mean,0.0340028315074004
2296,channel-24 bd2 dim-2 std,0.0217122055651819
2297,channel-24 bd2 dim-2 sum,0.0761678090340607
2298,channel-24 bd2 dim-2 norm-1,0.0761678090340607
2299,channel-24 bd2 dim-2 norm-2,0.0864121906782548
2300,channel-25 entropy dim-1,0.0460794303392474
2301,channel-25 entropy dim-2,0.0021276421942967
2302,channel-25 numberofpoints dim-1,0.0095273459980131
2303,channel-25 numberofpoints dim-2,0.0673318679370481
2304,channel-25 amplitude-bottleneck dim-1,0.2374343983086948
2305,channel-25 amplitude-bottleneck dim-2,0.3227249805709886
2306,channel-25 amplitude-bottleneck norm-1,0.240997308786363
2307,channel-25 amplitude-bottleneck norm-2,0.2393599820469208
2308,channel-25 amplitude-wasserstein-1 dim-1,0.2840317820625858
2309,channel-25 amplitude-wasserstein-1 dim-2,0.0282913954406145
2310,channel-25 amplitude-wasserstein-1 norm-1,0.2696418498285778
2311,channel-25 amplitude-wasserstein-1 norm-2,0.270353570621714
2312,channel-25 amplitude-wasserstein-2 dim-1,0.3778928779398941
2313,channel-25 amplitude-wasserstein-2 dim-2,0.2846201705461172
2314,channel-25 amplitude-wasserstein-2 norm-1,0.2473296772329262
2315,channel-25 amplitude-wasserstein-2 norm-2,0.1862141271796751
2316,channel-25 amplitude-betti-1 dim-1,0.2511966662035702
2317,channel-25 amplitude-betti-1 dim-2,0.0297820320311258
2318,channel-25 amplitude-betti-1 norm-1,0.2479680188134987
2319,channel-25 amplitude-betti-1 norm-2,0.2492379417968481
2320,channel-25 amplitude-betti-2 dim-1,0.1399680400193676
2321,channel-25 amplitude-betti-2 dim-2,0.0302594182834522
2322,channel-25 amplitude-betti-2 norm-1,0.1292456570932179
2323,channel-25 amplitude-betti-2 norm-2,0.1392865841763619
2324,channel-25 amplitude-landscape-1-1 dim-1,0.4900452480928397
2325,channel-25 amplitude-landscape-1-1 dim-2,0.4770448435949706
2326,channel-25 amplitude-landscape-1-1 norm-1,0.4895466850888763
2327,channel-25 amplitude-landscape-1-1 norm-2,0.48987208350041
2328,channel-25 amplitude-landscape-1-2 dim-1,0.428433511167939
2329,channel-25 amplitude-landscape-1-2 dim-2,0.2806916940159951
2330,channel-25 amplitude-landscape-1-2 norm-1,0.4139069528115957
2331,channel-25 amplitude-landscape-1-2 norm-2,0.4154533040471191
2332,channel-25 amplitude-landscape-2-1 dim-1,0.3662229687743274
2333,channel-25 amplitude-landscape-2-1 dim-2,0.4134789032362915
2334,channel-25 amplitude-landscape-2-1 norm-1,0.4307083856080992
2335,channel-25 amplitude-landscape-2-1 norm-2,0.3693327401480059
2336,channel-25 amplitude-landscape-2-2 dim-1,0.4311414626468753
2337,channel-25 amplitude-landscape-2-2 dim-2,0.4067311937614223
2338,channel-25 amplitude-landscape-2-2 norm-1,0.3664150592939061
2339,channel-25 amplitude-landscape-2-2 norm-2,0.2679320073947451
2340,channel-25 amplitude-silhouette-1-1 dim-1,0.3451875395532278
2341,channel-25 amplitude-silhouette-1-1 dim-2,0.1763454735861224
2342,channel-25 amplitude-silhouette-1-1 norm-1,0.4642513645627754
2343,channel-25 amplitude-silhouette-1-1 norm-2,-1.0
2344,channel-25 amplitude-silhouette-1-2 dim-1,-1.0
2345,channel-25 amplitude-silhouette-1-2 dim-2,0.1570975568538975
2346,channel-25 amplitude-silhouette-1-2 norm-1,-1.0
2347,channel-25 amplitude-silhouette-1-2 norm-2,0.5069215673442047
2348,channel-25 amplitude-silhouette-2-1 dim-1,0.4533096532461345
2349,channel-25 amplitude-silhouette-2-1 dim-2,0.2089639736814982
2350,channel-25 amplitude-silhouette-2-1 norm-1,0.3797573521292883
2351,channel-25 amplitude-silhouette-2-1 norm-2,0.3818184381998702
2352,channel-25 amplitude-silhouette-2-2 dim-1,0.2035950197000514
2353,channel-25 amplitude-silhouette-2-2 dim-2,0.1772111622528452
2354,channel-25 amplitude-silhouette-2-2 norm-1,0.4475605429086657
2355,channel-25 amplitude-silhouette-2-2 norm-2,0.4615725696145394
2356,channel-25 life all max,0.2378575844926008
2357,channel-25 life all mean,0.0348637292174126
2358,channel-25 life all std,0.2405747797862312
2359,channel-25 life all sum,0.2696418498285778
2360,channel-25 life all norm-1,0.2696418498285778
2361,channel-25 life all norm-2,0.1862141271796752
2362,channel-25 life dim-1 max,0.2374343983086948
2363,channel-25 life dim-1 mean,0.1276179951278065
2364,channel-25 life dim-1 std,0.2362040873547115
2365,channel-25 life dim-1 sum,0.2840317820625858
2366,channel-25 life dim-1 norm-1,0.2840317820625858
2367,channel-25 life dim-1 norm-2,0.3778928779398941
2368,channel-25 life dim-2 max,0.3227249805709886
2369,channel-25 life dim-2 mean,0.3410239876666066
2370,channel-25 life dim-2 std,0.1465506475261632
2371,channel-25 life dim-2 sum,0.0282913954406145
2372,channel-25 life dim-2 norm-1,0.0282913954406145
2373,channel-25 life dim-2 norm-2,0.2846201705461172
2374,channel-25 bd2 all max,0.1615977038458397
2375,channel-25 bd2 all mean,0.3403986414813323
2376,channel-25 bd2 all std,-0.0132816743673167
2377,channel-25 bd2 all sum,0.2604211048243923
