,Feature,IV,IVs
285,feature-2 life-2 percentile-90,0.2440202337779654,"[0.4328494179685743, 0.07721614142270267, 0.06955163702814202, 0.13195896243171826, 0.4911462201687855, 0.19115522526701928, 0.20980265600236872, 0.23516887618077992, 0.35733296753159793]"
286,feature-2 life-2 kurtosis,0.1704814826896477,"[0.29874742731663567, 0.04880494936140793, 0.05900561424383254, 0.14848346429039022, 0.20468410325544414, 0.13509225946711007, 0.17974183956618278, 0.3518628875607241, 0.1079107991451019]"
287,feature-2 life-2 skew,0.15050154893574935,"[0.23084739625796824, 0.06588071250163512, 0.05990958655366466, 0.20917523880201022, 0.1408876549283603, 0.10487004202916632, 0.158890132311476, 0.18665345979690956, 0.1973997172405538]"
288,feature-2 bd2-all max,0.45233157648837163,"[1.163313218366735, 0.05802618180054997, 0.14496638869845785, 0.5130676980561789, 0.4585975492403769, 0.19665501477697234, 0.036110060609033406, 0.9131896998074935, 0.5870583770395473]"
289,feature-2 bd2-all mean,0.5414434922384185,"[1.0183514010213885, 0.13617516845281938, 0.1525097451434016, 0.37635374103200137, 0.21756092595936993, 0.534155295027348, 0.19206077593838994, 1.1614936306719414, 1.084330746899106]"
290,feature-2 bd2-all std,0.38425653058990705,"[1.084661425680693, 0.03557623583986246, 0.06909506678871621, 0.4983959143446768, 0.610042891096345, 0.09603153702051717, 0.11375428332225604, 0.5373189620903417, 0.41343245912575516]"
291,feature-2 bd2-all sum,0.37289691386249824,"[0.3570292149661558, 0.24144979404982372, 0.19762101218968853, 0.17173475009750716, 0.9007367544744961, 0.6337618775013302, 0.3908150662512722, 0.11522019303357767, 0.3477035621986334]"
292,feature-2 bd2-all norm,0.47373906431358503,"[0.4452002199858992, 0.22630165782863612, 0.2700959599161192, 0.24663699948890352, 0.5468242761109153, 0.7111546061318745, 0.37044099768370375, 0.5507060526288812, 0.8962908090473317]"
293,feature-2 bd2-all percentile-25,0.6240648492558054,"[0.6509746099132112, 0.24669243447309694, 0.24208961837016707, 0.4673455989886699, 0.6572759871905545, 0.7271987616906237, 0.2063762915189931, 0.9969650909936847, 1.4216652501632487]"
294,feature-2 bd2-all median,0.5529453981399914,"[0.8698646247857912, 0.23809855828131407, 0.18858757612126592, 0.28452024771861545, 0.363717238660992, 0.6069672814820807, 0.17418423800724064, 0.961871314697591, 1.2886975035050314]"
295,feature-2 bd2-all percentile-75,0.5014680974376018,"[0.9515903026847667, 0.10402056179017766, 0.12568511835315338, 0.43222375617596265, 0.16008901529260575, 0.47998760797226186, 0.2506916697229744, 0.9180664436201487, 1.0908584013263651]"
296,feature-2 bd2-all percentile-90,0.46898937252726625,"[1.1218306160377807, 0.09213161494715728, 0.07299674702099682, 0.42310908252650714, 0.09035510379036597, 0.3452541532498032, 0.1811489362143915, 0.906440776875404, 0.9876373220829899]"
297,feature-2 bd2-all kurtosis,0.14737843227124076,"[0.21291720918207985, 0.050224195997470085, 0.05069622356515254, 0.06366663040792327, 0.2196157877441149, 0.04077487502645356, 0.3673855515138911, 0.23750703182601038, 0.08361838517807121]"
298,feature-2 bd2-all skew,0.16943211878300254,"[0.37237831480461664, 0.018530140500710682, 0.051893631478587866, 0.14202415232310248, 0.35589587771902287, 0.08743260092371957, 0.19083937571173037, 0.18988131218136303, 0.11601366340416952]"
299,feature-2 bd2-1 max,0.4900292842138357,"[1.2583530788703658, 0.07555849484722602, 0.12118502159754586, 0.5522560262074911, 0.34521883474152926, 0.4362847120362519, 0.14854824462625005, 0.7522490653143566, 0.7206100796835042]"
300,feature-2 bd2-1 mean,0.5744782543870045,"[1.0721217035179418, 0.1782125642319076, 0.16697038531331576, 0.3964235985312475, 0.26212961864559675, 0.5497198560602516, 0.12811244761975107, 1.206403924722327, 1.210210190840702]"
301,feature-2 bd2-1 std,0.39639033273078433,"[1.1716454254192032, 0.04013709630172162, 0.07701850804150218, 0.5875428440685353, 0.517027701030486, 0.15332193722230916, 0.11148130219766104, 0.47088468892300267, 0.4384534913726382]"
302,feature-2 bd2-1 sum,0.47041024708873397,"[0.3225288071425079, 0.35060599650584845, 0.23551765222648474, 0.12144942264666835, 1.1287391097670718, 0.9577982741951023, 0.4569313759793829, 0.3305048367547353, 0.3296167485808045]"
303,feature-2 bd2-1 norm,0.5992265112892469,"[0.80471764479633, 0.25364116031221057, 0.28727913480036615, 0.2390397628350301, 0.7131304987404109, 0.9499754485859088, 0.3927493966270274, 0.927703576252642, 0.8248019786532964]"
304,feature-2 bd2-1 percentile-25,0.6153084021683369,"[0.7469560278182098, 0.2401433305965575, 0.20043574565269157, 0.3956038005346068, 0.6315089872360159, 0.7732723993847086, 0.2226785949561053, 0.9370721383359235, 1.3901045950002129]"
305,feature-2 bd2-1 median,0.5784764599783299,"[0.8606638655380804, 0.24736714890447203, 0.19453077038566152, 0.32903721855857565, 0.3674224248277364, 0.642874787116529, 0.2300388906895232, 1.040710891285419, 1.2936421424989715]"
306,feature-2 bd2-1 percentile-75,0.5528894515920041,"[1.0226030044173897, 0.1262052103918384, 0.16232041897642024, 0.3888548034138691, 0.284957752595262, 0.6164743001628, 0.2246228035558676, 1.1553342627703578, 0.9946325080442316]"
307,feature-2 bd2-1 percentile-90,0.47543641204110937,"[1.193697684779825, 0.0807499737698864, 0.10043513963026869, 0.4508742153234334, 0.13728103374165912, 0.3883237662202881, 0.20049307185567222, 0.8963446836129523, 0.8307281394359984]"
308,feature-2 bd2-1 kurtosis,0.15070118147311062,"[0.3646152448962569, 0.06260165049537493, 0.06909626667428814, 0.125618834264435, 0.25881925574417664, 0.18475963243668037, 0.13642331122045206, 0.12456737673354591, 0.029809060792785856]"
309,feature-2 bd2-1 skew,0.13449459433985822,"[0.3351664517999562, 0.05643570265930043, 0.04018295654653829, 0.12828933377634297, 0.28718883753672986, 0.10795358025074853, 0.0771367753513078, 0.05920680693416566, 0.1188909042036341]"
310,feature-2 bd2-2 max,0.33617039114408076,"[0.7607780046947682, 0.06966906811698023, 0.11841535689638141, 0.08317192775588968, 0.2365902561750236, 0.2702763707518405, 0.09288228684981747, 0.7850577470118472, 0.6086925020441785]"
311,feature-2 bd2-2 mean,0.46413608220226255,"[0.830472099637186, 0.10177188403630792, 0.057532648588951116, 0.442304282522302, 0.1707251212181659, 0.43486892649826536, 0.2031555168716539, 1.1009662981844905, 0.8354279622630401]"
312,feature-2 bd2-2 std,0.2157423412947409,"[0.6704333264693934, 0.07531224413864838, 0.06431469540873921, 0.20233540926617552, 0.1904349625848868, 0.08317344108887026, 0.12187329003753851, 0.4075139618909477, 0.12628974076746835]"
313,feature-2 bd2-2 sum,0.25797331473949847,"[0.8025657943837626, 0.07326726736943265, 0.146859406116154, 0.1948614894492951, 0.14618669662769795, 0.14184018102997692, 0.1685599999565096, 0.32564513888347385, 0.3219738588391834]"
314,feature-2 bd2-2 norm,0.1775034377235188,"[0.23955343986337177, 0.0855718858949384, 0.1319163180145969, 0.11995110036789074, 0.21467797580376938, 0.18064545537182422, 0.18037132193357688, 0.08093026693366205, 0.3639131753280387]"
315,feature-2 bd2-2 percentile-25,0.46567870924830995,"[0.6551014801992783, 0.14052275763842526, 0.06697328704762799, 0.28262890829758164, 0.4558678754850575, 0.4513184721814746, 0.2694440983694846, 0.8791954296993546, 0.9900560743165052]"
316,feature-2 bd2-2 median,0.4581917864459817,"[0.7262059588577686, 0.09486156989621744, 0.051763071491365914, 0.29433240179557174, 0.45499933124475733, 0.49455079846394656, 0.2177251646254699, 0.8983743328135302, 0.8909134488252074]"
317,feature-2 bd2-2 percentile-75,0.40737684840975574,"[0.7556031737160811, 0.07835252925041415, 0.05278134423933716, 0.30613301131260934, 0.28291116434269376, 0.37670810347992234, 0.19220998734025055, 0.848627219133679, 0.7730651028728144]"
318,feature-2 bd2-2 percentile-90,0.38684744695644846,"[0.8144298688273032, 0.09934570774062162, 0.04779745655884833, 0.23209096985573902, 0.13962220987085527, 0.4481929442777943, 0.17380273165287896, 0.8742499881529648, 0.6520951456710307]"
319,feature-2 bd2-2 kurtosis,0.14248863239101975,"[0.4077026235452884, 0.04685691158536673, 0.11545145350197601, 0.09269386424754253, 0.19218211492127069, 0.10427648733920614, 0.18504982887445198, 0.09958865716683579, 0.038595750337239436]"
320,feature-2 bd2-2 skew,0.16443634315385114,"[0.38510807454930573, 0.03248100991348843, 0.07116239577311852, 0.11269948365680779, 0.2532951915583642, 0.05265837195466161, 0.30027617790024513, 0.12423219517047969, 0.14801418790818918]"
321,feature-3 betti-1 max,0.19659681194014494,"[0.6145716091564677, 0.0337026447540093, 0.047377686041275104, 0.2874100321866377, 0.1964256001476375, 0.17996793854044563, 0.15589003876200253, 0.10692604972849225, 0.1470997081443367]"
322,feature-3 betti-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
323,feature-3 betti-1 std,0.22125193179367086,"[0.749459185017762, 0.05857665123154146, 0.0868003981713763, 0.21901452165178611, 0.425262725131912, 0.14984799996284365, 0.129490932002911, 0.08839006656601185, 0.08442490640689339]"
324,feature-3 betti-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
325,feature-3 betti-1 norm,0.22125193179367086,"[0.749459185017762, 0.05857665123154146, 0.0868003981713763, 0.21901452165178611, 0.425262725131912, 0.14984799996284365, 0.129490932002911, 0.08839006656601185, 0.08442490640689339]"
326,feature-3 betti-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
327,feature-3 betti-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
328,feature-3 betti-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
329,feature-3 betti-1 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
330,feature-3 betti-1 kurtosis,0.1638198015584403,"[0.4345133305527206, 0.035418786492114565, 0.05801274430560713, 0.11233993286076827, 0.1715528424060819, 0.1743734190820029, 0.12135014335618684, 0.27901244350071236, 0.08780457146976814]"
331,feature-3 betti-1 skew,0.14777694982577097,"[0.2868410188927306, 0.03836050783810562, 0.043635896121566035, 0.1668881789205099, 0.16478704934431485, 0.2720302821963948, 0.2143214498448814, 0.05695814409614653, 0.086170021177289]"
332,feature-3 betti-2 max,0.07534719357756432,"[0.20704580454221358, 0.014652355705607585, 0.037980463250117474, 0.06204788238437069, 0.07804129895369323, 0.07894291999649447, 0.03971291263074886, 0.12461930680411365, 0.03508179793071938]"
333,feature-3 betti-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
334,feature-3 betti-2 std,0.2173735572787422,"[0.6339173126557982, 0.0135782814357299, 0.10067644526532724, 0.41695850601032064, 0.097853188533314, 0.15209650744367825, 0.11399463064080173, 0.14380500333040547, 0.2834821401933046]"
335,feature-3 betti-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
336,feature-3 betti-2 norm,0.2173735572787422,"[0.6339173126557982, 0.0135782814357299, 0.10067644526532724, 0.41695850601032064, 0.097853188533314, 0.15209650744367825, 0.11399463064080173, 0.14380500333040547, 0.2834821401933046]"
337,feature-3 betti-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
338,feature-3 betti-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
339,feature-3 betti-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
340,feature-3 betti-2 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
341,feature-3 betti-2 kurtosis,0.16333186855560577,"[0.2760459381649352, 0.07136643375639937, 0.05935462858990018, 0.21351076216776355, 0.09083381329929562, 0.1253036709073155, 0.20294843209126812, 0.2244692954012958, 0.2061538426222788]"
342,feature-3 betti-2 skew,0.08717847077770413,"[0.5443393222681512, 0.01277149674018342, 0.07213832323955327, 0.014131111810772744, 0.011905614059607054, 0.007497442152342494, 0.05700361140441847, 0.049565785181907206, 0.015253530142401371]"
343,feature-3 entropy-1,0.3051225673233545,"[0.7916930622666939, 0.21570235848901842, 0.09423288544742836, 0.16444236178313076, 0.8030752752816694, 0.1678397648969135, 0.20834640009701758, 0.09640482321541981, 0.20436617443289856]"
344,feature-3 entropy-2,0.2901811694336707,"[0.876117456778869, 0.022749504447062644, 0.12097649776272404, 0.3269720966870662, 0.1245772439033811, 0.3207184868426516, 0.22072022112927434, 0.4465219080294449, 0.15227710932256247]"
345,feature-3 numberofpoints-1,0.3146194748738742,"[1.256840758383506, 0.10249456880309654, 0.05215575578121101, 0.2891586380988164, 0.4952069382477606, 0.2154460491404222, 0.1524920955938861, 0.17681206286072554, 0.09096840695544312]"
346,feature-3 numberofpoints-2,0.2965960300025206,"[0.9143235529469596, 0.04073070485359839, 0.09965324961055225, 0.3830832544467726, 0.0869387882167389, 0.28284211424104244, 0.3341762085907463, 0.4487190648984206, 0.078897332217854]"
347,feature-3 bottleneck-amplitude-1,0.45401021232470157,"[0.8664655214821911, 0.1602438418023257, 0.08332285824961504, 0.463378012910991, 0.15671908857492745, 0.5164725447530696, 0.3416007582920288, 1.3689570120803247, 0.1289322727768411]"
348,feature-3 bottleneck-amplitude-2,0.24224744880739119,"[0.49958181781967, 0.08128396459092897, 0.06969034804991481, 0.06938098970079812, 0.5916743853366522, 0.18396302181754043, 0.1035440653411808, 0.37547197484972494, 0.2056364717601105]"
349,feature-3 bottleneck-amplitude-norm,0.4662176769824808,"[0.9333203283895722, 0.1502935227586129, 0.08981946098294136, 0.3912307130309053, 0.19124978202810508, 0.5702000542805296, 0.2712058578457099, 1.3168412643841623, 0.28179810914178816]"
350,feature-3 wasserstein-amplitude-1,0.7068904891228744,"[1.197382096368056, 0.28605634749799297, 0.15705059138668714, 0.5199207348050495, 0.6312071745093312, 0.7814464766162115, 0.23091473595201623, 2.0711800993464644, 0.4868561456240609]"
351,feature-3 wasserstein-amplitude-2,0.1815175727591895,"[0.32223851928898467, 0.09381149434775651, 0.06252123268603386, 0.14148384091883717, 0.5264610819149941, 0.07856964009495393, 0.052946393138585755, 0.2041756843825953, 0.1514502680599644]"
352,feature-3 wasserstein-amplitude-norm,0.6785183483339581,"[1.0880161317461123, 0.2987245292167132, 0.1455259460349641, 0.520248805601016, 0.6081821084040845, 0.7669550384263895, 0.16590674008846762, 2.048196890224246, 0.46490894526362975]"
353,feature-3 betti-amplitude-1,0.4543920005939742,"[0.29421277611837554, 0.21197148665093105, 0.10648866136752319, 0.42921936957673423, 1.4861622782085862, 0.49775125834677103, 0.1224977081081796, 0.5438014837776348, 0.3974229831910325]"
354,feature-3 betti-amplitude-2,0.17957068827091455,"[0.6941029555396933, 0.10066851455785718, 0.08035077767180021, 0.21883344094157509, 0.039106581781122605, 0.1834181150136721, 0.12207411388766144, 0.11529958264256757, 0.06228211240228133]"
355,feature-3 betti-amplitude-norm,0.4386970949278145,"[0.3011525888937071, 0.2135422622888519, 0.10682306725551256, 0.3586133479169435, 1.390850130490123, 0.4955579771288523, 0.14028959989295856, 0.547043386486779, 0.3944014939966025]"
356,feature-3 landscape-amplitude-1,0.4435369585319651,"[0.9305400797451949, 0.13215897113261427, 0.06694853304811738, 0.4956416411214764, 0.1931092029136117, 0.4894214891063211, 0.26442713851050903, 1.2844849020987832, 0.13510066911105795]"
357,feature-3 landscape-amplitude-2,0.2104253256959803,"[0.30932266119601703, 0.11027706623388936, 0.08291025914022632, 0.087517484395043, 0.605058593123677, 0.15438006520500902, 0.10364008937752645, 0.29751722348883447, 0.14320448910359987]"
358,feature-3 landscape-amplitude-norm,0.45554746732386164,"[1.0046015492524916, 0.17167700030531366, 0.05409173054837607, 0.4715391687130808, 0.1925298853448332, 0.5018090042881004, 0.2734125211891827, 1.285910599118162, 0.14435574715521407]"
359,feature-3 silhouette-amplitude-1,0.49852229177317675,"[1.1892239651043561, 0.17114574610487962, 0.07948122994092585, 0.4313689635910407, 0.29810825491520937, 0.570768805069905, 0.2512476214624336, 1.1881240388808219, 0.3072320008890176]"
360,feature-3 silhouette-amplitude-2,0.27656727822243754,"[0.6186240974583688, 0.12600186680123324, 0.05125169554202399, 0.15629692341904564, 0.5249718602422213, 0.23983278048375117, 0.17843502192612268, 0.5015924001399736, 0.09209885798919744]"
361,feature-3 silhouette-amplitude-norm,0.493804291981763,"[1.1243576005470794, 0.1518093966565921, 0.09137306191990466, 0.3733259950092346, 0.22401929570348952, 0.509617322238062, 0.3561498436207852, 1.2992446730731535, 0.3143414390675661]"
362,feature-3 life-all max,0.45401021232470157,"[0.8664655214821911, 0.1602438418023257, 0.08332285824961504, 0.463378012910991, 0.15671908857492745, 0.5164725447530696, 0.3416007582920288, 1.3689570120803247, 0.1289322727768411]"
363,feature-3 life-all mean,0.6256470601965344,"[0.9633354492115173, 0.2736347781391015, 0.11775312457605923, 0.47121698145907553, 0.6311593431606223, 0.7574284273220393, 0.4240738506187889, 1.5517579038242155, 0.4404636834573905]"
364,feature-3 life-all std,0.5831059848860931,"[1.2943455347507884, 0.2585017621070554, 0.08545749171987385, 0.5947456511176725, 0.1678250750840528, 0.6895697558782173, 0.37764307059679436, 1.429956989694933, 0.3499085330254512]"
365,feature-3 life-all sum,0.6609309592787577,"[0.549033459256699, 0.40517256695635295, 0.15882110465203753, 0.32144755082915566, 1.5068289283083094, 0.700588708252369, 0.14109758847015547, 1.6232927429609276, 0.5420959838228123]"
366,feature-3 life-all norm,0.6785183483339581,"[1.0880161317461123, 0.2987245292167132, 0.1455259460349641, 0.520248805601016, 0.6081821084040845, 0.7669550384263895, 0.16590674008846762, 2.048196890224246, 0.46490894526362975]"
367,feature-3 life-all percentile-25,0.44833075185407595,"[0.295074974884952, 0.23780696287510023, 0.16840014033155878, 0.1595464858016077, 0.6493157372912381, 0.6438449919124054, 0.35633661113849535, 1.3061183012118711, 0.21853256123945422]"
368,feature-3 life-all median,0.5547333688176941,"[0.579785772767345, 0.28937709149004964, 0.1508656985321872, 0.22772696191298608, 1.13140293828017, 0.796732933176543, 0.3446743678222796, 1.2114531538080706, 0.26058140156961573]"
369,feature-3 life-all percentile-75,0.6547337301063656,"[1.019477052818361, 0.2972166769842158, 0.15133380728764717, 0.37806759278827384, 1.0197002937492115, 0.7854801375502174, 0.2594669165281219, 1.486170819260659, 0.495690273990584]"
370,feature-3 life-all percentile-90,0.617638528286189,"[0.8151294665262024, 0.2995828886772376, 0.17211598748250626, 0.5400039979446922, 0.7005329949993204, 0.7525593785898014, 0.284703918053412, 1.6532966923882384, 0.3408214299142917]"
371,feature-3 life-all kurtosis,0.21034758110371,"[0.3366947708559876, 0.05306451826977329, 0.10836940599454636, 0.3573096129823185, 0.2853432310022772, 0.22003091952228873, 0.09106230034540472, 0.303899184037429, 0.13735428692336443]"
372,feature-3 life-all skew,0.23644196215014027,"[0.3914322937461235, 0.099393290819253, 0.0931766356779814, 0.22781683300466266, 0.2945572282244025, 0.1408961252514143, 0.22357150018063685, 0.4374893549097396, 0.21964439753704862]"
373,feature-3 life-1 max,0.45401021232470157,"[0.8664655214821911, 0.1602438418023257, 0.08332285824961504, 0.463378012910991, 0.15671908857492745, 0.5164725447530696, 0.3416007582920288, 1.3689570120803247, 0.1289322727768411]"
374,feature-3 life-1 mean,0.6346354437984753,"[1.1226219606929968, 0.26887730216198746, 0.10028215005652077, 0.4977242545776802, 0.5700034431093021, 0.7383873378471654, 0.2406914510636963, 1.5986221086477563, 0.5745089860291723]"
375,feature-3 life-1 std,0.5496578271151707,"[1.1737535793798495, 0.2601416409629245, 0.07537874088162154, 0.604121394980585, 0.14590127545647213, 0.5112125352587485, 0.38244577927982015, 1.3998690042200805, 0.3940964936164354]"
376,feature-3 life-1 sum,0.7874895344026017,"[0.8156095617008693, 0.4986606958804548, 0.16952925921732112, 0.2305652558104688, 1.5977894028478596, 0.8737127551936795, 0.31301286309995335, 1.8883436677657648, 0.7001823481070442]"
377,feature-3 life-1 norm,0.7068904891228744,"[1.197382096368056, 0.28605634749799297, 0.15705059138668714, 0.5199207348050495, 0.6312071745093312, 0.7814464766162115, 0.23091473595201623, 2.0711800993464644, 0.4868561456240609]"
378,feature-3 life-1 percentile-25,0.40465168910510463,"[0.22949213755257863, 0.258855532478055, 0.13950479716763764, 0.28515372280564305, 0.656409271182413, 0.5050744079705989, 0.2564532087120159, 0.9981647847222936, 0.31275733935470634]"
379,feature-3 life-1 median,0.5219613912487087,"[0.5886621628803964, 0.2854688846723584, 0.21872870044416678, 0.06859366012677456, 1.0818047822598817, 0.6955486476505441, 0.16998516711913503, 1.2277108385848348, 0.36114967750028537]"
380,feature-3 life-1 percentile-75,0.6208095958357603,"[0.874924504637103, 0.2981197337402689, 0.1650988373701439, 0.4353112466106633, 1.1185677668667031, 0.5937865220234545, 0.16733044486504725, 1.3473552983982444, 0.5867920080102144]"
381,feature-3 life-1 percentile-90,0.5841565532765656,"[0.9404836076229782, 0.2516255022778979, 0.14757881699856223, 0.47509699562596774, 0.603967358787418, 0.6616162900646901, 0.31086467744102714, 1.4088348056233477, 0.45734092504720064]"
382,feature-3 life-1 kurtosis,0.19067416027488934,"[0.2949863899847216, 0.050490145500387634, 0.10220191771261633, 0.2393956623260255, 0.26619498359686655, 0.18871611690032186, 0.12893288407055745, 0.34363311053626056, 0.10151623184624653]"
383,feature-3 life-1 skew,0.2832228350403858,"[0.586627131430011, 0.08406341750931443, 0.09411777559500523, 0.28128528562846833, 0.29894063045156305, 0.18589624653557438, 0.270949911700776, 0.5320918187564385, 0.21503329775632163]"
384,feature-3 life-2 max,0.24224744880739119,"[0.49958181781967, 0.08128396459092897, 0.06969034804991481, 0.06938098970079812, 0.5916743853366522, 0.18396302181754043, 0.1035440653411808, 0.37547197484972494, 0.2056364717601105]"
385,feature-3 life-2 mean,0.28670661106021034,"[0.7538056704669782, 0.12574745405254817, 0.045320834474270585, 0.10626103981429104, 0.45701769512550816, 0.2398748720733468, 0.10501849369361335, 0.6203201870242747, 0.12699325281706159]"
386,feature-3 life-2 std,0.29247373760154066,"[0.6168696863080068, 0.1176663448449925, 0.07585571514326649, 0.15470722728047695, 0.5633313852695574, 0.1759492797324052, 0.1505663422249159, 0.5550359314763342, 0.22228172613391037]"
387,feature-3 life-2 sum,0.2041941918661325,"[0.6929013845315051, 0.06177188759825172, 0.06802045845531417, 0.2818601188153288, 0.1535811368029587, 0.1037248019541008, 0.1357625061598806, 0.11627463029946039, 0.22385080217839218]"
388,feature-3 life-2 norm,0.1815175727591895,"[0.32223851928898467, 0.09381149434775651, 0.06252123268603386, 0.14148384091883717, 0.5264610819149941, 0.07856964009495393, 0.052946393138585755, 0.2041756843825953, 0.1514502680599644]"
389,feature-3 life-2 percentile-25,0.21444726793680918,"[0.5220535291507299, 0.10471922157121709, 0.06396641751703817, 0.23812857467364718, 0.18279067784348896, 0.20233499314467362, 0.08151419789120651, 0.40779577619163765, 0.1267220234476437]"
390,feature-3 life-2 median,0.24163958556687998,"[0.5264871597348114, 0.10450018069524722, 0.04081482307833614, 0.4121231765067792, 0.2781533373586098, 0.2059269485955174, 0.07280451049431437, 0.4300001052982143, 0.10394602834008973]"
391,feature-3 life-2 percentile-75,0.229819019098757,"[0.4394176914528974, 0.12091885338769556, 0.07558869177193954, 0.18360906755166406, 0.2943129816548922, 0.14766396662919543, 0.20852810070462163, 0.4863930960576568, 0.1119387226782505]"
392,feature-3 life-2 percentile-90,0.2478787374790224,"[0.4909839611551485, 0.1648422868611077, 0.04162799067097265, 0.0608820103261581, 0.5158120143285556, 0.1389189760514356, 0.10603851251787308, 0.5569326595346096, 0.15487022586534027]"
393,feature-3 life-2 kurtosis,0.10819135381292089,"[0.06695018942746422, 0.07766691962112288, 0.040764324879605435, 0.10539344950615269, 0.06803138523109832, 0.20787933380006876, 0.04442920927799753, 0.23827169289748495, 0.12433567967529315]"
394,feature-3 life-2 skew,0.14304132883893456,"[0.3393115935269112, 0.03143245313787615, 0.09175840401143631, 0.13841030031255847, 0.1020297222184065, 0.11242769543877922, 0.1465425090329127, 0.12563043150349243, 0.19982885036803796]"
395,feature-3 bd2-all max,0.5032932894354427,"[1.0841327904986544, 0.297540263260323, 0.05742870738365089, 0.5641212511671652, 0.23060127348755294, 0.4667519561927289, 0.18586666151829584, 1.3250736545168058, 0.318123046893808]"
396,feature-3 bd2-all mean,0.6521712631183865,"[0.8950996907791181, 0.4029520823556764, 0.18437374682490507, 0.3623681498543257, 1.3214462579358215, 0.6408765955851274, 0.1336400974259806, 1.4765814313086791, 0.45220331599584496]"
397,feature-3 bd2-all std,0.3628530358185264,"[1.005960098364737, 0.11757445406442521, 0.0539681839534341, 0.5180238187292493, 0.1936363787406875, 0.24425842465298825, 0.17316187997778154, 0.7348343801465501, 0.22425970373688445]"
398,feature-3 bd2-all sum,0.4460569267694402,"[0.421889563734405, 0.35154495982105294, 0.1509786049381154, 0.25010209781179304, 1.386611500264832, 0.38096770407242775, 0.0727350639060868, 0.6887327240572454, 0.3109501223190031]"
399,feature-3 bd2-all norm,0.5858437813502567,"[0.34398058196033904, 0.4711681138692059, 0.15399777919877639, 0.29158051172413746, 1.5443281448972863, 0.5948936663802775, 0.18649152877842223, 1.2590949834956642, 0.42705872184820237]"
400,feature-3 bd2-all percentile-25,0.6442628148215025,"[0.5252049823572171, 0.40179219788775383, 0.203119170246428, 0.46187956054050705, 1.4642928132776798, 0.7132670547185854, 0.13056180177371307, 1.3018676992931408, 0.5963800532984972]"
401,feature-3 bd2-all median,0.6324787122302298,"[0.562809444288068, 0.38709312189995726, 0.27544208243099344, 0.22988363154919458, 1.4646566972801192, 0.70848836260897, 0.2831640724026525, 1.3248737917343907, 0.4558972058777222]"
402,feature-3 bd2-all percentile-75,0.554775743229808,"[0.6669533218395038, 0.4004988159879513, 0.09317132649861946, 0.2638654179226909, 1.213111912748546, 0.6811317401138601, 0.19855503025789006, 1.1885967093888048, 0.2870974143104063]"
403,feature-3 bd2-all percentile-90,0.5615059571536811,"[0.7551554828725102, 0.38139766141709464, 0.06898455893982325, 0.5289568729989306, 0.9587020213931952, 0.5266908321481777, 0.2360747695002288, 1.349310367211796, 0.248281047901374]"
404,feature-3 bd2-all kurtosis,0.2062505068504933,"[0.5495856801716357, 0.108622746016201, 0.07933515805984243, 0.26517657130073014, 0.15983350815267205, 0.11238857078783394, 0.3064607340738868, 0.20178896446050257, 0.07306262863113469]"
405,feature-3 bd2-all skew,0.20002155181482553,"[0.7797631172774656, 0.045775028612452494, 0.05727092709591006, 0.20820746364996764, 0.10427161255791234, 0.10239342825201261, 0.15135123267198686, 0.21449875906679208, 0.13666239714892994]"
406,feature-3 bd2-1 max,0.4871321028316024,"[1.0988630802109558, 0.3149402493333378, 0.10861380457806025, 0.42921654372767126, 0.2904917343100673, 0.4372241175437102, 0.2034315537648882, 1.2608532728358184, 0.2405545691799113]"
407,feature-3 bd2-1 mean,0.6993930113466418,"[0.8826950879519718, 0.4194084146713061, 0.19537007698563486, 0.4729596716880748, 1.3246310957810576, 0.82707887677071, 0.12915053882330668, 1.504904743519506, 0.5383385959282072]"
408,feature-3 bd2-1 std,0.3545618129497439,"[0.8596868878367209, 0.09862359299504046, 0.037006067840226996, 0.7326594852321764, 0.2790018867214633, 0.34591277287047023, 0.12518678300576228, 0.5563376875962558, 0.15664115244957874]"
