,Feature,IV,IVs
2563,feature-23 bd2-2 median,0.3002677737218384,"[0.6685476855054931, 0.305319638236289, 0.22286666689681167, 0.039569301606881976, 0.10999912151790947, 0.15399743438870878, 0.5368336529908995, 0.29119301848323254, 0.37408344387031933]"
2564,feature-23 bd2-2 percentile-75,0.3326039375634843,"[0.6324776960685027, 0.3615768726122654, 0.24383552860886465, 0.053470058138170996, 0.1004050609471636, 0.12553235688063435, 0.6444478401920014, 0.3454682401787079, 0.4862217844450476]"
2565,feature-23 bd2-2 percentile-90,0.28520883798789876,"[0.581351933303667, 0.33254751305802327, 0.25067382091653156, 0.04219383229971956, 0.14604271650376963, 0.07980811249542033, 0.45504577370962584, 0.3235177871277441, 0.35569805247658726]"
2566,feature-23 bd2-2 kurtosis,0.2497227043167031,"[0.8541592618038248, 0.2024028991478522, 0.22284825005342734, 0.052779993923819706, 0.1079690369155859, 0.07175920330587787, 0.38221148125321835, 0.05279047205110348, 0.300583740395618]"
2567,feature-23 bd2-2 skew,0.1400843543782676,"[0.3773566850979803, 0.11453189321128361, 0.06871265834863235, 0.03956710188445542, 0.11431522829376142, 0.06915224882833221, 0.20504777727724396, 0.10258415797352027, 0.16949143848919876]"
2568,feature-24 betti-1 max,0.18314010162401362,"[0.5256850276381779, 0.059531397456005095, 0.20281710366851213, 0.051902249978126085, 0.058943657457901456, 0.1396487857493742, 0.2129784980346282, 0.0510435034819129, 0.3457106911514845]"
2569,feature-24 betti-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2570,feature-24 betti-1 std,0.23881765934647253,"[0.7339483281930103, 0.07142462667000261, 0.23588441926831807, 0.049373272105168134, 0.07698784538211359, 0.20826229629889104, 0.38549037923951934, 0.05541180017736417, 0.3325759667838656]"
2571,feature-24 betti-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2572,feature-24 betti-1 norm,0.23881765934647253,"[0.7339483281930103, 0.07142462667000261, 0.23588441926831807, 0.049373272105168134, 0.07698784538211359, 0.20826229629889104, 0.38549037923951934, 0.05541180017736417, 0.3325759667838656]"
2573,feature-24 betti-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2574,feature-24 betti-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2575,feature-24 betti-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2576,feature-24 betti-1 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2577,feature-24 betti-1 kurtosis,0.14734053806444533,"[0.25544108688226635, 0.08839898300852536, 0.1421572144390803, 0.028195224989797842, 0.0764381345337434, 0.11760186694039684, 0.146689638832669, 0.077268162835831, 0.3938745301176978]"
2578,feature-24 betti-1 skew,0.12840539452462474,"[0.09485159515042918, 0.21581811404795792, 0.11100940022111104, 0.06008425027621958, 0.15554919408638465, 0.1280065374976114, 0.0845291387105893, 0.06467152637042183, 0.24112879436089787]"
2579,feature-24 betti-2 max,0.1692519346637401,"[0.6067109208326396, 0.1368041880004214, 0.07871839426527263, 0.023000139326762793, 0.07228406064768098, 0.11915730168133347, 0.16483554671113557, 0.09446187576524295, 0.2272949847431715]"
2580,feature-24 betti-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2581,feature-24 betti-2 std,0.25459985913282535,"[0.8017922126509471, 0.329200630368011, 0.2189541298192093, 0.07292597363943053, 0.09044277032118189, 0.17109041809340153, 0.33768096433623407, 0.19604317814295824, 0.07326845482405443]"
2582,feature-24 betti-2 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2583,feature-24 betti-2 norm,0.25459985913282535,"[0.8017922126509471, 0.329200630368011, 0.2189541298192093, 0.07292597363943053, 0.09044277032118189, 0.17109041809340153, 0.33768096433623407, 0.19604317814295824, 0.07326845482405443]"
2584,feature-24 betti-2 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2585,feature-24 betti-2 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2586,feature-24 betti-2 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2587,feature-24 betti-2 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2588,feature-24 betti-2 kurtosis,0.16964759007142327,"[0.3679046538530629, 0.24183670876705676, 0.10910284783043853, 0.04237168202967039, 0.09891313673480859, 0.09480129248855859, 0.2578311796008642, 0.08271437874709042, 0.2313524305912591]"
2589,feature-24 betti-2 skew,0.10961070282598631,"[0.301812053686313, 0.13663753643425394, 0.04133698221547606, 0.022363163794240037, 0.13244952550764344, 0.05417317198102959, 0.18487087191428048, 0.030270992106320678, 0.08258202779431952]"
2590,feature-24 entropy-1,0.40560879831906294,"[1.4000805562876562, 0.27126501324595725, 0.4555356316906887, 0.03363000273587259, 0.17556476807980512, 0.3663843463971521, 0.3923914719343389, 0.1420002335804317, 0.4136271609196639]"
2591,feature-24 entropy-2,0.3932213103896744,"[1.4405307315551028, 0.3575683615190177, 0.2671750997309392, 0.09075987387363033, 0.09707175316730066, 0.16186457000619123, 0.5226341396692371, 0.2012585317407204, 0.40012873224492995]"
2592,feature-24 numberofpoints-1,0.4283969665268875,"[1.6633629149967666, 0.17363487135969086, 0.687429767005849, 0.048472283092569075, 0.12897521061444095, 0.18986229867635226, 0.4818489190203237, 0.17368875171036902, 0.3082976822656263]"
2593,feature-24 numberofpoints-2,0.3745109544335006,"[1.4570203336784657, 0.29375574726361997, 0.23878263403921626, 0.06422976133885344, 0.13275413808282194, 0.11460886015149818, 0.4402941529651814, 0.23318237231830002, 0.39597059006354834]"
2594,feature-24 bottleneck-amplitude-1,0.2981704680567368,"[1.0367029540783437, 0.058225258734511114, 0.2890146593399037, 0.0568546735087417, 0.05056217697209904, 0.06284113180577039, 0.37438853850143616, 0.09154228463157577, 0.6634025349382495]"
2595,feature-24 bottleneck-amplitude-2,0.18209287379063602,"[0.19666420198279788, 0.26491199849932134, 0.19311835101177982, 0.06992065566640732, 0.2519002668015133, 0.11762941557962742, 0.26009558790050646, 0.12424850907497853, 0.16034687759879196]"
2596,feature-24 bottleneck-amplitude-norm,0.27162489296472436,"[0.9323374171021994, 0.03605367266837032, 0.31447500118315636, 0.06822533079111295, 0.06513122205751093, 0.06030634368675458, 0.3481772550766485, 0.06383479615694637, 0.5560829979598196]"
2597,feature-24 wasserstein-amplitude-1,0.28604080363446416,"[0.387053678415342, 0.12157491852004897, 0.2597588115323349, 0.09781896516577983, 0.18929701320000306, 0.2859997136044237, 0.4985342501104057, 0.07211350874404676, 0.6622163734177923]"
2598,feature-24 wasserstein-amplitude-2,0.27578552723375016,"[0.6598495134397969, 0.40789464265545744, 0.34591630499992293, 0.047577187242627855, 0.3593639698008607, 0.22724029097308074, 0.17733995995770457, 0.19327348150689308, 0.06361439452740768]"
2599,feature-24 wasserstein-amplitude-norm,0.2618146182208436,"[0.28147490707148504, 0.14499356825383622, 0.19729645041010024, 0.06628486506247877, 0.20357790170801296, 0.29507053395717603, 0.4537407376916169, 0.07275220118182926, 0.641140398651057]"
2600,feature-24 betti-amplitude-1,0.285334218394524,"[0.6459736173499858, 0.16612660584018824, 0.39465870918995294, 0.040856585939482, 0.2163075388579339, 0.23197278724133502, 0.28851773050496665, 0.21307040272471792, 0.37052398790215363]"
2601,feature-24 betti-amplitude-2,0.3002653564359175,"[0.9287673420238525, 0.3447099755346227, 0.23737286590045942, 0.07100294287116421, 0.10082351437505355, 0.13134886813332253, 0.563681243621822, 0.17680657093734875, 0.1478748845256123]"
2602,feature-24 betti-amplitude-norm,0.2956107760334967,"[0.6861389895017749, 0.16976932359496297, 0.3784208597321316, 0.05762506173296515, 0.23369045901693522, 0.2357492088253506, 0.28955774415128493, 0.17269045917551867, 0.43685487857054583]"
2603,feature-24 landscape-amplitude-1,0.26522630941409353,"[0.8080556133022229, 0.0737362335693036, 0.2776011950939383, 0.08816239965894705, 0.08001202241432341, 0.08392457258790285, 0.42519700519674264, 0.016116896377568964, 0.5342308465258923]"
2604,feature-24 landscape-amplitude-2,0.24169752932537295,"[0.40245022723313184, 0.33659486761670154, 0.20520201803269536, 0.01764046683052094, 0.3615760847005641, 0.1334631625362191, 0.37993962175078505, 0.18116182553103555, 0.15724948969670305]"
2605,feature-24 landscape-amplitude-norm,0.26550951343868306,"[0.7783885103250971, 0.06253717391918565, 0.24859460000346484, 0.08372882209074833, 0.0762276998140151, 0.13780149810505882, 0.4321476035711179, 0.01865501820887913, 0.5515046949105802]"
2606,feature-24 silhouette-amplitude-1,0.31387809959254026,"[1.2001841757755096, 0.0723309348874394, 0.20395402709735894, 0.11191225490539798, 0.08663659833012491, 0.14611434075596794, 0.48809227088673224, 0.03918505279619924, 0.47649324089813216]"
2607,feature-24 silhouette-amplitude-2,0.18271454691541852,"[0.20704638912192166, 0.13279316577832842, 0.21180903551075084, 0.07768751201558878, 0.21032564135782666, 0.11484551839475038, 0.39786305936529776, 0.13160781731198937, 0.1604527833823128]"
2608,feature-24 silhouette-amplitude-norm,0.31792875733230797,"[1.0735780437532076, 0.09973646155928345, 0.23709289621598778, 0.08298338316751423, 0.09752797931949403, 0.14891310909961458, 0.5471294390549892, 0.025607771270015806, 0.5487897325506648]"
2609,feature-24 life-all max,0.30346984591255804,"[1.0367029540783437, 0.058225258734511114, 0.2890146593399037, 0.0602647613524594, 0.05056217697209904, 0.06284113180577039, 0.37438853850143616, 0.09154228463157577, 0.7076868477969231]"
2610,feature-24 life-all mean,0.34157961832425543,"[0.9701165051250908, 0.07797844729757639, 0.21348713298518163, 0.11074251157842736, 0.23423483059289446, 0.05898184493286415, 0.721160438921862, 0.02128846452537023, 0.6662263889590315]"
2611,feature-24 life-all std,0.33692033073199074,"[1.1730020019507335, 0.09895059486121562, 0.22907229539331012, 0.10880854287571502, 0.08020040611658816, 0.0812199208476804, 0.5543587938061599, 0.053137411980572404, 0.6535330087559411]"
2612,feature-24 life-all sum,0.2739867241914452,"[0.6081808850671959, 0.3179618387887797, 0.3126280321267204, 0.01574039611116155, 0.45699275104462816, 0.21281298510808266, 0.1840541523090674, 0.22420696770349968, 0.1333025094638715]"
2613,feature-24 life-all norm,0.2618146182208436,"[0.28147490707148504, 0.14499356825383622, 0.19729645041010024, 0.06628486506247877, 0.20357790170801296, 0.29507053395717603, 0.4537407376916169, 0.07275220118182926, 0.641140398651057]"
2614,feature-24 life-all percentile-25,0.17515620683406163,"[0.21026454941791664, 0.10921407623574911, 0.06467008640686814, 0.06042941227585764, 0.42564132004090605, 0.0821399562760253, 0.2884340438005639, 0.062012191365219606, 0.2736002256874482]"
2615,feature-24 life-all median,0.22626887514394417,"[0.21414244047131314, 0.12327213817770588, 0.0993445820679979, 0.1236112950207418, 0.41981010129453694, 0.06141167140796284, 0.4850035594256227, 0.13171938336054384, 0.3781047050690725]"
2616,feature-24 life-all percentile-75,0.2524190094658383,"[0.4178554880065152, 0.05975101003361434, 0.18273583454545742, 0.11860882981182903, 0.34581504296188176, 0.16794981508981258, 0.4502797935988002, 0.055088723234692924, 0.47368654790994147]"
2617,feature-24 life-all percentile-90,0.283406871525778,"[0.6552738306229862, 0.06900206184730034, 0.23384388989095728, 0.11781925168008237, 0.2830808897195636, 0.06055785987191638, 0.5284540259323615, 0.037608922636739144, 0.5650211115300953]"
2618,feature-24 life-all kurtosis,0.20219924671896022,"[0.615518265052192, 0.09319597846502933, 0.19056206728671823, 0.03208459921360361, 0.16101189464743113, 0.15308952163831976, 0.21013724635694597, 0.17786198192194969, 0.18633166588845249]"
2619,feature-24 life-all skew,0.23066305590622266,"[0.7874086156964024, 0.0903218770447969, 0.17367110224109703, 0.03169420942010914, 0.19953507102218535, 0.1315076737507295, 0.23783189251562417, 0.1077328466990126, 0.3162642147660468]"
2620,feature-24 life-1 max,0.2981704680567368,"[1.0367029540783437, 0.058225258734511114, 0.2890146593399037, 0.0568546735087417, 0.05056217697209904, 0.06284113180577039, 0.37438853850143616, 0.09154228463157577, 0.6634025349382495]"
2621,feature-24 life-1 mean,0.30869987498471596,"[0.7118829807175824, 0.10705149012099963, 0.24955774788148832, 0.10611078099951057, 0.23823461819356664, 0.07674711380875168, 0.5775380441181015, 0.0509028209108881, 0.6602732781115548]"
2622,feature-24 life-1 std,0.3311970623588536,"[1.1071985477685382, 0.10330199455040592, 0.23788364192491687, 0.10849338065674057, 0.12562316317947425, 0.07897297675288785, 0.5672521136700025, 0.051295666121183726, 0.6007520766055323]"
2623,feature-24 life-1 sum,0.285760234811053,"[0.4754646575399464, 0.315569002347969, 0.44148494776162095, 0.03177592090074074, 0.46042676842537433, 0.256438463957009, 0.05566888848412778, 0.20002093969907486, 0.3349925241836141]"
2624,feature-24 life-1 norm,0.28604080363446416,"[0.387053678415342, 0.12157491852004897, 0.2597588115323349, 0.09781896516577983, 0.18929701320000306, 0.2859997136044237, 0.4985342501104057, 0.07211350874404676, 0.6622163734177923]"
2625,feature-24 life-1 percentile-25,0.18689913536413183,"[0.16422220699906886, 0.11013046785491115, 0.10186155817186793, 0.10407382016182308, 0.5312419358680444, 0.09670295466613854, 0.24989995535225118, 0.02402420114909634, 0.2999351180539852]"
2626,feature-24 life-1 median,0.21043926327994153,"[0.1578199908796289, 0.2031058868962213, 0.1493757715364936, 0.09561669506016668, 0.2740994663023122, 0.07348358900239821, 0.5113208233075643, 0.10293310835046118, 0.3261980381842273]"
2627,feature-24 life-1 percentile-75,0.25465380927260534,"[0.21665566430329744, 0.17684460219423515, 0.17627719493259503, 0.10743167007645732, 0.32403815313646195, 0.13467222340413296, 0.5588274850481394, 0.15341842864753186, 0.4437188617105971]"
2628,feature-24 life-1 percentile-90,0.3034410150527826,"[0.6183418455638612, 0.07872805688823879, 0.2740548514451142, 0.1043556287152972, 0.294386713775449, 0.11876186209658487, 0.5060424576552603, 0.04926324910956573, 0.687034470225672]"
2629,feature-24 life-1 kurtosis,0.189214012572447,"[0.6132610495794767, 0.0920020251861616, 0.13733360512231996, 0.045800194153822985, 0.15328195178248355, 0.12604535080394055, 0.23724532791527625, 0.13897726477642006, 0.15897934383212145]"
2630,feature-24 life-1 skew,0.23624007120978396,"[0.8593062940191121, 0.101312033155217, 0.12137904695914817, 0.025338640284209523, 0.17320282035739556, 0.1315192803251368, 0.2855376776627775, 0.13110435364630582, 0.2974604944787532]"
2631,feature-24 life-2 max,0.18209287379063602,"[0.19666420198279788, 0.26491199849932134, 0.19311835101177982, 0.06992065566640732, 0.2519002668015133, 0.11762941557962742, 0.26009558790050646, 0.12424850907497853, 0.16034687759879196]"
2632,feature-24 life-2 mean,0.21623274282987426,"[0.32046381286405545, 0.28468927941679856, 0.1320608808990882, 0.06075480815402355, 0.5823974488445993, 0.13376777309725496, 0.1925846833277101, 0.08961893631287096, 0.14975706255246726]"
2633,feature-24 life-2 std,0.18864782447329487,"[0.20339145149528592, 0.21489945920440495, 0.15245955784959897, 0.0533307671295054, 0.23900388739123526, 0.09183613004856261, 0.4871665423926019, 0.08751266568998095, 0.16822995905847768]"
2634,feature-24 life-2 sum,0.3157024821643701,"[1.0389657421332976, 0.374918491521418, 0.2971685498716572, 0.032692516726569795, 0.24284809347544517, 0.27710004971428986, 0.2930984262204771, 0.14417600615001636, 0.1403544636661594]"
2635,feature-24 life-2 norm,0.27578552723375016,"[0.6598495134397969, 0.40789464265545744, 0.34591630499992293, 0.047577187242627855, 0.3593639698008607, 0.22724029097308074, 0.17733995995770457, 0.19327348150689308, 0.06361439452740768]"
2636,feature-24 life-2 percentile-25,0.153815365960267,"[0.35122800236908247, 0.22742084895563927, 0.12253932759219693, 0.03745952682746705, 0.11751573621098388, 0.0998194875063596, 0.23780606261166062, 0.0738052186990008, 0.11674408287001227]"
2637,feature-24 life-2 median,0.14425604762189626,"[0.1839302880354617, 0.11463402215236707, 0.18566793408493043, 0.06384070647634765, 0.28095890088978903, 0.0733469889203706, 0.19521644961433166, 0.05776652774926124, 0.1429426106742068]"
2638,feature-24 life-2 percentile-75,0.20445231775466788,"[0.23958913958842426, 0.31034773488954964, 0.22270981698425513, 0.04474349701840769, 0.2892661783572202, 0.19063583818438856, 0.22185143339894817, 0.07082827855321858, 0.2500989428175985]"
2639,feature-24 life-2 percentile-90,0.24000137766261898,"[0.2812377793964422, 0.21531301902215202, 0.15163791366059873, 0.017150702234072758, 0.2789992120996795, 0.21256590628246716, 0.4704814774072174, 0.11475770543346328, 0.41786868342747774]"
2640,feature-24 life-2 kurtosis,0.16882234269520793,"[0.3451137264083259, 0.06965099865260863, 0.16746064246294803, 0.05927548242653147, 0.031096495588151606, 0.09393003109104038, 0.3817446925722472, 0.12650053087139995, 0.2446284841836181]"
2641,feature-24 life-2 skew,0.1500480885595399,"[0.19824646835504736, 0.12034242043878499, 0.2105733420660624, 0.030118253448803013, 0.03597668468092438, 0.0890549093108868, 0.27417032327503743, 0.09659025653477087, 0.2953601389255419]"
2642,feature-24 bd2-all max,0.2589811926948571,"[0.43055504190680005, 0.12551502931522426, 0.21559923730798009, 0.02355235083216585, 0.09123252477055621, 0.11748151952811624, 0.501375881719468, 0.07210488529255275, 0.7534142635808498]"
2643,feature-24 bd2-all mean,0.31195289646139474,"[0.3028029664429363, 0.2361940419724417, 0.08437219948427674, 0.061584342549459, 0.5468982066433934, 0.10237195165388507, 0.670811208513133, 0.28401172049962314, 0.518529430393404]"
2644,feature-24 bd2-all std,0.2749766751400977,"[0.6329313351281383, 0.09439267028159169, 0.34460073865856444, 0.022664028034692533, 0.06999460118337772, 0.08057705331564158, 0.41411043002789133, 0.11949152011407765, 0.6960276995169042]"
2645,feature-24 bd2-all sum,0.4543691761250755,"[1.2746658120470868, 0.546661414399974, 0.6674560302817484, 0.06601096306085152, 0.4356888871107264, 0.35060032437882455, 0.19740803839453777, 0.3711216900692871, 0.1797094253826428]"
2646,feature-24 bd2-all norm,0.43623473121882705,"[0.5540861996961559, 0.9038682499567595, 0.5377650284113318, 0.09553340722434739, 0.8094286581516534, 0.2471805021212275, 0.11689391184810367, 0.35829057853478463, 0.30306604502508]"
2647,feature-24 bd2-all percentile-25,0.27082862466118907,"[0.16605833372928475, 0.2692416403020728, 0.15514042801320155, 0.06263833027115889, 0.5744051242756727, 0.18007080607664278, 0.468365449588276, 0.11432245264152716, 0.44721505705286463]"
2648,feature-24 bd2-all median,0.2742188944337124,"[0.24535750180283844, 0.3023023422075298, 0.0883395262447757, 0.054241894909644296, 0.5736050933177704, 0.12586932892131886, 0.427821652225216, 0.14739379452899465, 0.5030389157453232]"
2649,feature-24 bd2-all percentile-75,0.2821519959301162,"[0.3135081880600534, 0.2847430236367151, 0.08330398078166408, 0.08647321945072185, 0.46297335091244557, 0.05007783246913735, 0.5967347144920498, 0.2025187782322105, 0.4590348753360477]"
2650,feature-24 bd2-all percentile-90,0.31358941027855486,"[0.36912592469848826, 0.2377240688644614, 0.2089673238450207, 0.05906875790238269, 0.29606279614020053, 0.07635625292190801, 0.7213050976789428, 0.17297745784700574, 0.6807170126085837]"
2651,feature-24 bd2-all kurtosis,0.14868518032606737,"[0.13945421632268606, 0.049611205107707376, 0.4980458763060394, 0.03702711312756339, 0.14546128879777273, 0.11529152966930128, 0.12704479104310828, 0.10155712209538287, 0.12467348046504498]"
2652,feature-24 bd2-all skew,0.13957426746349622,"[0.189417608087959, 0.11769064994426981, 0.2955400868763817, 0.027511244990227616, 0.12846465165607995, 0.07085538996021604, 0.22162744966787798, 0.04832558328954294, 0.15673574269891097]"
2653,feature-24 bd2-1 max,0.24718338259432635,"[0.6201199056493887, 0.12199692417992868, 0.16198455053063618, 0.018384259707237928, 0.10307216316255552, 0.05300836106718101, 0.4376157141381335, 0.10456159465377406, 0.6039069702601015]"
2654,feature-24 bd2-1 mean,0.2984250888142883,"[0.33971112489013056, 0.21379506310936836, 0.07831006859552647, 0.06744677914907488, 0.5143019913618043, 0.03878435599584377, 0.6225907431973609, 0.31557738051497874, 0.49530829251450703]"
2655,feature-24 bd2-1 std,0.2631322081474407,"[0.4595901104644106, 0.07299749488102504, 0.43774883544282256, 0.03250858286788101, 0.07859572919342017, 0.13692244198027, 0.528177974680417, 0.18790585026144543, 0.4337428535552744]"
2656,feature-24 bd2-1 sum,0.48109957571360645,"[1.1526058211689745, 0.5379004476250859, 0.6607635150738487, 0.08757273730586654, 0.5485474723872137, 0.32900701239098384, 0.31249072241124504, 0.3489349582908642, 0.3520734947683761]"
2657,feature-24 bd2-1 norm,0.43500982868137605,"[0.5932585165278628, 0.6300525492977188, 0.5404035469360935, 0.12776787986434862, 1.0103528206043615, 0.20208150984665296, 0.1477840523945256, 0.3508507203523296, 0.31253686230849104]"
2658,feature-24 bd2-1 percentile-25,0.2659201823828111,"[0.14350294136967218, 0.23344186810189782, 0.1175438297009482, 0.053520491872014235, 0.5217787286220653, 0.20077795537217527, 0.5836013646358873, 0.12855488567614334, 0.4105595760944961]"
2659,feature-24 bd2-1 median,0.3169052225473693,"[0.25024303437251183, 0.39580400170838026, 0.12158238581990574, 0.05062028866804688, 0.5647334244309158, 0.14358940048627508, 0.48153947385563406, 0.15752835758984413, 0.68650663599481]"
2660,feature-24 bd2-1 percentile-75,0.2486065028677764,"[0.2747138424419112, 0.1842172974400258, 0.05132254573632787, 0.0649735829871844, 0.43560873369795927, 0.0762482157813577, 0.5932271335804609, 0.15160930370668455, 0.4055378704380763]"
2661,feature-24 bd2-1 percentile-90,0.2986088896307054,"[0.36216504853278675, 0.3494858027912034, 0.22716408435086494, 0.02746400931727507, 0.42119056108102815, 0.1001804852634797, 0.5908503655338035, 0.11759515796205561, 0.49138449184385136]"
2662,feature-24 bd2-1 kurtosis,0.11075358449133922,"[0.19768080027574525, 0.16097889509878627, 0.10349238986940854, 0.02937093832272107, 0.08279725504854987, 0.121780834882353, 0.2506338422147976, 0.027225867541524732, 0.022821437168166668]"
2663,feature-24 bd2-1 skew,0.12988727502547226,"[0.11799151992598475, 0.15035030550367348, 0.3308400496597903, 0.027798873276307912, 0.06307609455690252, 0.06718149168580358, 0.17673108027296952, 0.052587902512035635, 0.18242815783578256]"
2664,feature-24 bd2-2 max,0.2505500521879782,"[0.29491869735756604, 0.14747690311807332, 0.1376054040289376, 0.0555508556972716, 0.09565465493519948, 0.16003555086902355, 0.7021416548690103, 0.11233087844777631, 0.5492358703689455]"
2665,feature-24 bd2-2 mean,0.3443418600158459,"[0.6045354372610097, 0.23641520849296782, 0.19204506610475522, 0.08232415762548027, 0.40614198674953444, 0.16478927321893266, 0.7622369376265741, 0.11249215879984498, 0.5380965142635141]"
2666,feature-24 bd2-2 std,0.17996825920664047,"[0.24646067894115237, 0.19328300011902286, 0.16981500502435626, 0.04724196972344515, 0.10473028943388345, 0.05225811727735937, 0.3293981008682163, 0.056028220142303825, 0.4204989513300247]"
2667,feature-24 bd2-2 sum,0.3169478184286105,"[1.138003979747006, 0.4304216049135069, 0.22465645631942344, 0.06555842005725425, 0.20600705083961665, 0.18345903441926126, 0.20246228030849325, 0.2659943267328328, 0.13596721252009955]"
2668,feature-24 bd2-2 norm,0.2766122141262237,"[0.5900775282440789, 0.5526959392861979, 0.18551358478964755, 0.05902875103034685, 0.37080136345278664, 0.13656871186448266, 0.07735338245420421, 0.3740055746511446, 0.14346509136312446]"
2669,feature-24 bd2-2 percentile-25,0.2896202349040897,"[0.4385053630124168, 0.15936012957890122, 0.20426925370061108, 0.055123198138428864, 0.2755473041505789, 0.09897643207622542, 0.6615072195394254, 0.17232216868945946, 0.5409710452507603]"
2670,feature-24 bd2-2 median,0.34445479586424405,"[0.4580935951299115, 0.19796133071379923, 0.3470408618551508, 0.07528991646902768, 0.3753062407165604, 0.15108284155919652, 0.5551711124360104, 0.15976810234605598, 0.7803791615524842]"
2671,feature-24 bd2-2 percentile-75,0.2788960003177366,"[0.44621453788542753, 0.1319751206839698, 0.18749855910383234, 0.03751573447314535, 0.2658603152866665, 0.17089966481720834, 0.6107320841963163, 0.14168593521511288, 0.5176820511979503]"
2672,feature-24 bd2-2 percentile-90,0.29037538559876275,"[0.4313890492264051, 0.1650829425336806, 0.24555045396187214, 0.09113496904107753, 0.18271024571417427, 0.21034012872011285, 0.619496301168589, 0.0926709642808288, 0.5750034157421247]"
2673,feature-24 bd2-2 kurtosis,0.14295230455357047,"[0.33218677663726276, 0.11310450723221536, 0.0979589830607494, 0.02854651516962375, 0.04524378560012004, 0.18463284207714567, 0.15126716549437205, 0.12888810527055103, 0.20474206044009421]"
2674,feature-24 bd2-2 skew,0.10997277286448516,"[0.09721330392439864, 0.059897762118597174, 0.20156611699565927, 0.06659099772427937, 0.11553671081744711, 0.07811482856731339, 0.20089088943232727, 0.024902995683999885, 0.14504135051634431]"
2675,feature-25 betti-1 max,0.14781043399382066,"[0.3415791818337382, 0.17209713003737068, 0.09699156662685329, 0.0986556459228359, 0.06637194978001532, 0.11482179990867, 0.09521384923822324, 0.06073983898973061, 0.28382294360694893]"
2676,feature-25 betti-1 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2677,feature-25 betti-1 std,0.1487169670573563,"[0.42349951578210576, 0.057356040355881543, 0.11827724527954904, 0.05415332965583664, 0.04372475879507476, 0.1724712932406078, 0.22814314225235582, 0.08799541637741293, 0.1528319617773824]"
2678,feature-25 betti-1 sum,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2679,feature-25 betti-1 norm,0.1487169670573563,"[0.42349951578210576, 0.057356040355881543, 0.11827724527954904, 0.05415332965583664, 0.04372475879507476, 0.1724712932406078, 0.22814314225235582, 0.08799541637741293, 0.1528319617773824]"
2680,feature-25 betti-1 percentile-25,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2681,feature-25 betti-1 median,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2682,feature-25 betti-1 percentile-75,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2683,feature-25 betti-1 percentile-90,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2684,feature-25 betti-1 kurtosis,0.3044601013550961,"[0.15213318604686582, 0.35127730845731797, 0.13233778682555894, 0.05416811100937538, 0.38125178724257497, 0.6407766231034072, 0.5606819615165437, 0.29501438798570967, 0.17249976000851153]"
2685,feature-25 betti-1 skew,0.10769229533132048,"[0.10323795432349983, 0.19224281073104516, 0.1564905784985603, 0.03380984018517369, 0.08671833954951357, 0.11997548474915976, 0.04490393104615653, 0.1427438268379384, 0.089107892060837]"
2686,feature-25 betti-2 max,0.1127461005283304,"[0.1945266189576485, 0.09973139960411559, 0.1919547392633282, 0.01810275069345242, 0.06183938847048007, 0.12326404374408623, 0.1744873995584787, 0.07499050580252763, 0.07581805866085631]"
2687,feature-25 betti-2 mean,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
