,Feature,true,internal,external,internal-diff,external-diff,Source,Algorithm,Dimension,Stat
15634,dissim-15 bd2 dim-4 skew,0.0978932891184735,0.1402368032999831,0.0813887902409167,-0.0423435141815095,0.0165044988775567,dissim-15,bd2,dim-4,skew
14590,dissim-13 amplitude-silhouette-1-2 dim-2,0.1290558235163543,0.140228665289421,0.1278456864019136,-0.0111728417730666,0.0012101371144407,dissim-13,amplitude-silhouette-1-2,dim-2,
14466,dissim-13 silhouette-2 dim-2 mean,0.1290558235163543,0.140228665289421,0.1278456864019136,-0.0111728417730666,0.0012101371144407,dissim-13,silhouette-2,dim-2,mean
14468,dissim-13 silhouette-2 dim-2 sum,0.1290558235163543,0.140228665289421,0.1278456864019136,-0.0111728417730666,0.0012101371144407,dissim-13,silhouette-2,dim-2,sum
14474,dissim-13 silhouette-2 dim-2 norm-1,0.1290558235163543,0.140228665289421,0.1278456864019136,-0.0111728417730666,0.0012101371144407,dissim-13,silhouette-2,dim-2,norm-1
9422,dissim-2 silhouette-1 dim-1 percentile-75,0.1734771419868443,0.1401854049998451,0.1337984829896165,0.0332917369869992,0.0396786589972278,dissim-2,silhouette-1,dim-1,percentile-75
9363,dissim-2 landscape dim-1 std,0.1305513682028604,0.1401314940182657,0.1290994178528849,-0.0095801258154053,0.0014519503499754,dissim-2,landscape,dim-1,std
11409,dissim-6 amplitude-landscape-2-2 norm-1,0.1360475882684101,0.1401261865271101,0.1182360446188785,-0.0040785982587,0.0178115436495315,dissim-6,amplitude-landscape-2-2,norm-1,
11377,dissim-6 amplitude-betti-2 dim-2,0.0975000295311982,0.1400669456542506,0.1072578748817041,-0.0425669161230523,-0.0097578453505058,dissim-6,amplitude-betti-2,dim-2,
9489,dissim-2 silhouette-2 dim-2 kurtosis,0.1026121471670095,0.1400442596273493,0.1005034708739798,-0.0374321124603398,0.0021086762930297,dissim-2,silhouette-2,dim-2,kurtosis
12755,dissim-9 amplitude-landscape-1-2 norm-2,0.1406971575027606,0.1399844223842196,0.1437962981330632,0.0007127351185409,-0.0030991406303025,dissim-9,amplitude-landscape-1-2,norm-2,
10944,dissim-5 amplitude-landscape-2-1 dim-1,0.1849353322814994,0.1399651332829148,0.1398020411617293,0.0449701989985845,0.04513329111977,dissim-5,amplitude-landscape-2-1,dim-1,
10730,dissim-5 landscape dim-1 norm-2,0.1849353322814994,0.1399651332829148,0.1398020411617293,0.0449701989985845,0.04513329111977,dissim-5,landscape,dim-1,norm-2
17014,dissim-19 betti dim-1 kurtosis,0.141170617965115,0.1399632199475494,0.0972409837870724,0.0012073980175656,0.0439296341780426,dissim-19,betti,dim-1,kurtosis
7648,channel-36 entropy dim-1,0.137039535131037,0.1398467868344101,0.1604515947474434,-0.002807251703373,-0.0234120596164063,channel-36,entropy,dim-1,
10841,dissim-5 silhouette-2 dim-2 max,0.1276679443842749,0.1397388931315659,0.1213540346463593,-0.0120709487472909,0.0063139097379155,dissim-5,silhouette-2,dim-2,max
13242,dissim-10 amplitude-silhouette-2-1 norm-1,0.1856536450725346,0.1397368885512395,0.1620366553613183,0.045916756521295,0.0236169897112163,dissim-10,amplitude-silhouette-2-1,norm-1,
6894,channel-32 life dim-2 skew,0.118160630182265,0.1397273749991466,0.1161688875645906,-0.0215667448168816,0.0019917426176743,channel-32,life,dim-2,skew
9181,dissim-1 life all kurtosis,0.1343898204111443,0.1397270092136158,0.1312254252602286,-0.0053371888024714,0.0031643951509157,dissim-1,life,all,kurtosis
14420,dissim-13 silhouette-1 dim-2 norm-2,0.114377705320164,0.1397087524764081,0.1071859622559927,-0.0253310471562441,0.0071917430641712,dissim-13,silhouette-1,dim-2,norm-2
14597,dissim-13 amplitude-silhouette-2-1 dim-2,0.114377705320164,0.1397087524764081,0.1071859622559927,-0.0253310471562441,0.0071917430641712,dissim-13,amplitude-silhouette-2-1,dim-2,
10936,dissim-5 amplitude-landscape-1-1 norm-2,0.1932429148299836,0.1396818225630843,0.1488694436082651,0.0535610922668992,0.0443734712217185,dissim-5,amplitude-landscape-1-1,norm-2,
9036,dissim-1 silhouette-2 dim-2 kurtosis,0.0883177244246661,0.1396695101930658,0.0833926045108104,-0.0513517857683997,0.0049251199138556,dissim-1,silhouette-2,dim-2,kurtosis
12290,dissim-8 amplitude-landscape-1-1 dim-2,0.0998786058700205,0.139642218973823,0.0918967764980012,-0.0397636131038024,0.0079818293720193,dissim-8,amplitude-landscape-1-1,dim-2,
12091,dissim-8 landscape dim-2 mean,0.0998786058700205,0.139642218973823,0.0918967764980012,-0.0397636131038024,0.0079818293720193,dissim-8,landscape,dim-2,mean
12093,dissim-8 landscape dim-2 sum,0.0998786058700205,0.139642218973823,0.0918967764980012,-0.0397636131038024,0.0079818293720193,dissim-8,landscape,dim-2,sum
12099,dissim-8 landscape dim-2 norm-1,0.0998786058700205,0.139642218973823,0.0918967764980012,-0.0397636131038024,0.0079818293720193,dissim-8,landscape,dim-2,norm-1
11241,dissim-6 silhouette-1 dim-2 std,0.1315586481747876,0.1396279356116949,0.1447046054528948,-0.0080692874369072,-0.0131459572781071,dissim-6,silhouette-1,dim-2,std
17131,dissim-19 silhouette-1 dim-2 sum,0.1158550137459059,0.1396190389484589,0.0911369503987788,-0.023764025202553,0.024718063347127,dissim-19,silhouette-1,dim-2,sum
17301,dissim-19 amplitude-silhouette-1-1 dim-2,0.1158550137459059,0.1396190389484589,0.0911369503987788,-0.023764025202553,0.024718063347127,dissim-19,amplitude-silhouette-1-1,dim-2,
17137,dissim-19 silhouette-1 dim-2 norm-1,0.1158550137459059,0.1396190389484589,0.0911369503987788,-0.023764025202553,0.024718063347127,dissim-19,silhouette-1,dim-2,norm-1
17129,dissim-19 silhouette-1 dim-2 mean,0.1158550137459059,0.1396190389484589,0.0911369503987788,-0.023764025202553,0.024718063347127,dissim-19,silhouette-1,dim-2,mean
8461,dissim-0 landscape dim-1 percentile-75,0.1526855125953887,0.1395976882327436,0.1262050362128874,0.0130878243626451,0.0264804763825012,dissim-0,landscape,dim-1,percentile-75
416,channel-1 bd2 dim-2 kurtosis,0.1592756112307617,0.139589968102665,0.1352145422115855,0.0196856431280967,0.0240610690191762,channel-1,bd2,dim-2,kurtosis
881,channel-4 landscape dim-2 skew,0.1060184950562692,0.1395551596447963,0.0953300680310441,-0.033536664588527,0.0106884270252251,channel-4,landscape,dim-2,skew
19301,overall betti dim-3 kurtosis,0.1397436566467128,0.1394410627774936,0.1350498408232231,0.0003025938692191,0.0046938158234897,overall,betti,dim-3,kurtosis
11089,dissim-5 bd2 dim-3 percentile-25,0.1583358034473527,0.1394186878001582,0.1159463780869972,0.0189171156471944,0.0423894253603555,dissim-5,bd2,dim-3,percentile-25
9880,dissim-3 silhouette-1 dim-2 max,0.090448278996417,0.1393718719368924,0.0855868551345758,-0.0489235929404754,0.0048614238618411,dissim-3,silhouette-1,dim-2,max
18772,dissim-22 bd2 dim-1 skew,0.16995037012182,0.139361809083287,0.1469747266906912,0.0305885610385329,0.0229756434311287,dissim-22,bd2,dim-1,skew
17577,dissim-20 silhouette-1 dim-1 kurtosis,0.1769239689076705,0.1393341372558916,0.1233123214224638,0.0375898316517789,0.0536116474852067,dissim-20,silhouette-1,dim-1,kurtosis
8742,dissim-0 life dim-1 norm-2,0.1339285048384916,0.1391933100887039,0.1116078979798466,-0.0052648052502123,0.0223206068586449,dissim-0,life,dim-1,norm-2
8644,dissim-0 amplitude-wasserstein-2 dim-1,0.1339285048384916,0.1391933100887039,0.1116078979798466,-0.0052648052502123,0.0223206068586449,dissim-0,amplitude-wasserstein-2,dim-1,
14329,dissim-13 betti dim-4 kurtosis,0.1261162987251614,0.1391835591683233,0.107414126617469,-0.0130672604431618,0.0187021721076924,dissim-13,betti,dim-4,kurtosis
15001,dissim-14 amplitude-betti-2 dim-2,0.1212716971500094,0.1391616562393124,0.1193245922340201,-0.0178899590893029,0.0019471049159893,dissim-14,amplitude-betti-2,dim-2,
9942,dissim-3 silhouette-2 dim-2 kurtosis,0.082818627866705,0.139063472480304,0.0914216004782481,-0.056244844613599,-0.0086029726115431,dissim-3,silhouette-2,dim-2,kurtosis
10241,dissim-4 betti dim-3 kurtosis,0.1292162458776767,0.1390236962389228,0.1092367097330295,-0.009807450361246,0.0199795361446472,dissim-4,betti,dim-3,kurtosis
13154,dissim-10 entropy dim-5,0.1041735357441809,0.1390073961254819,0.0878021067196329,-0.0348338603813009,0.016371429024548,dissim-10,entropy,dim-5,
7359,channel-35 betti dim-1 norm-1,0.1733614493611347,0.1389930881580424,0.116898097672891,0.0343683612030923,0.0564633516882437,channel-35,betti,dim-1,norm-1
18262,dissim-21 life dim-2 percentile-75,0.1257773111688473,0.1389398929978454,0.1401307686695272,-0.013162581828998,-0.0143534575006799,dissim-21,life,dim-2,percentile-75
17979,dissim-21 landscape dim-2 max,0.1089984178422618,0.1389279730593412,0.1109435210668661,-0.0299295552170794,-0.0019451032246042,dissim-21,landscape,dim-2,max
18843,dissim-23 betti dim-3 std,0.1352860844870083,0.1388960473594572,0.1139890177889985,-0.0036099628724489,0.0212970666980097,dissim-23,betti,dim-3,std
18851,dissim-23 betti dim-3 norm-2,0.1352860844870083,0.1388960473594572,0.1139890177889985,-0.0036099628724489,0.0212970666980097,dissim-23,betti,dim-3,norm-2
14183,dissim-12 life dim-2 percentile-25,0.1145622259845172,0.1387353542138396,0.1117082553126897,-0.0241731282293224,0.0028539706718275,dissim-12,life,dim-2,percentile-25
4418,channel-21 betti dim-1 skew,0.133736717910928,0.1387260343284806,0.1129381217397158,-0.0049893164175526,0.0207985961712121,channel-21,betti,dim-1,skew
7998,channel-38 betti dim-2 kurtosis,0.1153824670960774,0.1386648095944995,0.1229076451981263,-0.023282342498422,-0.0075251781020489,channel-38,betti,dim-2,kurtosis
9565,dissim-2 amplitude-betti-2 dim-2,0.1075478211051731,0.1386269337690275,0.1098072564701887,-0.0310791126638543,-0.0022594353650155,dissim-2,amplitude-betti-2,dim-2,
15541,dissim-15 life dim-2 sum,0.1280360105768023,0.1386082930443994,0.1009822532272941,-0.0105722824675971,0.0270537573495081,dissim-15,life,dim-2,sum
15547,dissim-15 life dim-2 norm-1,0.1280360105768023,0.1386082930443994,0.1009822532272941,-0.0105722824675971,0.0270537573495081,dissim-15,life,dim-2,norm-1
15433,dissim-15 amplitude-wasserstein-1 dim-2,0.1280360105768023,0.1386082930443994,0.1009822532272941,-0.0105722824675971,0.0270537573495081,dissim-15,amplitude-wasserstein-1,dim-2,
3147,channel-14 bd2 dim-2 skew,0.1244736075242611,0.1384556463827956,0.0998950976249683,-0.0139820388585344,0.0245785098992928,channel-14,bd2,dim-2,skew
11397,dissim-6 amplitude-landscape-2-1 dim-1,0.1427513740349714,0.1384041435769787,0.1035323418290953,0.0043472304579926,0.039219032205876,dissim-6,amplitude-landscape-2-1,dim-1,
11183,dissim-6 landscape dim-1 norm-2,0.1427513740349714,0.1384041435769787,0.1035323418290953,0.0043472304579926,0.039219032205876,dissim-6,landscape,dim-1,norm-2
16036,dissim-16 bd2 all mean,0.138255256907756,0.1383548133859104,0.1059655138629151,-9.95564781544056e-05,0.0322897430448409,dissim-16,bd2,all,mean
11175,dissim-6 landscape dim-1 std,0.1445293613551496,0.1383323490802045,0.1035961424925343,0.0061970122749451,0.0409332188626153,dissim-6,landscape,dim-1,std
15261,dissim-15 landscape dim-2 max,0.1451783539680936,0.1382429221489267,0.0940493594893659,0.0069354318191668,0.0511289944787276,dissim-15,landscape,dim-2,max
19225,dissim-23 bd2 dim-1 skew,0.1730086123665437,0.1381577535093133,0.1627755082861029,0.0348508588572304,0.0102331040804408,dissim-23,bd2,dim-1,skew
7021,channel-33 numberofpoints dim-2,0.1088718059690294,0.1381548044449447,0.1186840118683947,-0.0292829984759153,-0.0098122058993653,channel-33,numberofpoints,dim-2,
15672,dissim-16 betti dim-3 std,0.1008092497838665,0.1381432082482062,0.0864366821169973,-0.0373339584643397,0.0143725676668692,dissim-16,betti,dim-3,std
15680,dissim-16 betti dim-3 norm-2,0.1008092497838665,0.1381432082482062,0.0864366821169973,-0.0373339584643397,0.0143725676668692,dissim-16,betti,dim-3,norm-2
15324,dissim-15 silhouette-1 dim-2 skew,0.1270693871270222,0.1380984204413444,0.0925867808764941,-0.0110290333143222,0.034482606250528,dissim-15,silhouette-1,dim-2,skew
7644,channel-36 silhouette-2 dim-2 kurtosis,0.1290666676033784,0.1380369392633945,0.1519605017620606,-0.0089702716600161,-0.0228938341586822,channel-36,silhouette-2,dim-2,kurtosis
8565,dissim-0 silhouette-2 dim-1 max,0.1505293044968496,0.1379654282622716,0.1122305690406514,0.0125638762345779,0.0382987354561982,dissim-0,silhouette-2,dim-1,max
8673,dissim-0 amplitude-landscape-1-2 dim-2,0.1058951489467403,0.1379558467862819,0.1030951494157593,-0.0320606978395415,0.002799999530981,dissim-0,amplitude-landscape-1-2,dim-2,
7335,channel-34 bd2 dim-1 kurtosis,0.1331237393935335,0.1379389362651835,0.1851278728844478,-0.0048151968716499,-0.0520041334909142,channel-34,bd2,dim-1,kurtosis
11187,dissim-6 landscape dim-2 sum,0.105244963037805,0.1379355686141004,0.1325733830783542,-0.0326906055762953,-0.0273284200405492,dissim-6,landscape,dim-2,sum
11185,dissim-6 landscape dim-2 mean,0.105244963037805,0.1379355686141004,0.1325733830783542,-0.0326906055762953,-0.0273284200405492,dissim-6,landscape,dim-2,mean
11193,dissim-6 landscape dim-2 norm-1,0.105244963037805,0.1379355686141004,0.1325733830783542,-0.0326906055762953,-0.0273284200405492,dissim-6,landscape,dim-2,norm-1
11384,dissim-6 amplitude-landscape-1-1 dim-2,0.105244963037805,0.1379355686141004,0.1325733830783542,-0.0326906055762953,-0.0273284200405492,dissim-6,amplitude-landscape-1-1,dim-2,
9492,dissim-2 silhouette-2 dim-2 norm-2,0.1078586012083319,0.1379352384400861,0.1013709145874223,-0.0300766372317542,0.0064876866209095,dissim-2,silhouette-2,dim-2,norm-2
9621,dissim-2 amplitude-silhouette-2-2 dim-2,0.1078586012083319,0.1379352384400861,0.1013709145874223,-0.0300766372317542,0.0064876866209095,dissim-2,amplitude-silhouette-2-2,dim-2,
7954,channel-37 bd2 all kurtosis,0.1627022709256801,0.1379326239541793,0.1039094393511509,0.0247696469715007,0.0587928315745292,channel-37,bd2,all,kurtosis
6474,channel-30 life dim-2 skew,0.1183088913703552,0.1379079085758855,0.1045460353203086,-0.0195990172055302,0.0137628560500465,channel-30,life,dim-2,skew
11426,dissim-6 amplitude-silhouette-2-1 dim-2,0.1300576418550253,0.1379006080994116,0.1429772779406115,-0.0078429662443863,-0.0129196360855862,dissim-6,amplitude-silhouette-2-1,dim-2,
11249,dissim-6 silhouette-1 dim-2 norm-2,0.1300576418550253,0.1379006080994116,0.1429772779406115,-0.0078429662443863,-0.0129196360855862,dissim-6,silhouette-1,dim-2,norm-2
13514,dissim-11 silhouette-1 dim-2 norm-2,0.1171094198669228,0.1378404915791166,0.1310506493770425,-0.0207310717121938,-0.0139412295101197,dissim-11,silhouette-1,dim-2,norm-2
13691,dissim-11 amplitude-silhouette-2-1 dim-2,0.1171094198669228,0.1378404915791166,0.1310506493770425,-0.0207310717121938,-0.0139412295101197,dissim-11,amplitude-silhouette-2-1,dim-2,
16512,dissim-17 bd2 dim-2 std,0.1255787343380404,0.1378248789096479,0.1149667022008319,-0.0122461445716074,0.0106120321372084,dissim-17,bd2,dim-2,std
19280,overall betti dim-1 skew,0.1168532966326408,0.1378077617437747,0.1229041715122271,-0.0209544651111339,-0.0060508748795862,overall,betti,dim-1,skew
3357,channel-15 bd2 dim-2 skew,0.1449994193720435,0.1377928264445561,0.1121176140716833,0.0072065929274874,0.0328818053003602,channel-15,bd2,dim-2,skew
13095,dissim-10 silhouette-2 dim-1 max,0.1576399136605537,0.1376805031490181,0.1554054999640241,0.0199594105115355,0.0022344136965295,dissim-10,silhouette-2,dim-1,max
10098,dissim-3 life dim-1 kurtosis,0.1733362044460064,0.1376462674392903,0.1310197598678439,0.035689937006716,0.0423164445781624,dissim-3,life,dim-1,kurtosis
13097,dissim-10 silhouette-2 dim-1 std,0.1438647579213779,0.1375961556242291,0.146285137379167,0.0062686022971487,-0.002420379457789,dissim-10,silhouette-2,dim-1,std
17355,dissim-19 life dim-2 median,0.1155627927017599,0.1375405370925296,0.096229949900658,-0.0219777443907696,0.0193328428011019,dissim-19,life,dim-2,median
5270,channel-25 betti dim-2 norm-1,0.1362556995675957,0.1375360393604239,0.1202805478788429,-0.0012803397928282,0.0159751516887527,channel-25,betti,dim-2,norm-1
9484,dissim-2 silhouette-2 dim-2 std,0.1077435806642755,0.1374850713146901,0.0997840539814051,-0.0297414906504146,0.0079595266828703,dissim-2,silhouette-2,dim-2,std
8522,dissim-0 silhouette-1 dim-2 mean,0.102986299672807,0.1374814917458566,0.1049441046822068,-0.0344951920730495,-0.0019578050093997,dissim-0,silhouette-1,dim-2,mean
8530,dissim-0 silhouette-1 dim-2 norm-1,0.102986299672807,0.1374814917458566,0.1049441046822068,-0.0344951920730495,-0.0019578050093997,dissim-0,silhouette-1,dim-2,norm-1
8524,dissim-0 silhouette-1 dim-2 sum,0.102986299672807,0.1374814917458566,0.1049441046822068,-0.0344951920730495,-0.0019578050093997,dissim-0,silhouette-1,dim-2,sum
8694,dissim-0 amplitude-silhouette-1-1 dim-2,0.102986299672807,0.1374814917458566,0.1049441046822068,-0.0344951920730495,-0.0019578050093997,dissim-0,amplitude-silhouette-1-1,dim-2,
17638,dissim-20 silhouette-2 dim-2 std,0.1287033406090753,0.1374744819001141,0.1175002499509507,-0.0087711412910388,0.0112030906581246,dissim-20,silhouette-2,dim-2,std
15548,dissim-15 life dim-2 norm-2,0.1185832292498758,0.1374144818249738,0.0990190646498164,-0.0188312525750979,0.0195641646000594,dissim-15,life,dim-2,norm-2
15440,dissim-15 amplitude-wasserstein-2 dim-2,0.1185832292498758,0.1374144818249738,0.0990190646498164,-0.0188312525750979,0.0195641646000594,dissim-15,amplitude-wasserstein-2,dim-2,
11823,dissim-7 amplitude-betti-1 dim-2,0.1305036047610525,0.1373413726963832,0.1485250734201245,-0.0068377679353307,-0.018021468659072,dissim-7,amplitude-betti-1,dim-2,
11644,dissim-7 landscape dim-2 kurtosis,0.1337743947921298,0.1373337694134732,0.123913181390362,-0.0035593746213434,0.0098612134017677,dissim-7,landscape,dim-2,kurtosis
5445,channel-25 bd2 dim-1 kurtosis,0.1355912400497832,0.1373126772153854,0.1114926196132998,-0.0017214371656022,0.0240986204364834,channel-25,bd2,dim-1,kurtosis
14095,dissim-12 amplitude-betti-2 dim-2,0.1191508162249819,0.1372971261026404,0.1097496547171582,-0.0181463098776584,0.0094011615078237,dissim-12,amplitude-betti-2,dim-2,
6051,channel-28 life dim-2 median,0.1565476034177685,0.1372584380726345,0.1241420789783347,0.019289165345134,0.0324055244394337,channel-28,life,dim-2,median
15012,dissim-14 amplitude-landscape-1-1 norm-1,0.1332713110659183,0.1371304563023948,0.1237818292925376,-0.0038591452364764,0.0094894817733807,dissim-14,amplitude-landscape-1-1,norm-1,
12367,dissim-8 life dim-2 max,0.0949085140402117,0.137102445686413,0.0854632550730987,-0.0421939316462012,0.009445258967113,dissim-8,life,dim-2,max
12255,dissim-8 amplitude-bottleneck dim-2,0.0949085140402117,0.137102445686413,0.0854632550730987,-0.0421939316462012,0.009445258967113,dissim-8,amplitude-bottleneck,dim-2,
10008,dissim-3 amplitude-wasserstein-2 norm-1,0.1441088175117872,0.1370805342441853,0.1010249444457226,0.0070282832676018,0.0430838730660645,dissim-3,amplitude-wasserstein-2,norm-1,
17740,dissim-20 amplitude-landscape-2-1 dim-2,0.1351068231364046,0.1370336922552305,0.1253851508223782,-0.0019268691188259,0.0097216723140263,dissim-20,amplitude-landscape-2-1,dim-2,
17536,dissim-20 landscape dim-2 norm-2,0.1351068231364046,0.1370336922552305,0.1253851508223782,-0.0019268691188259,0.0097216723140263,dissim-20,landscape,dim-2,norm-2
17732,dissim-20 amplitude-landscape-1-2 dim-1,0.1284212359572028,0.1370082354303774,0.1054353036234804,-0.0085869994731746,0.0229859323337223,dissim-20,amplitude-landscape-1-2,dim-1,
15180,dissim-14 bd2 dim-4 kurtosis,0.1108789641661828,0.1368320663647543,0.0954587744312435,-0.0259531021985714,0.0154201897349392,dissim-14,bd2,dim-4,kurtosis
10233,dissim-4 betti dim-2 norm-2,0.1237428282140481,0.1367582837607409,0.0900247412048759,-0.0130154555466927,0.0337180870091722,dissim-4,betti,dim-2,norm-2
10225,dissim-4 betti dim-2 std,0.1237428282140481,0.1367582837607409,0.0900247412048759,-0.0130154555466927,0.0337180870091722,dissim-4,betti,dim-2,std
19148,dissim-23 life all skew,0.1500356622628584,0.1367275025028348,0.1345276037930214,0.0133081597600235,0.0155080584698369,dissim-23,life,all,skew
9098,dissim-1 amplitude-wasserstein-2 dim-2,0.1284742501807324,0.1367226936377374,0.1102416001693963,-0.008248443457005,0.0182326500113361,dissim-1,amplitude-wasserstein-2,dim-2,
9206,dissim-1 life dim-2 norm-2,0.1284742501807324,0.1367226936377374,0.1102416001693963,-0.008248443457005,0.0182326500113361,dissim-1,life,dim-2,norm-2
11447,dissim-6 life all skew,0.1168273099992557,0.1366961806651961,0.1140030052135409,-0.0198688706659403,0.0028243047857147,dissim-6,life,all,skew
18099,dissim-21 silhouette-2 dim-2 norm-2,0.1147523007527463,0.1366622026564879,0.1061528564414069,-0.0219099019037415,0.0085994443113394,dissim-21,silhouette-2,dim-2,norm-2
18228,dissim-21 amplitude-silhouette-2-2 dim-2,0.1147523007527463,0.1366622026564879,0.1061528564414069,-0.0219099019037415,0.0085994443113394,dissim-21,amplitude-silhouette-2-2,dim-2,
14465,dissim-13 silhouette-2 dim-2 max,0.1246634986561107,0.1366587083507813,0.0956628931464262,-0.0119952096946705,0.0290006055096845,dissim-13,silhouette-2,dim-2,max
8793,dissim-0 bd2 all percentile-75,0.1607406963297417,0.1366373620428671,0.1369805584024328,0.0241033342868746,0.0237601379273089,dissim-0,bd2,all,percentile-75
8567,dissim-0 silhouette-2 dim-1 std,0.1395977557742418,0.1366285036725889,0.1188721384738927,0.0029692521016529,0.020725617300349,dissim-0,silhouette-2,dim-1,std
10275,dissim-4 landscape dim-1 skew,0.1714557804721878,0.1365094615651111,0.1517951691190934,0.0349463189070766,0.0196606113530943,dissim-4,landscape,dim-1,skew
5446,channel-25 bd2 dim-1 skew,0.1615318194417773,0.1362703771874225,0.1285545698778329,0.0252614422543547,0.0329772495639443,channel-25,bd2,dim-1,skew
17073,dissim-19 landscape dim-2 max,0.1028031206329316,0.1362596192530614,0.0823106361506254,-0.0334564986201297,0.0204924844823062,dissim-19,landscape,dim-2,max
6915,channel-32 bd2 dim-1 kurtosis,0.1297003299026945,0.1362476363647622,0.1216905022589418,-0.0065473064620677,0.0080098276437526,channel-32,bd2,dim-1,kurtosis
15714,dissim-16 landscape dim-2 max,0.1273453472839271,0.1362439874862376,0.106588392848864,-0.0088986402023105,0.0207569544350631,dissim-16,landscape,dim-2,max
7559,channel-35 bd2 dim-2 norm-2,0.133264476837264,0.1362252748072107,0.134621286153635,-0.0029607979699466,-0.0013568093163709,channel-35,bd2,dim-2,norm-2
9434,dissim-2 silhouette-1 dim-2 kurtosis,0.1076476225846185,0.1361761970656348,0.0953171887689671,-0.0285285744810162,0.0123304338156514,dissim-2,silhouette-1,dim-2,kurtosis
8467,dissim-0 landscape dim-2 mean,0.1138945269594451,0.1360744074337142,0.1156615728338671,-0.0221798804742691,-0.001767045874422,dissim-0,landscape,dim-2,mean
8475,dissim-0 landscape dim-2 norm-1,0.1138945269594451,0.1360744074337142,0.1156615728338671,-0.0221798804742691,-0.001767045874422,dissim-0,landscape,dim-2,norm-1
8469,dissim-0 landscape dim-2 sum,0.1138945269594451,0.1360744074337142,0.1156615728338671,-0.0221798804742691,-0.001767045874422,dissim-0,landscape,dim-2,sum
8666,dissim-0 amplitude-landscape-1-1 dim-2,0.1138945269594451,0.1360744074337142,0.1156615728338671,-0.0221798804742691,-0.001767045874422,dissim-0,amplitude-landscape-1-1,dim-2,
17185,dissim-19 silhouette-2 dim-2 std,0.1206401169806086,0.1360538886024698,0.0953461119791579,-0.0154137716218611,0.0252940050014507,dissim-19,silhouette-2,dim-2,std
9578,dissim-2 amplitude-landscape-1-2 dim-1,0.1238324283511383,0.1359793495623537,0.1337178947516333,-0.0121469212112153,-0.0098854664004949,dissim-2,amplitude-landscape-1-2,dim-1,
11968,dissim-7 bd2 all norm-2,0.1084533589098448,0.1359294348845027,0.1149337752852468,-0.0274760759746578,-0.0064804163754019,dissim-7,bd2,all,norm-2
9833,dissim-3 landscape dim-2 skew,0.0878987742429946,0.1358943157528801,0.0733838386683024,-0.0479955415098855,0.0145149355746921,dissim-3,landscape,dim-2,skew
8684,dissim-0 amplitude-landscape-2-1 norm-1,0.1335754145031195,0.1358829094382891,0.1064756127345914,-0.0023074949351696,0.027099801768528,dissim-0,amplitude-landscape-2-1,norm-1,
17758,dissim-20 amplitude-silhouette-1-1 norm-1,0.1771556469944686,0.1358462646202586,0.1531125444610351,0.0413093823742099,0.0240431025334334,dissim-20,amplitude-silhouette-1-1,norm-1,
18265,dissim-21 life dim-2 norm-1,0.1032349842794437,0.1358343365030981,0.1220300577629468,-0.0325993522236543,-0.018795073483503,dissim-21,life,dim-2,norm-1
18151,dissim-21 amplitude-wasserstein-1 dim-2,0.1032349842794437,0.1358343365030981,0.1220300577629468,-0.0325993522236543,-0.018795073483503,dissim-21,amplitude-wasserstein-1,dim-2,
18259,dissim-21 life dim-2 sum,0.1032349842794437,0.1358343365030981,0.1220300577629468,-0.0325993522236543,-0.018795073483503,dissim-21,life,dim-2,sum
16066,dissim-16 bd2 dim-2 norm-1,0.150720374166697,0.1358029900745276,0.1219320581928873,0.0149173840921693,0.0287883159738096,dissim-16,bd2,dim-2,norm-1
16060,dissim-16 bd2 dim-2 sum,0.150720374166697,0.1358029900745276,0.1219320581928873,0.0149173840921693,0.0287883159738096,dissim-16,bd2,dim-2,sum
902,channel-4 silhouette-1 dim-2 kurtosis,0.0989331225464472,0.1357547374012947,0.1135511008872265,-0.0368216148548474,-0.0146179783407792,channel-4,silhouette-1,dim-2,kurtosis
17484,dissim-20 betti dim-3 std,0.1303401462068173,0.135742076916172,0.1235195593284975,-0.0054019307093547,0.0068205868783198,dissim-20,betti,dim-3,std
17492,dissim-20 betti dim-3 norm-2,0.1303401462068173,0.135742076916172,0.1235195593284975,-0.0054019307093547,0.0068205868783198,dissim-20,betti,dim-3,norm-2
17752,dissim-20 amplitude-landscape-2-2 norm-2,0.1500133569812753,0.1357149802014851,0.1144275108834861,0.0142983767797901,0.0355858460977891,dissim-20,amplitude-landscape-2-2,norm-2,
8626,dissim-0 numberofpoints dim-2,0.0925065078649023,0.1356443914797953,0.0887058749036067,-0.0431378836148929,0.0038006329612955,dissim-0,numberofpoints,dim-2,
11370,dissim-6 amplitude-betti-1 dim-2,0.1148831319989665,0.1356112146296343,0.1432724527816399,-0.0207280826306678,-0.0283893207826733,dissim-6,amplitude-betti-1,dim-2,
17183,dissim-19 silhouette-2 dim-2 max,0.1014836823535489,0.1354200018333337,0.0782386211111859,-0.0339363194797847,0.023245061242363,dissim-19,silhouette-2,dim-2,max
19068,dissim-23 amplitude-wasserstein-2 norm-1,0.1288069771348568,0.1354013349855392,0.1223568259521527,-0.0065943578506823,0.0064501511827041,dissim-23,amplitude-wasserstein-2,norm-1,
12353,dissim-8 life all skew,0.0904779913145749,0.1353430529643482,0.0984633310303288,-0.0448650616497732,-0.0079853397157539,dissim-8,life,all,skew
