,Feature,true,internal,external,internal-diff,external-diff,Source,Algorithm,Dimension,Stat
2238,channel-10 amplitude-silhouette-2-1 norm-1,0.2959636483692415,0.3975026303909909,0.3094703077700098,-0.1015389820217493,-0.0135066594007683,channel-10,amplitude-silhouette-2-1,norm-1,
505,channel-2 silhouette-2 dim-2 skew,0.3461613615570427,0.3973795565705557,0.3604974929671228,-0.0512181950135129,-0.0143361314100801,channel-2,silhouette-2,dim-2,skew
5826,channel-27 life dim-1 mean,0.3391065176683937,0.3971360546145453,0.3063891888587246,-0.0580295369461515,0.0327173288096691,channel-27,life,dim-1,mean
1868,channel-8 bd2 dim-1 max,0.2591150325399792,0.3971312849087299,0.2971315476310184,-0.1380162523687507,-0.0380165150910391,channel-8,bd2,dim-1,max
4613,channel-21 bd2 dim-2 percentile-25,0.2924826217722094,0.3970224711841137,0.3304609844849826,-0.1045398494119043,-0.0379783627127732,channel-21,bd2,dim-2,percentile-25
3295,channel-15 life all mean,0.3070372298174374,0.3969226099167066,0.3045487601836139,-0.0898853800992692,0.0024884696338234,channel-15,life,all,mean
3051,channel-14 amplitude-betti-2 norm-2,0.3441301479897644,0.3966431886456095,0.3744441887780933,-0.0525130406558451,-0.0303140407883289,channel-14,amplitude-betti-2,norm-2,
5400,channel-25 life all percentile-75,0.2502382773839753,0.3966429684940545,0.2774365248523227,-0.1464046911100792,-0.0271982474683473,channel-25,life,all,percentile-75
7048,channel-33 amplitude-landscape-1-2 norm-1,0.3277973816094329,0.3966309451691489,0.2899720087427746,-0.0688335635597159,0.0378253728666583,channel-33,amplitude-landscape-1-2,norm-1,
7918,channel-37 life all percentile-25,0.2802807349309348,0.3965849650346954,0.3167571312647429,-0.1163042301037605,-0.036476396333808,channel-37,life,all,percentile-25
4316,channel-20 amplitude-landscape-1-2 dim-1,0.3171217597294861,0.3965595072234893,0.3103570257515547,-0.0794377474940032,0.0067647339779313,channel-20,amplitude-landscape-1-2,dim-1,
5357,channel-25 amplitude-betti-1 norm-2,0.2477441608788484,0.3964703515963846,0.3179070730963541,-0.1487261907175361,-0.0701629122175057,channel-25,amplitude-betti-1,norm-2,
8107,channel-38 amplitude-landscape-2-2 norm-2,0.3470191755862535,0.396349973455702,0.3650810807993762,-0.0493307978694485,-0.0180619052131226,channel-38,amplitude-landscape-2-2,norm-2,
1841,channel-8 life dim-1 percentile-75,0.2666511621625552,0.3962234095334146,0.2800532987066449,-0.1295722473708594,-0.0134021365440897,channel-8,life,dim-1,percentile-75
8347,channel-39 life dim-1 std,0.3564410821070024,0.3961203398063714,0.3618703436938816,-0.0396792576993689,-0.0054292615868791,channel-39,life,dim-1,std
6666,channel-31 life dim-1 mean,0.3791357721019118,0.3961076621778537,0.3402395734661886,-0.0169718900759419,0.0388961986357231,channel-31,life,dim-1,mean
8310,channel-39 amplitude-landscape-2-1 dim-1,0.3393726141261287,0.3959561807151063,0.3293686360896468,-0.0565835665889776,0.0100039780364818,channel-39,amplitude-landscape-2-1,dim-1,
8222,channel-39 landscape dim-1 norm-2,0.3393726141261287,0.3959561807151063,0.3293686360896468,-0.0565835665889776,0.0100039780364818,channel-39,landscape,dim-1,norm-2
5859,channel-27 bd2 dim-1 mean,0.3099678774708858,0.3956030138851975,0.3096805676637403,-0.0856351364143117,0.0002873098071454,channel-27,bd2,dim-1,mean
7299,channel-34 life dim-1 percentile-25,0.2914937720476233,0.3955868125726353,0.3113937069309488,-0.104093040525012,-0.0198999348833255,channel-34,life,dim-1,percentile-25
8298,channel-39 amplitude-betti-2 dim-1,0.3984921741029828,0.3955267964596865,0.4136900827079713,0.0029653776432962,-0.0151979086049884,channel-39,amplitude-betti-2,dim-1,
6918,channel-32 bd2 dim-1 norm-2,0.3241052276556124,0.3954625175709275,0.3234264481645785,-0.071357289915315,0.0006787794910339,channel-32,bd2,dim-1,norm-2
6881,channel-32 life dim-1 percentile-75,0.3281869222779309,0.3952359248917277,0.3557674190672749,-0.0670490026137967,-0.0275804967893439,channel-32,life,dim-1,percentile-75
3616,channel-17 silhouette-1 dim-1 std,0.2735457740541733,0.3952200257433912,0.3241477286982029,-0.1216742516892179,-0.0506019546440296,channel-17,silhouette-1,dim-1,std
3004,channel-14 silhouette-1 dim-2 norm-1,0.3096230973439867,0.3951150161144259,0.3153061392423125,-0.0854919187704392,-0.0056830418983258,channel-14,silhouette-1,dim-2,norm-1
2996,channel-14 silhouette-1 dim-2 mean,0.3096230973439867,0.3951150161144259,0.3153061392423125,-0.0854919187704392,-0.0056830418983258,channel-14,silhouette-1,dim-2,mean
2998,channel-14 silhouette-1 dim-2 sum,0.3096230973439867,0.3951150161144259,0.3153061392423125,-0.0854919187704392,-0.0056830418983258,channel-14,silhouette-1,dim-2,sum
3069,channel-14 amplitude-silhouette-1-1 dim-2,0.3096230973439867,0.3951150161144259,0.3153061392423125,-0.0854919187704392,-0.0056830418983258,channel-14,amplitude-silhouette-1-1,dim-2,
3891,channel-18 amplitude-betti-2 norm-2,0.296807331873749,0.39484756479521,0.3543462652129558,-0.0980402329214609,-0.0575389333392068,channel-18,amplitude-betti-2,norm-2,
4078,channel-19 entropy dim-1,0.3440605380829445,0.3945852491775863,0.3521170075738735,-0.0505247110946417,-0.0080564694909289,channel-19,entropy,dim-1,
5737,channel-27 silhouette-2 dim-1 mean,0.3291016834085931,0.3945142056380548,0.3436031326351249,-0.0654125222294617,-0.0145014492265317,channel-27,silhouette-2,dim-1,mean
5745,channel-27 silhouette-2 dim-1 norm-1,0.3291016834085931,0.3945142056380548,0.3436031326351249,-0.0654125222294617,-0.0145014492265317,channel-27,silhouette-2,dim-1,norm-1
5802,channel-27 amplitude-silhouette-1-2 dim-1,0.3291016834085931,0.3945142056380548,0.3436031326351249,-0.0654125222294617,-0.0145014492265317,channel-27,amplitude-silhouette-1-2,dim-1,
5739,channel-27 silhouette-2 dim-1 sum,0.3291016834085931,0.3945142056380548,0.3436031326351249,-0.0654125222294617,-0.0145014492265317,channel-27,silhouette-2,dim-1,sum
2257,channel-10 life dim-1 std,0.3059694728768654,0.3944554641580006,0.3081685679076238,-0.0884859912811351,-0.0021990950307583,channel-10,life,dim-1,std
6708,channel-31 bd2 dim-1 norm-2,0.3440415197137488,0.3944267519515453,0.3374679158152557,-0.0503852322377965,0.0065736038984931,channel-31,bd2,dim-1,norm-2
7648,channel-36 entropy dim-1,0.3213216516849124,0.3943843038974882,0.3406868099155759,-0.0730626522125758,-0.0193651582306635,channel-36,entropy,dim-1,
3354,channel-15 bd2 dim-2 median,0.2809772237798763,0.394356305071979,0.289915523256575,-0.1133790812921027,-0.0089382994766986,channel-15,bd2,dim-2,median
5862,channel-27 bd2 dim-1 percentile-25,0.2787577599791212,0.3943458894268511,0.3453004890075777,-0.1155881294477298,-0.0665427290284564,channel-27,bd2,dim-1,percentile-25
5426,channel-25 life dim-2 norm-2,0.316947263823277,0.3943000751739994,0.3579046159710746,-0.0773528113507224,-0.0409573521477976,channel-25,life,dim-2,norm-2
5351,channel-25 amplitude-wasserstein-2 dim-2,0.316947263823277,0.3943000751739994,0.3579046159710746,-0.0773528113507224,-0.0409573521477976,channel-25,amplitude-wasserstein-2,dim-2,
7090,channel-33 life dim-1 median,0.3435251082995511,0.3941562542142797,0.3533296329561975,-0.0506311459147286,-0.0098045246566464,channel-33,life,dim-1,median
3709,channel-17 amplitude-silhouette-2-1 norm-2,0.273004126722583,0.3941522178644562,0.3452916065821515,-0.1211480911418732,-0.0722874798595685,channel-17,amplitude-silhouette-2-1,norm-2,
2970,channel-14 landscape dim-1 skew,0.3429201674278783,0.39413415656204,0.347105412521557,-0.0512139891341617,-0.0041852450936786,channel-14,landscape,dim-1,skew
4022,channel-19 landscape dim-1 norm-2,0.2922492237650211,0.3938540978399718,0.2877783736093724,-0.1016048740749506,0.0044708501556487,channel-19,landscape,dim-1,norm-2
4110,channel-19 amplitude-landscape-2-1 dim-1,0.2922492237650211,0.3938540978399718,0.2877783736093724,-0.1016048740749506,0.0044708501556487,channel-19,amplitude-landscape-2-1,dim-1,
4268,channel-20 silhouette-2 dim-1 std,0.310988389641508,0.3938427780481381,0.3184871703252863,-0.08285438840663,-0.0074987806837782,channel-20,silhouette-2,dim-1,std
7300,channel-34 life dim-1 median,0.3027804715279602,0.3937413850185507,0.3364078138447713,-0.0909609134905905,-0.0336273423168111,channel-34,life,dim-1,median
8095,channel-38 amplitude-landscape-1-1 norm-2,0.3453419665566349,0.3936642685072137,0.366772184109738,-0.0483223019505787,-0.0214302175531031,channel-38,amplitude-landscape-1-1,norm-2,
5852,channel-27 bd2 all median,0.2973588940919592,0.3935646871271836,0.31723380413422,-0.0962057930352243,-0.0198749100422607,channel-27,bd2,all,median
4324,channel-20 amplitude-landscape-2-2 dim-1,0.3075272113693926,0.3934530584327108,0.3180024345564432,-0.0859258470633181,-0.0104752231870505,channel-20,amplitude-landscape-2-2,dim-1,
4157,channel-19 life dim-2 mean,0.2787956906497182,0.3934501031734251,0.3033136322231418,-0.1146544125237069,-0.0245179415734235,channel-19,life,dim-2,mean
8114,channel-38 amplitude-silhouette-1-2 norm-1,0.3663008438117331,0.3932842756392644,0.3510777473527757,-0.0269834318275312,0.0152230964589574,channel-38,amplitude-silhouette-1-2,norm-1,
3511,channel-16 life all kurtosis,0.3980468102038635,0.3928707450090712,0.3827072026596333,0.0051760651947923,0.0153396075442301,channel-16,life,all,kurtosis
400,channel-1 bd2 dim-1 std,0.3770105167214131,0.3927712618884247,0.3581100550064158,-0.0157607451670115,0.0189004617149973,channel-1,bd2,dim-1,std
4244,channel-20 silhouette-1 dim-1 max,0.3427839705475579,0.3927251912059394,0.3079432750312609,-0.0499412206583815,0.0348406955162969,channel-20,silhouette-1,dim-1,max
2231,channel-10 amplitude-silhouette-1-1 norm-2,0.3130310709381,0.3927130663327488,0.2881547592468227,-0.0796819953946488,0.0248763116912772,channel-10,amplitude-silhouette-1-1,norm-2,
3809,channel-18 landscape dim-1 kurtosis,0.3112186207124592,0.3927065138065926,0.3508872452700178,-0.0814878930941334,-0.0396686245575586,channel-18,landscape,dim-1,kurtosis
239,channel-1 landscape dim-1 kurtosis,0.3717871247488061,0.3925581079131489,0.3564335238327715,-0.0207709831643427,0.0153536009160346,channel-1,landscape,dim-1,kurtosis
7461,channel-35 amplitude-betti-2 norm-2,0.2995355108898264,0.3924939430955868,0.3486457635703567,-0.0929584322057603,-0.0491102526805303,channel-35,amplitude-betti-2,norm-2,
8313,channel-39 amplitude-landscape-2-1 norm-2,0.3282976617804415,0.3923836550749183,0.3386979914105078,-0.0640859932944768,-0.0104003296300663,channel-39,amplitude-landscape-2-1,norm-2,
3499,channel-16 amplitude-silhouette-2-1 norm-2,0.3303353976426185,0.3923780358941834,0.34625347509141,-0.0620426382515649,-0.0159180774487915,channel-16,amplitude-silhouette-2-1,norm-2,
6920,channel-32 bd2 dim-2 mean,0.3160093183696841,0.3923386433998822,0.3194222459522769,-0.0763293250301981,-0.0034129275825928,channel-32,bd2,dim-2,mean
4276,channel-20 silhouette-2 dim-1 norm-2,0.3054890877388309,0.3921654459930523,0.320588079415346,-0.0866763582542213,-0.0150989916765151,channel-20,silhouette-2,dim-1,norm-2
4340,channel-20 amplitude-silhouette-2-2 dim-1,0.3054890877388309,0.3921654459930523,0.320588079415346,-0.0866763582542213,-0.0150989916765151,channel-20,amplitude-silhouette-2-2,dim-1,
8358,channel-39 life dim-2 std,0.3674786030171432,0.3920109859447015,0.3807317514670666,-0.0245323829275583,-0.0132531484499234,channel-39,life,dim-2,std
7112,channel-33 bd2 all median,0.3846814186679722,0.3918512449386301,0.3603035674533307,-0.0071698262706579,0.0243778512146414,channel-33,bd2,all,median
8321,channel-39 amplitude-silhouette-1-1 norm-2,0.3368376554722139,0.391849353434231,0.3286406927227516,-0.0550116979620171,0.0081969627494623,channel-39,amplitude-silhouette-1-1,norm-2,
7929,channel-37 life dim-1 percentile-25,0.2939141585758736,0.391829379208542,0.3258281234865419,-0.0979152206326683,-0.0319139649106682,channel-37,life,dim-1,percentile-25
6439,channel-30 amplitude-silhouette-2-1 norm-2,0.2386923252916507,0.3918070793987828,0.3084505144879571,-0.1531147541071321,-0.0697581891963064,channel-30,amplitude-silhouette-2-1,norm-2,
4334,channel-20 amplitude-silhouette-1-2 norm-1,0.3477961092175244,0.3916217434336421,0.3318597255160137,-0.0438256342161176,0.0159363837015107,channel-20,amplitude-silhouette-1-2,norm-1,
8123,channel-38 amplitude-silhouette-2-2 norm-2,0.352368411958773,0.3915879564535188,0.3436667620983228,-0.0392195444947458,0.0087016498604501,channel-38,amplitude-silhouette-2-2,norm-2,
7887,channel-37 amplitude-landscape-1-2 dim-2,0.322253320058946,0.3914944174334883,0.3638149949457254,-0.0692410973745423,-0.0415616748867793,channel-37,amplitude-landscape-1-2,dim-2,
19543,overall bd2 dim-2 std,0.3282794375673737,0.3911685776534138,0.3373067590006555,-0.06288914008604,-0.0090273214332817,overall,bd2,dim-2,std
2879,channel-13 life all median,0.2286678412199846,0.3911456375092678,0.2525375633206366,-0.1624777962892831,-0.0238697221006519,channel-13,life,all,median
7113,channel-33 bd2 all percentile-75,0.3980967832423465,0.3907884125193471,0.3329479265221254,0.0073083707229994,0.065148856720221,channel-33,bd2,all,percentile-75
8308,channel-39 amplitude-landscape-1-2 norm-1,0.352824416321084,0.3907663347171387,0.3773193218917708,-0.0379419183960547,-0.0244949055706868,channel-39,amplitude-landscape-1-2,norm-1,
3523,channel-16 life dim-1 skew,0.4258091430314068,0.390763335282914,0.409167921694323,0.0350458077484928,0.0166412213370837,channel-16,life,dim-1,skew
7076,channel-33 life all std,0.3462601069987367,0.3906524033941237,0.3465179938023466,-0.044392296395387,-0.0002578868036099,channel-33,life,all,std
1258,channel-5 bd2 dim-2 norm-1,0.347079792750003,0.3905836490110542,0.3637516507729591,-0.0435038562610512,-0.0166718580229561,channel-5,bd2,dim-2,norm-1
1252,channel-5 bd2 dim-2 sum,0.347079792750003,0.3905836490110542,0.3637516507729591,-0.0435038562610512,-0.0166718580229561,channel-5,bd2,dim-2,sum
2844,channel-13 amplitude-landscape-1-1 norm-1,0.1928148361202393,0.3905405659390855,0.2732799137317678,-0.1977257298188461,-0.0804650776115284,channel-13,amplitude-landscape-1-1,norm-1,
4710,channel-22 numberofpoints dim-1,0.3804601467952068,0.3905001939375808,0.404396276143696,-0.010040047142374,-0.0239361293484892,channel-22,numberofpoints,dim-1,
5406,channel-25 life dim-1 mean,0.2358342964033994,0.3903476128233524,0.2786358153096598,-0.1545133164199529,-0.0428015189062603,channel-25,life,dim-1,mean
7253,channel-34 amplitude-landscape-1-1 dim-2,0.3143508708175064,0.3902371861463479,0.3851337196935271,-0.0758863153288414,-0.0707828488760207,channel-34,amplitude-landscape-1-1,dim-2,
7182,channel-34 landscape dim-2 norm-1,0.3143508708175064,0.3902371861463479,0.3851337196935271,-0.0758863153288414,-0.0707828488760207,channel-34,landscape,dim-2,norm-1
7176,channel-34 landscape dim-2 sum,0.3143508708175064,0.3902371861463479,0.3851337196935271,-0.0758863153288414,-0.0707828488760207,channel-34,landscape,dim-2,sum
7174,channel-34 landscape dim-2 mean,0.3143508708175064,0.3902371861463479,0.3851337196935271,-0.0758863153288414,-0.0707828488760207,channel-34,landscape,dim-2,mean
4709,channel-22 entropy dim-2,0.3973471093014261,0.390150047301518,0.3871647031015043,0.0071970619999081,0.0101824061999218,channel-22,entropy,dim-2,
6438,channel-30 amplitude-silhouette-2-1 norm-1,0.2551639200118937,0.3901401557427104,0.3152060545083944,-0.1349762357308166,-0.0600421344965007,channel-30,amplitude-silhouette-2-1,norm-1,
3350,channel-15 bd2 dim-2 mean,0.2855032535258486,0.390071636857328,0.2880007887798927,-0.1045683833314794,-0.0024975352540441,channel-15,bd2,dim-2,mean
7091,channel-33 life dim-1 percentile-75,0.3742327297847575,0.3899960614028276,0.3472936623506591,-0.01576333161807,0.0269390674340983,channel-33,life,dim-1,percentile-75
5868,channel-27 bd2 dim-1 norm-2,0.299419832483516,0.3899488766377842,0.3136167456473154,-0.0905290441542681,-0.0141969131637993,channel-27,bd2,dim-1,norm-2
6434,channel-30 amplitude-silhouette-1-2 norm-1,0.2686653864983427,0.3899305361232604,0.3273227779600732,-0.1212651496249176,-0.0586573914617304,channel-30,amplitude-silhouette-1-2,norm-1,
4043,channel-19 silhouette-1 dim-1 norm-1,0.3124076892188975,0.3899287767181668,0.3227327154020818,-0.0775210874992693,-0.0103250261831843,channel-19,silhouette-1,dim-1,norm-1
4118,channel-19 amplitude-silhouette-1-1 dim-1,0.3124076892188975,0.3899287767181668,0.3227327154020818,-0.0775210874992693,-0.0103250261831843,channel-19,amplitude-silhouette-1-1,dim-1,
4035,channel-19 silhouette-1 dim-1 mean,0.3124076892188975,0.3899287767181668,0.3227327154020818,-0.0775210874992693,-0.0103250261831843,channel-19,silhouette-1,dim-1,mean
4037,channel-19 silhouette-1 dim-1 sum,0.3124076892188975,0.3899287767181668,0.3227327154020818,-0.0775210874992693,-0.0103250261831843,channel-19,silhouette-1,dim-1,sum
6702,channel-31 bd2 dim-1 percentile-25,0.3425968380878624,0.389879012332567,0.3571001214695877,-0.0472821742447046,-0.0145032833817252,channel-31,bd2,dim-1,percentile-25
8003,channel-38 landscape dim-1 mean,0.3311704157485088,0.3898300073036772,0.3557791960768804,-0.0586595915551684,-0.0246087803283716,channel-38,landscape,dim-1,mean
8005,channel-38 landscape dim-1 sum,0.3311704157485088,0.3898300073036772,0.3557791960768804,-0.0586595915551684,-0.0246087803283716,channel-38,landscape,dim-1,sum
8011,channel-38 landscape dim-1 norm-1,0.3311704157485088,0.3898300073036772,0.3557791960768804,-0.0586595915551684,-0.0246087803283716,channel-38,landscape,dim-1,norm-1
8092,channel-38 amplitude-landscape-1-1 dim-1,0.3311704157485088,0.3898300073036772,0.3557791960768804,-0.0586595915551684,-0.0246087803283716,channel-38,amplitude-landscape-1-1,dim-1,
7244,channel-34 amplitude-betti-1 dim-1,0.3071602178572332,0.3897612138233205,0.3440313750755565,-0.0826009959660873,-0.0368711572183232,channel-34,amplitude-betti-1,dim-1,
7708,channel-36 life all percentile-25,0.318431151426506,0.3897496070564238,0.3169937802932386,-0.0713184556299178,0.0014373711332673,channel-36,life,all,percentile-25
2511,channel-11 bd2 dim-2 std,0.3546796800684794,0.3897028765964555,0.3376357180933562,-0.035023196527976,0.0170439619751232,channel-11,bd2,dim-2,std
6614,channel-31 amplitude-betti-1 dim-1,0.3520583870418917,0.3895927418835539,0.3254470852212129,-0.0375343548416621,0.0266113018206787,channel-31,amplitude-betti-1,dim-1,
4327,channel-20 amplitude-landscape-2-2 norm-2,0.3084122482721051,0.3894007364950228,0.3050806240851912,-0.0809884882229177,0.0033316241869139,channel-20,amplitude-landscape-2-2,norm-2,
5616,channel-26 life dim-1 mean,0.3163756139487013,0.3892535572897008,0.2884748067224388,-0.0728779433409994,0.0279008072262625,channel-26,life,dim-1,mean
499,channel-2 silhouette-2 dim-2 std,0.3471895506345975,0.3887683236512554,0.3756302237881457,-0.0415787730166579,-0.0284406731535481,channel-2,silhouette-2,dim-2,std
1885,channel-8 bd2 dim-2 percentile-75,0.289108419300815,0.3886717268470995,0.3012865469440865,-0.0995633075462845,-0.0121781276432715,channel-8,bd2,dim-2,percentile-75
5796,channel-27 amplitude-landscape-2-2 norm-1,0.341079242877347,0.388600819503565,0.3287800105375868,-0.047521576626218,0.0122992323397601,channel-27,amplitude-landscape-2-2,norm-1,
6375,channel-30 silhouette-2 dim-1 norm-1,0.2624034986993098,0.3885748022195237,0.3156858514072254,-0.1261713035202139,-0.0532823527079155,channel-30,silhouette-2,dim-1,norm-1
6367,channel-30 silhouette-2 dim-1 mean,0.2624034986993098,0.3885748022195237,0.3156858514072254,-0.1261713035202139,-0.0532823527079155,channel-30,silhouette-2,dim-1,mean
6432,channel-30 amplitude-silhouette-1-2 dim-1,0.2624034986993098,0.3885748022195237,0.3156858514072254,-0.1261713035202139,-0.0532823527079155,channel-30,amplitude-silhouette-1-2,dim-1,
6369,channel-30 silhouette-2 dim-1 sum,0.2624034986993098,0.3885748022195237,0.3156858514072254,-0.1261713035202139,-0.0532823527079155,channel-30,silhouette-2,dim-1,sum
2227,channel-10 amplitude-landscape-2-2 norm-2,0.3166388327244891,0.3885684312694587,0.2915683766958762,-0.0719295985449696,0.0250704560286128,channel-10,amplitude-landscape-2-2,norm-2,
6819,channel-32 amplitude-wasserstein-1 norm-2,0.3612369795997797,0.3880147256537275,0.3486720193854618,-0.0267777460539477,0.0125649602143179,channel-32,amplitude-wasserstein-1,norm-2,
7123,channel-33 bd2 dim-1 median,0.3635853851500753,0.3879703346539314,0.3340525812910063,-0.0243849495038561,0.029532803859069,channel-33,bd2,dim-1,median
685,channel-3 silhouette-1 dim-2 max,0.3394517465843114,0.3879682236808205,0.3518018084379094,-0.0485164770965091,-0.012350061853598,channel-3,silhouette-1,dim-2,max
4105,channel-19 amplitude-landscape-1-1 norm-2,0.3016533947049714,0.3878677616601642,0.3068765999905979,-0.0862143669551927,-0.0052232052856264,channel-19,amplitude-landscape-1-1,norm-2,
3355,channel-15 bd2 dim-2 percentile-75,0.2618583612907003,0.3878310513617333,0.2931868288526355,-0.1259726900710329,-0.0313284675619351,channel-15,bd2,dim-2,percentile-75
1941,channel-9 silhouette-1 dim-1 kurtosis,0.306854553994884,0.3878165392881462,0.3020192535898573,-0.0809619852932622,0.0048353004050267,channel-9,silhouette-1,dim-1,kurtosis
8328,channel-39 amplitude-silhouette-2-1 norm-1,0.3247098015352053,0.3876882605759614,0.3299499204848598,-0.062978459040756,-0.0052401189496544,channel-39,amplitude-silhouette-2-1,norm-1,
4104,channel-19 amplitude-landscape-1-1 norm-1,0.3275862850700406,0.3874478820267872,0.3415423843368793,-0.0598615969567466,-0.0139560992668387,channel-19,amplitude-landscape-1-1,norm-1,
6691,channel-31 bd2 all percentile-25,0.3374248672620573,0.3874397091327071,0.346113834668028,-0.0500148418706498,-0.0086889674059706,channel-31,bd2,all,percentile-25
4112,channel-19 amplitude-landscape-2-1 norm-1,0.2922128072047843,0.3872348273834154,0.3050342913332107,-0.0950220201786311,-0.0128214841284263,channel-19,amplitude-landscape-2-1,norm-1,
2210,channel-10 amplitude-betti-2 norm-1,0.393465893551594,0.3871672536857038,0.3760508978604881,0.0062986398658902,0.0174149956911059,channel-10,amplitude-betti-2,norm-1,
2228,channel-10 amplitude-silhouette-1-1 dim-1,0.3035440814852962,0.3871571446226799,0.2966439619756068,-0.0836130631373837,0.0069001195096894,channel-10,amplitude-silhouette-1-1,dim-1,
2145,channel-10 silhouette-1 dim-1 mean,0.3035440814852962,0.3871571446226799,0.2966439619756068,-0.0836130631373837,0.0069001195096894,channel-10,silhouette-1,dim-1,mean
2147,channel-10 silhouette-1 dim-1 sum,0.3035440814852962,0.3871571446226799,0.2966439619756068,-0.0836130631373837,0.0069001195096894,channel-10,silhouette-1,dim-1,sum
2153,channel-10 silhouette-1 dim-1 norm-1,0.3035440814852962,0.3871571446226799,0.2966439619756068,-0.0836130631373837,0.0069001195096894,channel-10,silhouette-1,dim-1,norm-1
7118,channel-33 bd2 dim-1 max,0.3769386119651486,0.3871499320187897,0.3103881508157485,-0.010211320053641,0.0665504611494001,channel-33,bd2,dim-1,max
6409,channel-30 amplitude-betti-2 dim-2,0.3811180301279345,0.3869656869022181,0.4280216274632608,-0.0058476567742835,-0.0469035973353262,channel-30,amplitude-betti-2,dim-2,
7460,channel-35 amplitude-betti-2 norm-1,0.3075865074813338,0.3868312619649374,0.3718216915697651,-0.0792447544836036,-0.0642351840884312,channel-35,amplitude-betti-2,norm-1,
5738,channel-27 silhouette-2 dim-1 std,0.3436571658226144,0.3867606016129771,0.3264812519452031,-0.0431034357903626,0.0171759138774112,channel-27,silhouette-2,dim-1,std
5411,channel-25 life dim-1 percentile-75,0.2416584796549111,0.3867574924255361,0.3251697387185424,-0.145099012770625,-0.0835112590636313,channel-25,life,dim-1,percentile-75
5658,channel-26 bd2 dim-1 norm-2,0.2832223997987416,0.3867063695761331,0.2620124999930194,-0.1034839697773915,0.0212098998057221,channel-26,bd2,dim-1,norm-2
4343,channel-20 amplitude-silhouette-2-2 norm-2,0.3021751616758314,0.3866381743805459,0.3155612824510491,-0.0844630127047144,-0.0133861207752176,channel-20,amplitude-silhouette-2-2,norm-2,
5857,channel-27 bd2 all norm-2,0.2689974149500953,0.3865766214043261,0.3226236372971592,-0.1175792064542308,-0.0536262223470639,channel-27,bd2,all,norm-2
8098,channel-38 amplitude-landscape-1-2 norm-1,0.3589891421458001,0.3862839056363311,0.3669256398541769,-0.0272947634905309,-0.0079364977083767,channel-38,amplitude-landscape-1-2,norm-1,
2447,channel-11 amplitude-silhouette-2-1 dim-2,0.315663308472229,0.3861961977963636,0.3323876267923047,-0.0705328893241346,-0.0167243183200757,channel-11,amplitude-silhouette-2-1,dim-2,
2375,channel-11 silhouette-1 dim-2 norm-2,0.315663308472229,0.3861961977963636,0.3323876267923047,-0.0705328893241346,-0.0167243183200757,channel-11,silhouette-1,dim-2,norm-2
3561,channel-16 bd2 dim-2 std,0.2956622993301033,0.3861878070893533,0.2886215024391619,-0.0905255077592499,0.0070407968909413,channel-16,bd2,dim-2,std
7247,channel-34 amplitude-betti-1 norm-2,0.2980721729113885,0.3861154927365704,0.3369450776102449,-0.0880433198251819,-0.0388729046988564,channel-34,amplitude-betti-1,norm-2,
2178,channel-10 silhouette-2 dim-2 mean,0.3295396976205798,0.3861039992997696,0.3594960386790669,-0.0565643016791898,-0.0299563410584871,channel-10,silhouette-2,dim-2,mean
2180,channel-10 silhouette-2 dim-2 sum,0.3295396976205798,0.3861039992997696,0.3594960386790669,-0.0565643016791898,-0.0299563410584871,channel-10,silhouette-2,dim-2,sum
2233,channel-10 amplitude-silhouette-1-2 dim-2,0.3295396976205798,0.3861039992997696,0.3594960386790669,-0.0565643016791898,-0.0299563410584871,channel-10,amplitude-silhouette-1-2,dim-2,
2186,channel-10 silhouette-2 dim-2 norm-1,0.3295396976205798,0.3861039992997696,0.3594960386790669,-0.0565643016791898,-0.0299563410584871,channel-10,silhouette-2,dim-2,norm-1
3048,channel-14 amplitude-betti-2 dim-1,0.3350551107328009,0.3860540263285088,0.3728353827243508,-0.0509989155957079,-0.0377802719915498,channel-14,amplitude-betti-2,dim-1,
7458,channel-35 amplitude-betti-2 dim-1,0.2801817959713623,0.3859146173074491,0.3429514732199157,-0.1057328213360868,-0.0627696772485534,channel-35,amplitude-betti-2,dim-1,
7942,channel-37 life dim-2 percentile-75,0.2672788271457604,0.385866179213874,0.3376816332617259,-0.1185873520681136,-0.0704028061159654,channel-37,life,dim-2,percentile-75
8112,channel-38 amplitude-silhouette-1-2 dim-1,0.3271869663305486,0.385856331594584,0.3260632694853394,-0.0586693652640353,0.0011236968452092,channel-38,amplitude-silhouette-1-2,dim-1,
8047,channel-38 silhouette-2 dim-1 mean,0.3271869663305486,0.385856331594584,0.3260632694853394,-0.0586693652640353,0.0011236968452092,channel-38,silhouette-2,dim-1,mean
8055,channel-38 silhouette-2 dim-1 norm-1,0.3271869663305486,0.385856331594584,0.3260632694853394,-0.0586693652640353,0.0011236968452092,channel-38,silhouette-2,dim-1,norm-1
8049,channel-38 silhouette-2 dim-1 sum,0.3271869663305486,0.385856331594584,0.3260632694853394,-0.0586693652640353,0.0011236968452092,channel-38,silhouette-2,dim-1,sum
1189,channel-5 amplitude-silhouette-2-1 norm-2,0.3774050405185466,0.3857586557796887,0.3584629141360491,-0.0083536152611421,0.0189421263824975,channel-5,amplitude-silhouette-2-1,norm-2,
