index,name,score,mean,variance,unique_values,edges,min_stage_length
17730,dissim-20 amplitude-landscape-1-1 norm-1,0.0038420877284613,0.0253529305089863,0.0003540899613481,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17731,dissim-20 amplitude-landscape-1-1 norm-2,0.0178470609610414,0.0243934103644709,0.0003509693011568,1046,"[0, 141, 245, 510, 817, 1046]",104.0
17732,dissim-20 amplitude-landscape-1-2 dim-1,0.0126326566166843,0.02640597700436,0.000360046824784,1046,"[0, 141, 445, 576, 888, 1046]",131.0
17733,dissim-20 amplitude-landscape-1-2 dim-2,0.1090328782927409,0.0010391760061484,2.705610453567949e-06,767,"[0, 113, 484, 662, 849, 1046]",113.0
17734,dissim-20 amplitude-landscape-1-2 dim-3,-0.0098430655609255,0.0001001051412944,5.7730464226536186e-08,394,"[0, 152, 392, 626, 786, 1046]",152.0
17735,dissim-20 amplitude-landscape-1-2 dim-4,0.2602894924997882,1.5017286737919812e-05,6.637657186652567e-09,147,"[0, 505, 560, 606, 725, 1046]",46.0
17736,dissim-20 amplitude-landscape-1-2 dim-5,0.1180914724566932,1.3480799561072962e-06,1.988425495976464e-10,35,"[0, 249, 584, 901, 969, 1046]",68.0
17737,dissim-20 amplitude-landscape-1-2 norm-1,0.0025365199601087,0.0275616235184969,0.0003640337902812,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17738,dissim-20 amplitude-landscape-1-2 norm-2,0.0318811277914627,0.0265272803021834,0.0003574810573873,1046,"[0, 141, 218, 658, 888, 1046]",77.0
17739,dissim-20 amplitude-landscape-2-1 dim-1,-0.003555166637942,0.0466525920637589,0.0008149654651058,1046,"[0, 157, 387, 620, 899, 1046]",147.0
17740,dissim-20 amplitude-landscape-2-1 dim-2,0.0909388573312049,0.0036607665294794,2.215847727665712e-05,767,"[0, 113, 484, 662, 849, 1046]",113.0
17741,dissim-20 amplitude-landscape-2-1 dim-3,-0.0299147415513773,0.000525771635339,1.115120339810437e-06,394,"[0, 185, 375, 643, 792, 1046]",149.0
17742,dissim-20 amplitude-landscape-2-1 dim-4,0.0738994173824363,9.63823263017204e-05,1.5353189075013857e-07,147,"[0, 289, 504, 610, 678, 1046]",68.0
17743,dissim-20 amplitude-landscape-2-1 dim-5,0.2995826872865209,1.0925176813480311e-05,9.06092568237176e-09,35,"[0, 249, 526, 605, 901, 1046]",79.0
17744,dissim-20 amplitude-landscape-2-1 norm-1,0.0052809428154317,0.0509464377316926,0.0008469800339127,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17745,dissim-20 amplitude-landscape-2-1 norm-2,0.0040629021662384,0.0472194374340023,0.0007988399646465,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17746,dissim-20 amplitude-landscape-2-2 dim-1,0.0042646181473716,0.0478550637592737,0.0008087498371371,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17747,dissim-20 amplitude-landscape-2-2 dim-2,0.0915412900094745,0.0037110363640187,2.255908903397832e-05,767,"[0, 110, 484, 662, 849, 1046]",110.0
17748,dissim-20 amplitude-landscape-2-2 dim-3,-0.0581226073551573,0.0005378890826455,1.1657273213732423e-06,394,"[0, 321, 629, 765, 981, 1046]",65.0
17749,dissim-20 amplitude-landscape-2-2 dim-4,0.1849686086709785,9.819988915539704e-05,1.5986860189156334e-07,147,"[0, 289, 505, 606, 881, 1046]",101.0
17750,dissim-20 amplitude-landscape-2-2 dim-5,0.1423333223221464,1.1217117439299113e-05,9.363652354154752e-09,35,"[0, 267, 579, 901, 969, 1046]",68.0
17751,dissim-20 amplitude-landscape-2-2 norm-1,0.0037658002137302,0.0522134062125327,0.000849562783371,1046,"[0, 136, 385, 576, 888, 1046]",136.0
17752,dissim-20 amplitude-landscape-2-2 norm-2,0.0118992979755059,0.0483975071617474,0.0007944667000162,1046,"[0, 141, 245, 576, 888, 1046]",104.0
17753,dissim-20 amplitude-silhouette-1-1 dim-1,-0.0048630423942494,0.0190536664693953,0.0003306720137987,1046,"[0, 172, 370, 645, 888, 1046]",158.0
17754,dissim-20 amplitude-silhouette-1-1 dim-2,0.1059659014544079,0.0008650091274726,2.2212199575546205e-06,767,"[0, 113, 484, 662, 849, 1046]",113.0
17755,dissim-20 amplitude-silhouette-1-1 dim-3,-0.0102259338219976,8.056143800781455e-05,3.9927411993906064e-08,394,"[0, 287, 454, 630, 787, 1046]",157.0
17756,dissim-20 amplitude-silhouette-1-1 dim-4,0.0620011825866036,1.2340931378966182e-05,5.166560305991382e-09,147,"[0, 464, 501, 505, 606, 1046]",4.0
17757,dissim-20 amplitude-silhouette-1-1 dim-5,0.1632978264749663,1.1855028802167447e-06,1.6902207979254146e-10,35,"[0, 265, 576, 901, 969, 1046]",68.0
17758,dissim-20 amplitude-silhouette-1-1 norm-1,-0.0090191670660503,0.020012763469135,0.0003269808730917,1046,"[0, 116, 263, 583, 895, 1046]",116.0
17759,dissim-20 amplitude-silhouette-1-1 norm-2,0.007682005229788,0.019246048895501,0.0003263188607055,1046,"[0, 172, 370, 576, 888, 1046]",158.0
17760,dissim-20 amplitude-silhouette-1-2 dim-1,-0.0088961890412784,0.0220374499416502,0.0003699112649665,1046,"[0, 144, 427, 617, 891, 1046]",144.0
17761,dissim-20 amplitude-silhouette-1-2 dim-2,0.1059894419913641,0.0009175080144905,2.392887451164204e-06,767,"[0, 109, 484, 662, 849, 1046]",109.0
17762,dissim-20 amplitude-silhouette-1-2 dim-3,-0.0724511513454541,8.468275203574848e-05,4.385076787690745e-08,394,"[0, 196, 367, 627, 762, 1046]",135.0
17763,dissim-20 amplitude-silhouette-1-2 dim-4,0.1671761380919908,1.3005543982345204e-05,5.459307613822906e-09,147,"[0, 505, 606, 725, 881, 1046]",101.0
17764,dissim-20 amplitude-silhouette-1-2 dim-5,0.1615949681603844,1.2049617548550625e-06,1.7234418499217038e-10,35,"[0, 266, 581, 901, 969, 1046]",68.0
17765,dissim-20 amplitude-silhouette-1-2 norm-1,0.0082827955645965,0.0230538512139137,0.0003669416982454,1046,"[0, 141, 385, 565, 885, 1046]",141.0
17766,dissim-20 amplitude-silhouette-1-2 norm-2,-0.005303564249083,0.0222098444857731,0.000365568318489,1046,"[0, 136, 458, 611, 888, 1046]",136.0
17767,dissim-20 amplitude-silhouette-2-1 dim-1,-8.587105185218396e-05,0.0364255856168594,0.0007961931474419,1046,"[0, 81, 385, 549, 857, 1046]",81.0
17768,dissim-20 amplitude-silhouette-2-1 dim-2,0.0874309370371993,0.0032106883108351,1.9396643255819133e-05,767,"[0, 113, 484, 662, 849, 1046]",113.0
17769,dissim-20 amplitude-silhouette-2-1 dim-3,-0.0197201759788108,0.0004626216412404,9.068002945916384e-07,394,"[0, 193, 351, 604, 782, 1046]",158.0
17770,dissim-20 amplitude-silhouette-2-1 dim-4,0.1408678144173113,8.608982447199919e-05,1.2865280674435733e-07,147,"[0, 134, 505, 606, 678, 1046]",72.0
17771,dissim-20 amplitude-silhouette-2-1 dim-5,0.2891967442741882,1.027495301612353e-05,8.254775754765123e-09,35,"[0, 249, 526, 605, 901, 1046]",79.0
17772,dissim-20 amplitude-silhouette-2-1 norm-1,-0.0022454117965258,0.0401952603464231,0.0007981332645733,1046,"[0, 81, 385, 576, 888, 1046]",81.0
17773,dissim-20 amplitude-silhouette-2-1 norm-2,-0.015094759021866,0.0371758641070457,0.0007718992022315,1046,"[0, 106, 324, 628, 912, 1046]",106.0
17774,dissim-20 amplitude-silhouette-2-2 dim-1,0.0057383095135287,0.0425950086205383,0.000876773562137,1046,"[0, 141, 385, 576, 888, 1046]",141.0
17775,dissim-20 amplitude-silhouette-2-2 dim-2,0.0422890613824581,0.0034199090473256,2.1040264568514125e-05,767,"[0, 207, 484, 662, 849, 1046]",178.0
17776,dissim-20 amplitude-silhouette-2-2 dim-3,-0.0369697642440174,0.0004862443625395,9.94479341652382e-07,394,"[0, 165, 391, 628, 759, 1046]",131.0
17777,dissim-20 amplitude-silhouette-2-2 dim-4,0.1277828261651663,9.066345470139456e-05,1.3949839587526778e-07,147,"[0, 222, 505, 606, 725, 1046]",101.0
17778,dissim-20 amplitude-silhouette-2-2 dim-5,0.2929863097826783,1.0480554189954105e-05,8.484375964530951e-09,35,"[0, 249, 526, 605, 901, 1046]",79.0
17779,dissim-20 amplitude-silhouette-2-2 norm-1,0.0037432599209473,0.0466023060392949,0.0008882927510858,1046,"[0, 141, 398, 576, 857, 1046]",141.0
17780,dissim-20 amplitude-silhouette-2-2 norm-2,-0.0037045127155535,0.0432633446638709,0.0008534711130023,1046,"[0, 172, 413, 614, 888, 1046]",158.0
17781,dissim-20 life all max,-0.0102795222948337,0.2816187117028853,0.0149883860993475,1046,"[0, 83, 391, 615, 916, 1046]",83.0
17782,dissim-20 life all mean,0.0178762803342166,0.0749480402619525,0.0014324266197395,1046,"[0, 121, 334, 728, 906, 1046]",121.0
17783,dissim-20 life all std,0.0069082086183798,0.0957154854442203,0.0021382072666943,1038,"[0, 131, 559, 855, 978, 1046]",68.0
17784,dissim-20 life all sum,0.0353089861419445,0.4971781348619061,0.0456643373643759,1046,"[0, 216, 455, 622, 709, 1046]",87.0
17785,dissim-20 life all percentile-25,0.036526565403301,0.0179333870635718,0.0008972545000963,1046,"[0, 314, 535, 750, 906, 1046]",140.0
17786,dissim-20 life all median,0.1642745210083422,0.0344065417086858,0.0014568605124388,1046,"[0, 219, 334, 750, 849, 1046]",99.0
17787,dissim-20 life all percentile-75,0.0433962466926877,0.079641099902356,0.0031986589851934,1046,"[0, 314, 426, 603, 879, 1046]",112.0
17788,dissim-20 life all kurtosis,0.0055496568059578,0.8299613808916526,4.418468654788566,934,"[0, 169, 374, 691, 897, 1046]",149.0
17789,dissim-20 life all skew,-0.0025413590217981,1.3835783470597112,0.4986034365201454,1002,"[0, 61, 274, 570, 930, 1046]",61.0
17790,dissim-20 life all norm-1,0.0353089861419445,0.4971781348619061,0.0456643373643759,1046,"[0, 216, 455, 622, 709, 1046]",87.0
17791,dissim-20 life all norm-2,-0.0153710467636545,0.3125416012154275,0.0140235386051761,1046,"[0, 83, 354, 606, 895, 1046]",83.0
17792,dissim-20 life dim-1 max,-0.0083460106731917,0.2809938975163765,0.0151755247456938,1046,"[0, 103, 334, 534, 895, 1046]",103.0
17793,dissim-20 life dim-1 mean,-0.0065267571989473,0.0971641049631493,0.0047983008142331,1046,"[0, 131, 314, 549, 845, 1046]",131.0
17794,dissim-20 life dim-1 std,-0.0013627116064336,0.1041948229699438,0.003253063861491,1021,"[0, 177, 397, 618, 888, 1046]",158.0
17795,dissim-20 life dim-1 sum,0.0546484176668505,0.4272452830105493,0.0280224922419505,1046,"[0, 56, 557, 626, 929, 1046]",56.0
17796,dissim-20 life dim-1 percentile-25,-0.0462287304071306,0.0314808731008744,0.004380887986979,1046,"[0, 61, 314, 549, 845, 1046]",61.0
17797,dissim-20 life dim-1 median,0.1018149887403009,0.0537151400628455,0.0059715299037681,1046,"[0, 314, 460, 730, 978, 1046]",68.0
17798,dissim-20 life dim-1 percentile-75,-0.0173620510153728,0.1169912631959114,0.0087639976291327,1046,"[0, 100, 357, 591, 882, 1046]",100.0
17799,dissim-20 life dim-1 kurtosis,0.0041108279881561,-0.2844133204660897,1.848821254104135,797,"[0, 142, 290, 554, 916, 1046]",130.0
17800,dissim-20 life dim-1 skew,0.0093590606454098,0.9936240326971992,0.4015442982033684,935,"[0, 66, 329, 656, 894, 1046]",66.0
17801,dissim-20 life dim-1 norm-1,0.0546484176668505,0.4272452830105493,0.0280224922419505,1046,"[0, 56, 557, 626, 929, 1046]",56.0
17802,dissim-20 life dim-1 norm-2,-0.0150403421260675,0.3047695252824772,0.0141720488685761,1046,"[0, 78, 331, 625, 900, 1046]",78.0
17803,dissim-20 life dim-2 max,0.0780470563985513,0.0439737152885182,0.0018888011277682,787,"[0, 113, 484, 635, 849, 1046]",113.0
17804,dissim-20 life dim-2 mean,0.0347117331113479,0.0344052154564543,0.0013286855286455,786,"[0, 171, 484, 662, 913, 1046]",133.0
17805,dissim-20 life dim-2 std,0.0530422317412742,0.0082914969586714,0.0002283611265457,390,"[0, 115, 257, 575, 717, 1046]",115.0
17806,dissim-20 life dim-2 sum,0.0474693535641333,0.0547167979800507,0.0030322940047183,787,"[0, 273, 540, 679, 849, 1046]",139.0
17807,dissim-20 life dim-2 percentile-25,0.0570889865098851,0.0296708520895393,0.0012815934631784,787,"[0, 131, 484, 635, 913, 1046]",131.0
17808,dissim-20 life dim-2 median,0.0899350524346354,0.0332673515600951,0.0013363625002557,786,"[0, 104, 484, 544, 913, 1046]",60.0
17809,dissim-20 life dim-2 percentile-75,0.0602759390135026,0.0384488335479385,0.0014989192592431,787,"[0, 113, 484, 662, 849, 1046]",113.0
17810,dissim-20 life dim-2 kurtosis,0.0468117331818504,-0.660269998900621,0.7861639676944847,56,"[0, 292, 576, 683, 841, 1046]",107.0
17811,dissim-20 life dim-2 skew,0.155803611213567,0.0519503890356153,0.0452744139076875,137,"[0, 283, 548, 664, 964, 1046]",82.0
17812,dissim-20 life dim-2 norm-1,0.0474693535641333,0.0547167979800507,0.0030322940047183,787,"[0, 273, 540, 679, 849, 1046]",139.0
17813,dissim-20 life dim-2 norm-2,0.0853633886184923,0.046332924000479,0.0020362780092273,787,"[0, 113, 484, 623, 849, 1046]",113.0
17814,dissim-20 life dim-3 max,-0.033688829760172,0.0098130532876939,0.0002590268678119,429,"[0, 196, 351, 638, 787, 1046]",149.0
17815,dissim-20 life dim-3 mean,-0.0174680036316907,0.0084662430031121,0.0001942070647618,429,"[0, 278, 445, 647, 781, 1046]",134.0
17816,dissim-20 life dim-3 std,0.1007940665883913,0.0012355920595079,1.6937417393107535e-05,143,"[0, 111, 340, 540, 846, 1046]",111.0
17817,dissim-20 life dim-3 sum,0.06137882829309,0.0121520748842742,0.0004420850965507,429,"[0, 205, 538, 676, 828, 1046]",138.0
17818,dissim-20 life dim-3 percentile-25,-0.0189546161536595,0.0077841787333698,0.0001770369534917,429,"[0, 196, 326, 613, 801, 1046]",130.0
17819,dissim-20 life dim-3 median,-0.0267694195722135,0.0084150592524052,0.0001938457330508,429,"[0, 321, 622, 775, 983, 1046]",63.0
17820,dissim-20 life dim-3 percentile-75,-0.0274280122618949,0.0091142852293829,0.0002207012253711,429,"[0, 213, 402, 660, 786, 1046]",126.0
17821,dissim-20 life dim-3 kurtosis,0.1183447416475805,-0.2525188479189515,0.4149819334362793,18,"[0, 41, 179, 602, 849, 1046]",41.0
17822,dissim-20 life dim-3 skew,0.3878998493973629,0.0058092998145742,0.0078043079311782,38,"[0, 547, 606, 939, 1005, 1046]",41.0
17823,dissim-20 life dim-3 norm-1,0.06137882829309,0.0121520748842742,0.0004420850965507,429,"[0, 205, 538, 676, 828, 1046]",138.0
17824,dissim-20 life dim-3 norm-2,-0.0324521252011361,0.0104157954484966,0.0002937156921861,429,"[0, 174, 361, 655, 782, 1046]",127.0
17825,dissim-20 life dim-4 max,0.0609774375602147,0.0022309485744563,4.97354598353647e-05,152,"[0, 289, 496, 663, 852, 1046]",167.0
17826,dissim-20 life dim-4 mean,0.1370689380557527,0.0019468624949683,3.8026140876294975e-05,152,"[0, 505, 606, 725, 850, 1046]",101.0
17827,dissim-20 life dim-4 std,0.3299301678234894,0.0002483463189969,2.389515150984491e-06,39,"[0, 108, 540, 609, 725, 1046]",69.0
17828,dissim-20 life dim-4 sum,0.1802821098373905,0.0026792651950515,8.237174048594857e-05,152,"[0, 298, 505, 612, 860, 1046]",107.0
17829,dissim-20 life dim-4 percentile-25,0.0745019713588619,0.0018056151003044,3.466724538974329e-05,152,"[0, 289, 505, 606, 725, 1046]",101.0
17830,dissim-20 life dim-4 median,0.114549629348489,0.0019156316840169,3.754725625338144e-05,152,"[0, 505, 606, 678, 807, 1046]",72.0
17831,dissim-20 life dim-4 percentile-75,0.2270889178261068,0.0020691721377819,4.23288162264029e-05,152,"[0, 222, 505, 606, 850, 1046]",101.0
17832,dissim-20 life dim-4 kurtosis,0.1433981893749115,-0.0658720558014916,0.1179666830260291,9,"[0, 217, 547, 720, 946, 1046]",100.0
17833,dissim-20 life dim-4 skew,0.2153128713889676,0.0050654137238302,0.004423483032333,14,"[0, 577, 652, 708, 884, 1046]",56.0
17834,dissim-20 life dim-4 norm-1,0.1802821098373905,0.0026792651950515,8.237174048594857e-05,152,"[0, 298, 505, 612, 860, 1046]",107.0
17835,dissim-20 life dim-4 norm-2,0.0742317055653503,0.0023334563718977,5.546618618713621e-05,152,"[0, 262, 496, 662, 871, 1046]",166.0
17836,dissim-20 life dim-5 max,0.2948792333003719,0.0003213464188074,4.847496348462458e-06,37,"[0, 249, 526, 605, 901, 1046]",79.0
17837,dissim-20 life dim-5 mean,0.2889657674299118,0.0003079084158323,4.494428767041354e-06,37,"[0, 249, 526, 605, 901, 1046]",79.0
17838,dissim-20 life dim-5 std,-1.0,1.3493081831385e-05,5.1611489140786575e-08,8,,
17839,dissim-20 life dim-5 sum,0.3526113341202742,0.0003847137919803,7.910184014924286e-06,37,"[0, 559, 605, 708, 901, 1046]",46.0
17840,dissim-20 life dim-5 percentile-25,0.2855216728078566,0.0003014391227616,4.36048862153917e-06,37,"[0, 249, 526, 605, 901, 1046]",79.0
17841,dissim-20 life dim-5 median,0.2892953770156764,0.0003087559917916,4.528785414046723e-06,37,"[0, 249, 526, 605, 901, 1046]",79.0
17842,dissim-20 life dim-5 percentile-75,0.2924625922458669,0.0003155383707004,4.690851472880277e-06,37,"[0, 249, 526, 605, 901, 1046]",79.0
17843,dissim-20 life dim-5 kurtosis,0.6030602201991566,-0.0118496404884244,0.0219173760052898,4,"[0, 69, 514, 560, 605, 1046]",45.0
17844,dissim-20 life dim-5 skew,-0.0628055971805971,-0.0003510390228023,0.0010823594584983,3,"[0, 512, 560, 578, 770, 1046]",18.0
17845,dissim-20 life dim-5 norm-1,0.3526113341202742,0.0003847137919803,7.910184014924286e-06,37,"[0, 559, 605, 708, 901, 1046]",46.0
17846,dissim-20 life dim-5 norm-2,0.4370704832745541,0.0003398117710222,5.457417479227061e-06,37,"[0, 526, 605, 901, 969, 1046]",68.0
17847,dissim-20 bd2 all max,0.0001202902134833,0.6582857982102376,0.0191558652127238,1046,"[0, 199, 617, 759, 929, 1046]",117.0
17848,dissim-20 bd2 all mean,-0.0175615620183943,0.3537835572473609,0.0126061656494823,1046,"[0, 165, 540, 649, 882, 1046]",109.0
17849,dissim-20 bd2 all std,-0.0071409979239399,0.2147409163290938,0.0042756634623763,1038,"[0, 163, 410, 623, 903, 1046]",143.0
17850,dissim-20 bd2 all sum,0.0779804637662121,2.6886324876297025,2.917049399920939,1046,"[0, 338, 559, 678, 856, 1046]",119.0
17851,dissim-20 bd2 all percentile-25,-0.003812014684388,0.188556734148587,0.0173385845421969,1046,"[0, 166, 411, 573, 780, 1046]",162.0
17852,dissim-20 bd2 all median,0.0252581160013503,0.3402301569653578,0.0273936525887067,1046,"[0, 141, 339, 565, 940, 1046]",106.0
17853,dissim-20 bd2 all percentile-75,0.0356002674556482,0.5105373914879756,0.0276286625292388,1046,"[0, 213, 515, 576, 760, 1046]",61.0
17854,dissim-20 bd2 all kurtosis,0.0384601410425228,-1.1598273335603857,0.4480748785323724,942,"[0, 44, 213, 454, 659, 1046]",44.0
17855,dissim-20 bd2 all skew,0.0151687905018312,0.1530264201223495,0.3084097956186687,1002,"[0, 151, 284, 565, 954, 1046]",92.0
17856,dissim-20 bd2 all norm-1,0.0779804637662121,2.6886324876297025,2.917049399920939,1046,"[0, 338, 559, 678, 856, 1046]",119.0
17857,dissim-20 bd2 all norm-2,0.027532496219621,1.1181674972421531,0.1812907784894779,1046,"[0, 216, 571, 684, 929, 1046]",113.0
17858,dissim-20 bd2 dim-1 max,-0.0139726059302705,0.4376197835977187,0.0053167858743896,1046,"[0, 63, 467, 617, 813, 1046]",63.0
17859,dissim-20 bd2 dim-1 mean,0.0072761561731527,0.2427633618363882,0.0055483302253566,1046,"[0, 59, 303, 435, 867, 1046]",59.0
17860,dissim-20 bd2 dim-1 std,-0.0127222615389394,0.1416096487496582,0.0029175813028909,1021,"[0, 97, 422, 611, 911, 1046]",97.0
17861,dissim-20 bd2 dim-1 sum,0.0892951479907926,1.2348335465246252,0.3872373300194267,1046,"[0, 390, 559, 680, 845, 1046]",121.0
17862,dissim-20 bd2 dim-1 percentile-25,-0.0365444831880837,0.1413577675615058,0.0108061836001622,1046,"[0, 59, 420, 501, 760, 1046]",59.0
17863,dissim-20 bd2 dim-1 median,0.004844207759731,0.2264941029983392,0.0129518353959425,1046,"[0, 177, 436, 642, 824, 1046]",177.0
17864,dissim-20 bd2 dim-1 percentile-75,0.0077309931553009,0.3313434709848019,0.009255928745298,1046,"[0, 173, 267, 580, 874, 1046]",94.0
17865,dissim-20 bd2 dim-1 kurtosis,0.0333574608881538,-1.1808088482521546,0.5598808748165919,801,"[0, 44, 428, 578, 694, 1046]",44.0
17866,dissim-20 bd2 dim-1 skew,0.0105163066416863,0.1863543669351305,0.3706512883965735,935,"[0, 276, 479, 580, 739, 1046]",101.0
17867,dissim-20 bd2 dim-1 norm-1,0.0892951479907926,1.2348335465246252,0.3872373300194267,1046,"[0, 390, 559, 680, 845, 1046]",121.0
17868,dissim-20 bd2 dim-1 norm-2,0.0499210539291536,0.6278872851882442,0.0223989851740676,1046,"[0, 312, 559, 680, 997, 1046]",49.0
17869,dissim-20 bd2 dim-2 max,-0.0104921975136086,0.502957474454582,0.0895595505281664,787,"[0, 447, 598, 806, 947, 1046]",99.0
17870,dissim-20 bd2 dim-2 mean,-0.0094408800900847,0.4888541636284793,0.0865979527611321,787,"[0, 454, 616, 801, 947, 1046]",99.0
17871,dissim-20 bd2 dim-2 std,0.1557509537658495,0.0139703225075169,0.0014436591758488,390,"[0, 389, 557, 645, 911, 1046]",88.0
17872,dissim-20 bd2 dim-2 sum,0.0315719312421757,0.8398395402421088,0.5014043582693838,787,"[0, 245, 571, 683, 929, 1046]",112.0
17873,dissim-20 bd2 dim-2 percentile-25,0.0461482585663391,0.4820500031059312,0.0861597144852195,787,"[0, 420, 484, 606, 929, 1046]",64.0
17874,dissim-20 bd2 dim-2 median,-0.0098555235608387,0.4903402584818607,0.0868574840881172,787,"[0, 484, 606, 872, 929, 1046]",57.0
17875,dissim-20 bd2 dim-2 percentile-75,-0.0142216340193417,0.496650057969914,0.0879132183853078,787,"[0, 456, 601, 808, 948, 1046]",98.0
17876,dissim-20 bd2 dim-2 kurtosis,0.0251578614632214,-0.6609624012741762,0.789384426709946,84,"[0, 145, 292, 510, 707, 1046]",145.0
17877,dissim-20 bd2 dim-2 skew,0.2014525945995707,-0.0195346135683448,0.0446039006842311,137,"[0, 221, 533, 660, 964, 1046]",82.0
17878,dissim-20 bd2 dim-2 norm-1,0.0315719312421757,0.8398395402421088,0.5014043582693838,787,"[0, 245, 571, 683, 929, 1046]",112.0
17879,dissim-20 bd2 dim-2 norm-2,-0.0022137268902937,0.6240177703904397,0.1684666486556649,787,"[0, 338, 606, 725, 929, 1046]",117.0
17880,dissim-20 bd2 dim-3 max,0.0317599929617299,0.3035288295258072,0.1338951656749576,430,"[0, 119, 344, 635, 835, 1046]",119.0
17881,dissim-20 bd2 dim-3 mean,0.0394602363908387,0.3020357336870343,0.1326523344229684,430,"[0, 113, 433, 678, 828, 1046]",113.0
17882,dissim-20 bd2 dim-3 std,0.1368777494152873,0.00143018756072,3.4493405725584555e-05,143,"[0, 406, 639, 872, 944, 1046]",72.0
17883,dissim-20 bd2 dim-3 sum,0.1102822309613181,0.4316551656984006,0.3714901547531198,430,"[0, 109, 538, 660, 849, 1046]",109.0
17884,dissim-20 bd2 dim-3 percentile-25,0.047100432419198,0.3013136341569528,0.1320713598080186,430,"[0, 127, 414, 650, 860, 1046]",127.0
17885,dissim-20 bd2 dim-3 median,0.0429792781284833,0.3020986823033876,0.1326900968805078,430,"[0, 127, 398, 648, 870, 1046]",127.0
17886,dissim-20 bd2 dim-3 percentile-75,0.0431066197517513,0.3027934779699742,0.1332704750188635,430,"[0, 119, 397, 627, 875, 1046]",119.0
17887,dissim-20 bd2 dim-3 kurtosis,0.1273467360127828,-0.2498390686169896,0.410032768758797,38,"[0, 109, 538, 676, 849, 1046]",109.0
17888,dissim-20 bd2 dim-3 skew,0.2457593304418078,0.0033952470139752,0.0122534472984584,38,"[0, 95, 169, 640, 939, 1046]",74.0
17889,dissim-20 bd2 dim-3 norm-1,0.1102822309613181,0.4316551656984006,0.3714901547531198,430,"[0, 109, 538, 660, 849, 1046]",109.0
17890,dissim-20 bd2 dim-3 norm-2,0.0867725925530356,0.3524080516634352,0.1932773539345398,430,"[0, 41, 503, 676, 844, 1046]",41.0
17891,dissim-20 bd2 dim-4 max,0.0788422893255499,0.1119290045809791,0.0741770520109777,153,"[0, 222, 499, 678, 850, 1046]",172.0
17892,dissim-20 bd2 dim-4 mean,0.078875163608485,0.1116348554215817,0.0738115214418929,153,"[0, 222, 499, 678, 850, 1046]",172.0
17893,dissim-20 bd2 dim-4 std,0.1984594047582697,0.0002821131592142,4.841037998826048e-06,39,"[0, 103, 279, 563, 678, 1046]",103.0
17894,dissim-20 bd2 dim-4 sum,-0.0210736121407653,0.1484303631985392,0.1617562821410158,153,"[0, 451, 540, 713, 850, 1046]",89.0
17895,dissim-20 bd2 dim-4 percentile-25,0.0788912518030525,0.1114902700623408,0.0736358298841329,153,"[0, 222, 499, 678, 850, 1046]",172.0
17896,dissim-20 bd2 dim-4 median,0.0788838596128539,0.1116419622877587,0.0738177807973737,153,"[0, 222, 499, 678, 850, 1046]",172.0
17897,dissim-20 bd2 dim-4 percentile-75,0.0788635630171044,0.1117851307925485,0.0739957292756407,153,"[0, 222, 499, 678, 850, 1046]",172.0
17898,dissim-20 bd2 dim-4 kurtosis,0.144508586399479,-0.0656963640855615,0.1177048279355327,13,"[0, 217, 547, 720, 946, 1046]",100.0
17899,dissim-20 bd2 dim-4 skew,0.2946932330283899,-0.0011507660293669,0.0046258881138801,14,"[0, 96, 591, 677, 864, 1046]",86.0
17900,dissim-20 bd2 dim-4 norm-1,-0.0210736121407653,0.1484303631985392,0.1617562821410158,153,"[0, 451, 540, 713, 850, 1046]",89.0
17901,dissim-20 bd2 dim-4 norm-2,0.0421483477427882,0.1259060343263518,0.0978190016351705,153,"[0, 134, 508, 692, 801, 1046]",109.0
17902,dissim-20 bd2 dim-5 max,0.1252600705408081,0.0268254893801636,0.0203152506524983,37,"[0, 145, 293, 557, 708, 1046]",145.0
17903,dissim-20 bd2 dim-5 mean,0.1251807707910361,0.0268003457291746,0.020279285798591,37,"[0, 145, 293, 557, 708, 1046]",145.0
17904,dissim-20 bd2 dim-5 std,-1.0,2.3853212277644407e-05,1.559000780832301e-07,8,,
17905,dissim-20 bd2 dim-5 sum,0.3040795083181092,0.0338738719660283,0.0395056396960781,37,"[0, 526, 559, 605, 708, 1046]",33.0
17906,dissim-20 bd2 dim-5 percentile-25,0.12514305955596,0.0267883817350089,0.020262265971524,37,"[0, 145, 293, 557, 708, 1046]",145.0
17907,dissim-20 bd2 dim-5 median,0.1251799334418473,0.0268000811623341,0.0202788792082192,37,"[0, 145, 293, 557, 708, 1046]",145.0
17908,dissim-20 bd2 dim-5 percentile-75,0.1252161344517411,0.0268115812973128,0.0202953537987234,37,"[0, 145, 293, 557, 708, 1046]",145.0
17909,dissim-20 bd2 dim-5 kurtosis,0.6088681426480751,-0.0116329461555413,0.0215834985648008,4,"[0, 69, 514, 561, 605, 1046]",44.0
17910,dissim-20 bd2 dim-5 skew,-0.0628055971805971,0.0004609786851488,0.001702097670503,3,"[0, 512, 560, 578, 770, 1046]",18.0
